Transect,Recipient,Plant_ID,F?,3/11,3/17,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,5/25,,SLA,flr_P,Recipient,Plant_ID,F?,3/11,3/17,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,5/25,,SLA,flr_P
8,BO_19,2,,,,,,,,,,,,,,,,,BO_19,6,,,,,,,,,,,,,,,,
8,BO_19,3,F,,3/17,3/25,04/01,04/08,,,,,,,,,,3/17,BO_19,7,,,,,04/01,,,,,,,,,,,
8,BO_19,4,,,,3/25,04/01,,,,,,,,,,,,BO_19,8,,,3/17,3/25,04/01,04/08,,4/21,4/28,,,,,,5/26,
8,BO_66,1,,,,3/25,04/01,,,,,,5/12,,5/25,,,,BO_66,5,,,,3/25,,,,,,,,,,,,
8,BO_66,2,,,,3/25,04/01,,,,,,,,,,5/26,04/01,BO_66,6,F,,,3/25,,,,,,,,,,,,
8,BO_66,3,,,,,,04/08,,,,,,5/20,5/25,,,,BO_66,7,,,,,,,,,,,,,,,,
8,BO_66,4,,,,3/25,04/01,,,,,,,,,,,,BO_66,8,,,,,,,,,,,,,,,,
8,BO_143,1,,,,,,,,,,,,,,,,,BO_143,5,,,,3/25,,,,,,,,,,,,
8,BO_143,2,,,,3/25,04/01,04/08,,,,,,,,,,,BO_143,6,,,,3/25,,,,,,05/05,,,,,,
8,BO_143,3,F,,,3/25,04/01,04/08,,,,,,,,,,04/08,BO_143,7,,,3/17,3/25,04/01,,,,4/28,,,5/20,,,,
8,BO_143,4,,,,,,04/08,,,,,,,,,,,BO_143,8,,,,,,,,,,05/05,5/12,5/20,,,,
8,BO_34,1,,,,,,,,,,,,,,,,,BO_34,5,,,,3/25,,,,,,,,,,,,
8,BO_34,2,,,,,,,4/13,,,,,,,,,,BO_34,6,,,,,04/01,,,,,,,,,,5/26,
8,BO_34,3,,,,3/25,,,,,,,,,,,,,BO_34,7,,,3/17,3/25,04/01,04/08,,,,,,,,,,3/17
8,BO_34,4,F,3/11,,,,,4/13,,,,,,,,,,BO_34,8,,3/11,3/17,,04/01,,,,,,,,,,,
8,BO_175,1,,,,3/25,04/01,04/08,,,,05/05,,,5/25,,5/26,,BO_175,5,,3/11,3/17,3/25,,04/08,,4/21,,,,,,,,3/11
8,BO_175,2,F,,3/17,3/25,04/01,04/08,,,,05/05,,,5/25,,,3/17,BO_175,6,,,,,,04/08,4/13,4/21,,05/05,,,,,,
8,BO_175,3,,,,,,,,,,,,,,,,,BO_175,7,,,,,,04/08,,,,,,,,,,
8,BO_175,4,,,,3/25,04/01,04/08,4/13,,,,,,,,,,BO_175,8,,,,3/25,04/01,04/08,,,,,,,,,,
8,BO_134,1,,,,,,,,,,,,,,,,,BO_134,5,,,,3/25,,,,,,,,,,,,
8,BO_134,2,,,,,,,,,,,,,,,,,BO_134,6,,,,3/25,04/01,04/08,,,,,,,,,,
8,BO_134,3,,,,,,,,,,,,,,,,,BO_134,7,F,,,3/25,04/01,04/08,,,,,,,,,,
8,BO_134,4,,,,,,,,,,,,,,,,,BO_134,8,,,,3/25,04/01,04/08,,4/21,,,,,,,5/26,3/25
8,BO_91,1,,,,,,,,,,,,,,,,,BO_91,5,,,3/17,,04/01,04/08,,,,,,,,,5/26,
8,BO_91,2,F,,3/17,,04/01,04/08,4/13,4/21,,,,,,,,3/17,BO_91,6,,,3/17,,04/01,04/08,4/13,,,05/05,5/12,,,,,
8,BO_91,3,,,,,,,,,,,,,,,,,BO_91,7,,3/11,3/17,,,04/08,4/13,,,,,,,,,3/11
8,BO_91,4,,,3/17,,04/01,04/08,4/13,,,,,,,,,,BO_91,8,,,,,04/01,04/08,,,,,,,,,,
8,BO_48,1,F,,,3/25,04/01,04/08,,,,,5/12,5/20,5/25,,,5/20,BO_48,5,,,,,,,,,,,,,,,5/26,
8,BO_48,2,,,,,,,,,,,,,,,,,BO_48,6,F,,3/17,3/25,04/01,04/08,,4/21,4/28,05/05,5/12,,,,,03/08
8,BO_48,3,,,,,,,,,,,,,,,,,BO_48,7,,,,3/25,04/01,04/08,,,,,,,,,5/26,
8,BO_48,4,,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,5/25,,,,BO_48,8,F,,3/17,3/25,04/01,04/08,,4/21,,,,,,,,3/25
8,BO_126,1,F,,,3/25,04/01,04/08,4/13,4/21,,05/05,5/12,,,,,04/08,BO_126,5,,,,,,,,,,,,,,,,
8,BO_126,2,,,,,,,,,,,,,,,,,BO_126,6,,,,,04/01,04/08,4/13,,,,,,,,,04/01
8,BO_126,3,F,,,3/25,04/01,,,,,,,,,,,,BO_126,7,,,,,,,,4/21,,05/05,,,,,5/26,
8,BO_126,4,F,,,,,,4/13,4/21,4/28,,,,,,,4/13,BO_126,8,,,3/17,,,,4/13,,,,,,,,5/26,
8,BO_21,1,,,,,,,,,,,,,,,,,BO_21,5,,,,,,,4/13,4/21,4/28,05/05,5/12,,,,5/26,
8,BO_21,2,,,,,,,,,,,,,,,,,BO_21,6,F,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,,,,,4/13
8,BO_21,3,F,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,,,,4/21,BO_21,7,,,,,,,,,,,,,,,,
8,BO_21,4,F,,,,04/01,04/08,4/13,4/21,4/28,05/05,,5/20,,,5/26,04/08,BO_21,8,,,,,,,,,,,,,,,,
8,BO_190,1,,,3/17,3/25,04/01,,4/13,4/21,4/28,,5/12,5/20,,,5/26,3/17,BO_190,5,,,,,,,,,,,,,,,,
8,BO_190,2,,,,,,,,,,,,,,,,,BO_190,6,,,,,,,,,,,,,,,,
8,BO_190,3,F,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,,,,,,4/13,BO_190,7,,,,,,,,,,,,,,,,
8,BO_190,4,,,,,,,,,,,,,,,,,BO_190,8,,,,,,,,,,,,,,,,
8,BO_154,1,,,,3/25,04/01,04/08,,4/21,,,,,,,5/26,,BO_154,5,,,,,,,,,,,,,,,,
8,BO_154,2,,,,,04/01,04/08,,,,,,,,,,,BO_154,6,F,,,3/25,,,,,,,,,,,,
8,BO_154,3,,,,3/25,04/01,04/08,,,,,,,,,,3/25,BO_154,7,,,,,,,,,,,,,,,,
8,BO_154,4,,,,,04/01,04/08,,,,,,,,,,,BO_154,8,,,3/17,,,,,,,,,,,,,
8,BO_201,1,,,,3/25,,,,,,,,,,,5/26,,BO_201,5,,,3/17,3/25,,,,,,,,,,,,
8,BO_201,2,F,,3/17,3/25,04/01,,,,,,,,,,,3/17,BO_201,6,,,,,,,,,,,,,,,,
8,BO_201,3,,,3/17,3/25,04/01,,,,,,,,,,,,BO_201,7,,,,,,,,,,,,,,,,
8,BO_201,4,,,,3/25,,,,,,,,,,,,,BO_201,8,,,,,,,,,,,,,,,,
8,BO_178,1,,,,,,,,,,,,,,,,,BO_178,5,,,3/17,,,,,,,,,,,,,
8,BO_178,2,,,,,,,,,,,,,,,,,BO_178,6,,,,,,,,,,,,,,,,
8,BO_178,3,F,,,3/25,04/01,,,,,,,,,,,,BO_178,7,,,,,,,,,,,,,,,,
8,BO_178,4,,,,,,,,,,,,,,,,,BO_178,8,,,,,,,,,,,,,,,,
8,BO_15,1,,,,,,,,,,,,,,,,,BO_15,5,,,,,,,,,,,,,,,,
8,BO_15,2,,,,,,,,,,,,,,,,,BO_15,6,,,,,04/01,,4/13,4/21,4/28,05/05,5/12,5/20,,,5/26,
8,BO_15,3,F,,,,04/01,04/08,,4/21,4/28,05/05,5/12,,,,,04/08,BO_15,7,,,,,04/01,,,4/21,,05/05,5/12,,,,,
8,BO_15,4,,,,,,,,,,,,,,,,,BO_15,8,,,,,,,,,,,,,,,,
8,BO_4,1,,,,,,,,,,,,,,,,,BO_4,5,,,,,,,,,,,,,,,,
8,BO_4,2,F,,,3/25,04/01,04/08,4/13,,,05/05,,,,,,3/25,BO_4,6,,,,,,,,,,,,,,,,
8,BO_4,3,,,,,,,,,,,,,,,,,BO_4,7,,,,,,,,,,,,,,,,
8,BO_4,4,,,,,,,,,,,,,,,,,BO_4,8,,,,,,,,,,,,,,,,
8,BO_176,1,F,,,3/25,04/01,04/08,4/13,4/21,4/28,,5/12,5/20,,,,3/25,BO_176,5,,,,,,,,,,,,,,,,
8,BO_176,2,,,,,,,,,,,,,,,,,BO_176,6,,,,,,,,,,,,,,,,
8,BO_176,3,,,,,,,,,,,,,,,,,BO_176,7,,,,,,,,,,,,,,,,
8,BO_176,4,,,,,,,,,,,,,,,,,BO_176,8,,,,,,,,,,,,,,,,
8,BO_9,1,,,,,,,,,,,,,,,,,BO_9,5,,,,,,,,,,,,,,,,
8,BO_9,2,,,,,,,,,,,,,,,,,BO_9,6,,,,,,,,,,,,,,,,
8,BO_9,3,,,,,,,,,,,,,,,,,BO_9,7,F,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,,,,04/01
8,BO_9,4,,,,,,,,,,,,,,,,,BO_9,8,,,,,,,,,,,,,,,,
8,BO_144,1,,,,3/25,04/01,04/08,4/13,,,,,,,,,,BO_144,5,F,,,3/25,04/01,04/08,4/13,4/21,4/28,,5/12,,,,,04/01
8,BO_144,2,,,,,,,,,,,,,,,,,BO_144,6,,,,,,,,,,,,,,,,
8,BO_144,3,,,,,,,,,,,,,,,,,BO_144,7,,,,,,,,,,,,,,,,
8,BO_144,4,,,,,,,,,,,,,,,,,BO_144,8,,,,,,,,,,,,,,,,
8,BO_169,1,F,,,3/25,04/01,04/08,4/13,4/21,4/28,,5/12,5/20,,,,3/25,BO_169,5,,,,,,,,,,,,,,,,
8,BO_169,2,,,,,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,,,,,BO_169,6,,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,,,,
8,BO_169,3,,,,3/25,04/01,04/08,4/13,4/21,4/28,,5/12,5/20,,,5/26,,BO_169,7,,,,,04/01,04/08,4/13,4/21,4/28,05/05,5/12,,,,,
8,BO_169,4,,,,,,,,,,,,,,,,,BO_169,8,,,,,,,,,,,,,,,,
8,BO_167,1,,,,,,04/08,4/13,4/21,4/28,05/05,,5/20,,,5/26,04/08,BO_167,5,,,,,,,,,,,,,,,,
8,BO_167,2,,,,,,,,,,,,,,,,,BO_167,6,,,,,,,,,,,,,,,,
8,BO_167,3,F,,,,,04/08,4/13,,,05/05,,,,,,,BO_167,7,,,,,,,,,,,,,,,,
8,BO_167,4,,,,,,,,,,,,,,,,,BO_167,8,,,,,,,,,,,,,,,,
8,BO_102,1,,,,,,,,,,,,,,,,,BO_102,5,,,,,,,,,,,,,,,,
8,BO_102,2,,,,,04/01,04/08,4/13,4/21,,,,5/20,,,5/26,,BO_102,6,,,,,,,,,,,,,,,,
8,BO_102,3,F,,,,04/01,04/08,4/13,4/21,,05/05,,5/20,,,,4/13,BO_102,7,,,,,,04/08,4/13,4/21,4/28,,5/12,,,,,04/08
8,BO_102,4,,,,,,,,,,,,,,,,,BO_102,8,,,,,,04/08,4/13,4/21,,,,,,,,
9,BO_53,1,,,,,,,,4/21,,,,,,,,,BO_53,5,,,,,,,,,,,,,,,,
9,BO_53,2,,,,,,,,,,,,,,,,,BO_53,6,,,,,,,,,,,,,,,,
9,BO_53,3,,,,,,,,,,,,,,,,,BO_53,7,F,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,,,,04/08
9,BO_53,4,,,,,,,,4/21,4/28,05/05,5/12,,,,,,BO_53,8,,,,3/25,04/01,04/08,4/13,4/21,,05/05,5/12,5/20,,,5/26,3/25
9,BO_116,1,,,,,,,,,,,,,,,,,BO_116,5,,3/11,,3/25,,,,,,,5/12,,,,,
9,BO_116,2,,,,,,,,,,,,,,,,,BO_116,6,,,,,,,,,,,,,,,5/26,
9,BO_116,3,,,,,,,,,,,,,,,,,BO_116,7,,,,,,,,,,,,,,,,
9,BO_116,4,,,,,,,,,,,,,,,,,BO_116,8,,,3/17,,04/01,04/08,,,,,,,,,,
9,BO_106,1,,,,,,,,,,,,,,,,,BO_106,5,,,,3/25,,,,,,,5/12,,,,5/26,
9,BO_106,2,,,,,,,,,,,,,,,,,BO_106,6,F,,,3/25,04/01,04/08,4/13,,,05/05,,5/20,,,,04/08
9,BO_106,3,,,,,,,,,,,,,,,,,BO_106,7,,,,,,,,,,,,,,,,
9,BO_106,4,,,,,,,,,,,,,,,,,BO_106,8,,,,3/25,,04/08,,,,,,,,,,
9,BO_88,1,,,,,,,,,,,,,,,,,BO_88,5,F,,,3/25,,,,,,,,,,,,
9,BO_88,2,,,,,,,,,,,,5/20,,,5/26,,BO_88,6,,,,3/25,,,,,,,,,,,,
9,BO_88,3,,,,,,,,,,,,,,,,,BO_88,7,,,3/17,3/25,04/01,,4/13,,4/28,,,,,,,3/17
9,BO_88,4,,,,,,,,,,,,,,,,,BO_88,8,,,,,,,,,,,,,,,,
9,BO_125,1,,,,,,,,4/21,4/28,05/05,5/12,,,,5/26,,BO_125,5,,,,3/25,04/01,04/08,4/13,,,,,,,,,
9,BO_125,2,,,,,,,,4/21,4/28,05/05,,,,,,,BO_125,6,,,,,,,,,,,,,,,,
9,BO_125,3,,,,,,,,,,,,,,,,,BO_125,7,,,,,,,,,,,,,,,,
9,BO_125,4,,,,,,,,,,05/05,,,,,,,BO_125,8,F,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,5/26,,,3/25
9,BO_146,1,,,,,,,,,,,,,,,,,BO_146,5,F,,,3/25,04/01,04/08,,4/21,,05/05,5/12,5/20,,,,
9,BO_146,2,,,,,,,,,,,,,,,,,BO_146,6,,,,,,,,,,,,,,,,
9,BO_146,3,,,,,,,,,,,,,,,,,BO_146,7,,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,,,,04/01
9,BO_146,4,,,,,,,,,,,,,,,,,BO_146,8,,,,3/25,04/01,04/08,,,,,,,,,5/26,
9,BO_70,1,,,,,,,,,,,,,,,,,BO_70,5,,,,,04/01,,,,,,,,,,,
9,BO_70,2,,,,,,,,,,,,,,,,,BO_70,6,,,,,,,,,,,,,,,,
9,BO_70,3,,,,,,,,,,,,5/20,,,,,BO_70,7,,,,3/25,04/01,04/08,,,,,,5/20,,,5/26,3/25
9,BO_70,4,F,,,,,,,4/21,,05/05,,,,,,,BO_70,8,,,,3/25,,,,,,,,,,,,
9,BO_123,1,,,,,,,,,,05/05,5/12,,,,,,BO_123,5,,,,3/25,,04/08,,,,,,,,,,
9,BO_123,2,,,,,,,,,,,,,,,,,BO_123,6,,,3/17,3/25,04/01,04/08,,,,,,,,,5/26,3/17
9,BO_123,3,,,,,,,,,,,,,,,,,BO_123,7,F,,,3/25,04/01,04/08,4/13,,,,,,,,,04/01
9,BO_123,4,,,,,,,,,,,,,,,,,BO_123,8,,,3/17,3/25,04/01,04/08,4/13,4/21,,,,,,,,3/17
9,BO_94,1,,,,,,,,,,,,,,,,,BO_94,5,,,3/17,,,,,,,,,,,,,
9,BO_94,2,,,,,,,,,,,,,,,,,BO_94,6,F,,,3/25,,04/08,,4/21,,05/05,,,,,,04/08
9,BO_94,3,,,,,,,,,,,,,,,,,BO_94,7,,,3/17,,,,,,,,,,,,,
9,BO_94,4,,,,,,,,,,05/05,,5/20,,,,,BO_94,8,,,3/17,,04/01,04/08,4/13,,4/28,05/05,5/12,,,,5/26,
9,BO_72,1,,,,,,,,,,,,,,,,,BO_72,5,,,,,,,,,,,,,,,,
9,BO_72,2,,,,,,,,,4/28,,,,,,,,BO_72,6,,,,,,,,,,,,,,,,
9,BO_72,3,F,,,,04/01,04/08,4/13,4/21,,,,,,,,04/01,BO_72,7,,,,,,,,,,,,,,,,
9,BO_72,4,,,,3/25,04/01,04/08,,4/21,,,,,,,5/26,,BO_72,8,,,,,,,,,,,,,,,,
9,BO_102,1,F,,,,04/01,04/08,,,,,,,,,,04/01,BO_102,5,,,,,,,,,,,,,,,,
9,BO_102,2,,,,,,,,,,,,,,,,,BO_102,6,,,,,,,,,,,,,,,,
9,BO_102,3,,,,,,,,,,,,,,,,,BO_102,7,,,,,,,,,,,,,,,,
9,BO_102,4,,,,3/25,,04/08,,,,,,,,,,3/25,BO_102,8,,,,,04/01,,,,,,,,,,,
9,BO_143,1,,,,3/25,04/01,,,,,,,,,,5/26,,BO_143,5,,,,3/25,,,,,,,,5/20,,,,
9,BO_143,2,,,,,,,,,,,,,,,,,BO_143,6,,,,,,,,,,,,,,,,
9,BO_143,3,F,,,3/25,04/01,,,,,,,,,,,3/25,BO_143,7,,,,3/25,04/01,,,,,,,,,,,
9,BO_143,4,,,,3/25,,,,,,,,,,,,,BO_143,8,,,,3/25,04/01,,,,,,,,,,,
9,BO_174,1,,,,3/25,04/01,04/08,4/13,4/21,,,,,,,5/26,,BO_174,5,,,,,,,,,,,,,,,,
9,BO_174,2,,,,,,,,,,,,,,,,,BO_174,6,,,,,,,,,,,,,,,,
9,BO_174,3,F,,,3/25,04/01,04/08,4/13,,,,,,,,,04/08,BO_174,7,,,,,04/01,,,,,,,,,,,
9,BO_174,4,,,,,,,,,,,,,,,,,BO_174,8,,,,3/25,,,,,,,,,,,,
9,BO_95,1,,,,,,,,,,,,,,,,,BO_95,5,,,,3/25,04/01,,,,,,,,,,,
9,BO_95,2,,,,,,,,,,,,,,,,,BO_95,6,F,,3/17,3/25,04/01,04/08,,,,,,,,,,3/25
9,BO_95,3,,,3/17,,04/01,04/08,4/13,,,,,,,,,,BO_95,7,,,,,,,,,,,,,,,,
9,BO_95,4,,,,,,,,,,,,,,,,,BO_95,8,,,3/17,3/25,04/01,,,,,,,,,,,
9,BO_199,1,,,,,,,,,,,,,,,,,BO_199,5,,,,,,,,,,,,,,,,
9,BO_199,2,F,,,3/25,04/01,,,,,,,,,,,,BO_199,6,,,,,,,,,,,,,,,,
9,BO_199,3,,,,3/25,04/01,04/08,,,,,,,,,,,BO_199,7,F,,3/17,3/25,04/01,04/08,4/13,,,05/05,,,,,,3/25
9,BO_199,4,F,,,3/25,04/01,04/08,,,,,,,,,,04/01,BO_199,8,,,,,,,,,,,,,,,,
9,BO_34,1,,,,,,,,,,,,,,,,,BO_34,5,,,,,,,,,,,,,,,,
9,BO_34,2,,,3/17,,04/01,04/08,4/13,4/21,,,,,,,,,BO_34,6,,,3/17,,04/01,04/08,4/13,,,,,,,,,3/17
9,BO_34,3,,,,,,,,,,,,,,,,,BO_34,7,F,,3/17,,04/01,04/08,4/13,,4/28,05/05,,5/20,5/26,,,3/25
9,BO_34,4,,,,,,,,,,,,,,,,,BO_34,8,,,,,04/01,04/08,,4/21,,05/05,5/12,5/20,5/26/2022,,5/26,
9,BO_154,1,,,,3/25,04/01,,,,,,,,,,5/26,,BO_154,5,,,,3/25,04/01,,,,,,,,,,,
9,BO_154,2,F,,,3/25,04/01,04/08,,4/21,,05/05,5/12,5/20,,,,04/01,BO_154,6,,,,3/25,,,,,,,,,,,,
9,BO_154,3,,,,3/25,04/01,,,,,,,,,,,3/25,BO_154,7,,,,,,,,,,,,,,,,
9,BO_154,4,,,,,,,,,,,,,,,,,BO_154,8,,,,,,,,,,,,,,,,
9,BO_148,1,,,,,04/01,04/08,,,4/28,05/05,,5/20,,,5/26,04/01,BO_148,5,,,,,,,,,,,,,,,,
9,BO_148,2,,,,,,,,,,,,,,,,,BO_148,6,,,,,,,,,,,,,,,,
9,BO_148,3,,,,,,,,,,,,,,,,,BO_148,7,,,,,,,,,,,,,,,,
9,BO_148,4,,,,,,,,,,,,,,,,,BO_148,8,F,,3/17,3/25,,,,,,,,,,,,
9,BO_24,1,F,,,3/25,04/01,04/08,,,,,,5/20,,,,3/25,BO_24,5,F,,,,,04/08,,,,,,,,,,
9,BO_24,2,,,,3/25,,04/08,4/13,,,05/05,,5/20,,,5/26,,BO_24,6,,,,,,,,,,,,,,,,
9,BO_24,3,F,,,3/25,04/01,04/08,4/13,,4/28,,,,,,,3/25,BO_24,7,,,,,04/01,,,,,,,,,,,
9,BO_24,4,,,,,,,,,,,,,,,,,BO_24,8,,,,,,,,,,,,,,,,
9,BO_90,1,,,,,,,,,,,,,,,,,BO_90,5,,,,,,,,,,,,,,,,
9,BO_90,2,F,,,3/25,04/01,,,,,,,,,,,,BO_90,6,,,,,,,,,,,,,,,,
9,BO_90,3,,,,3/25,04/01,04/08,,,,,,,,,,04/01,BO_90,7,,,,,,,,,,,,,,,,
9,BO_90,4,,,,,,,,,,,,,,,,,BO_90,8,,,,,,,,,,,,,,,,
9,BO_4,1,F,,,3/25,04/01,04/08,,,,,,,,,,3/25,BO_4,5,,,,,,,,,,,,,,,,
9,BO_4,2,,,,,,,,,,,,,,,,,BO_4,6,,,,,,,,,,,,,,,,
9,BO_4,3,F,,,3/25,04/01,04/08,,,,05/05,5/12,5/20,,,,04/01,BO_4,7,,,,,,,,,,,,,,,,
9,BO_4,4,,,,,,,,,,,,,,,,,BO_4,8,,,,,,,,,,,,,,,,
9,BO_155,1,,,,,,,,,,,,,,,,,BO_155,5,,,,,,,,,,,,,,,,
9,BO_155,2,,,,,,,,,,,,,,,,,BO_155,6,F,,,,,04/08,,4/21,4/28,,5/12,5/20,,,,04/08
9,BO_155,3,,,,,,,,,,,,,,,,,BO_155,7,,,,,,,,,,,,,,,,
9,BO_155,4,,,,,,,,,,,,,,,,,BO_155,8,,,,,04/01,,4/13,,4/28,,5/12,,,,5/26,
9,BO_135,1,,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,,,5/26,,BO_135,5,,,,,,,,,,,,,,,,
9,BO_135,2,,,,,,,,,,,,,,,,,BO_135,6,,,,3/25,,,,,,,,,,,,
9,BO_135,3,,,,,,,,,,,,,,,,,BO_135,7,F,,3/17,3/25,04/01,04/08,4/13,4/21,,,,,,,,3/17
9,BO_135,4,,,,,,,,,,,,,,,,,BO_135,8,,,,,,,,,,,,,,,,
9,BO_131,1,,,,,04/01,04/08,4/13,4/21,,,,5/20,,,5/26,,BO_131,5,,,,3/25,04/01,04/08,,,,05/05,5/12,,,,,3/25
9,BO_131,2,,,,,,,,,,,,,,,,,BO_131,6,,,,,,,,,,,,,,,,
9,BO_131,3,,,,,04/01,04/08,,,,,,,,,,04/01,BO_131,7,,,,,04/01,04/08,4/13,,,,,,,,,
9,BO_131,4,,,,,,,,,,,,,,,,,BO_131,8,F,,,,04/01,04/08,,,,,,,,,,04/08
9,BO_124,1,,,,,,,,,,,,,,,,,BO_124,5,,,,,,,,,,,,,,,,
9,BO_124,2,F,,,,04/01,04/08,,,,,,,,,,04/01,BO_124,6,,,,,,,,,,,,,,,,
9,BO_124,3,,,,,,,,,,,,,,,,,BO_124,7,,,,,,,,,,,,,,,,
9,BO_124,4,,,,,,,,,,,,,,,,,BO_124,8,,,,,,,,,,,,,,,,
9,BO_21,1,,,,,,,,,,,,,,,,,BO_21,5,,,,,,,,,,,,,,,,
9,BO_21,2,F,,,,,04/08,4/13,4/21,4/28,05/05,5/12,,,,,04/08,BO_21,6,,,,,,,,,,,,,,,,
9,BO_21,3,,,,,,,,,,,,,,,,,BO_21,7,F,,,,,04/08,4/13,4/21,,05/05,,,,,,04/08
9,BO_21,4,,,,,,,,,,,,,,,,,BO_21,8,F,,,,,04/08,4/13,4/21,,,,,,,,
9,BO_158,1,,,,,,,,,,,,,,,,,BO_158,5,,,,,,,,,,,,,,,,
9,BO_158,2,,,,,,,,,,,,,,,,,BO_158,6,,,,,,,,,,,,,,,,
9,BO_158,3,,,,,,,,,,,,,,,,,BO_158,7,,,,,,,,,,,,,,,,
9,BO_158,4,,,,,,,,,,,,,,,,,BO_158,8,,,,,,,,,,,,,,,,
9,BO_47,1,,,,,,,,,,,,,,,,,BO_47,5,,,,,,,,,,,,,,,,
9,BO_47,2,,,,,,,,,,,,,,,,,BO_47,6,,,,,,,,,,,,,,,,
9,BO_47,3,,,,,,,,,,,,,,,,,BO_47,7,,,,,,,,,,,,,,,,
9,BO_47,4,,,,,,,,,,,,,,,,,BO_47,8,,,,,,,,,,,,,,,,
9,BO_19,1,,,,,,,,,,,,,,,,,BO_19,5,,,,,,,,,,,,,,,,
9,BO_19,2,,,,,,,,,,,,,,,,,BO_19,6,,,,,,,,,,,,,,,,
9,BO_19,3,,,,,,,,,,,,,,,,,BO_19,7,,,,,,,,,,,,,,,,
9,BO_19,4,,,,,,,,,,,,,,,,,BO_19,8,,,,,,,,,,,,,,,,
10,BO_27,1,,,,3/25,04/01,04/08,4/13,4/21,,,,,,,,3/25,BO_27,5,,,,3/25,04/01,04/08,4/13,,,,,,,,5/26,
10,BO_27,2,,,,,,,,,,,,,,,,,BO_27,6,F,,,,04/01,04/08,4/13,4/21,,,,,,,,04/08
10,BO_27,3,,,,,,,,,,,,,,,,,BO_27,7,,,,3/25,04/01,04/08,4/13,,,,,,,,,
10,BO_27,4,,,,,04/01,04/08,4/13,,,,,,,,,,BO_27,8,,,,3/25,04/01,,4/13,,,,,,,,,
10,BO_43,1,,,,3/25,04/01,04/08,4/13,,,,,,,,,,BO_43,5,,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,,5/20,5/26,,,
10,BO_43,2,,,,3/25,04/01,04/08,4/13,4/21,,,,,,,,,BO_43,6,,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,,,,,5/26,
10,BO_43,3,,,,,,,,,,,,,,,,,BO_43,7,,,,,,,,,,,,,,,,
10,BO_43,4,F,,,3/25,04/01,04/08,4/13,,4/28,05/05,,,5/26,,,3/25,BO_43,8,,,,,,,,,,,,,,,,
10,BO_149,1,,,,,,04/08,4/13,,,,,5/20,,,,,BO_149,5,F,,,,04/01,04/08,4/13,,4/28,,,5/20,,,,04/01
10,BO_149,2,,,,,,,,,,,,,,,,,BO_149,6,F,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,,,5/26,,,3/25
10,BO_149,3,F,,,,04/01,04/08,,,,,,,,,,04/01,BO_149,7,,,,,04/01,04/08,4/13,4/21,,05/05,,5/20,5/26,,,
10,BO_149,4,,,,,,04/08,,,,,,,,,,,BO_149,8,,,,,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,5/26,,5/26,
10,BO_18,1,,,,,04/01,04/08,4/13,,,,,,,,,,BO_18,5,,,,3/25,04/01,04/08,4/13,,4/28,,5/12,,,,,3/25
10,BO_18,2,,,,3/25,04/01,04/08,4/13,4/21,,,,,,,5/26,3/25,BO_18,6,,,,,04/01,04/08,,4/21,4/28,,5/12,,,,,
10,BO_18,3,,,,,04/01,04/08,4/13,4/21,,,,,,,,,BO_18,7,,,,,04/01,04/08,4/13,4/21,4/28,,,5/20,,,,
10,BO_18,4,F,,,,04/01,04/08,4/13,4/21,4/28,,,,,,,04/01,BO_18,8,,,,3/25,04/01,,,,,,,,,,,3/25
10,BO_80,1,F,,,3/25,04/01,04/08,4/13,,,,,5/20,,,,04/08,BO_80,5,,,,,,,,,,,,,,,,
10,BO_80,2,,,,,,,,,,,,,,,,,BO_80,6,,,,,,,,,,,,,,,,
10,BO_80,3,F,,,3/25,04/01,04/08,,,,,,,,,,3/25,BO_80,7,,,,,,,,,,,,,,,,
10,BO_80,4,F,,,3/25,04/01,04/08,4/13,4/21,4/28,,5/12,5/20,,,,3/25,BO_80,8,,,,,,,,,,,,,,,,
10,BO_98,1,,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,,5/26,,,3/25,BO_98,5,,,,,,,,,,,,,,,,
10,BO_98,2,,,,,04/01,04/08,4/13,4/21,4/28,05/05,5/12,,,,,,BO_98,6,,,,,,04/08,4/13,4/21,,,5/12,,,,,
