Block,Location,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Co.,Germ_Date,Sow_Date,Fl_2.25,Fl_3.3,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.9,Fl_4.22,Fl_4.28,Fl_5.4,Fl_5.12,Fl_5.19,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,mean_seeds_per_fruit,total_est_seed_production,FFD,days_germ2flower,days_sow2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
2,85,231,BB_047,BB_193,n,5,FALSE,FALSE,FALSE,6,6,NA,4,2021-12-30,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,85,231,BB_047,BB_193,n,6,TRUE,FALSE,TRUE,6,6,NA,4,2021-12-13,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-25,1,0,0,1,0,0,0,0,2022-03-17,94,105,2022-04-08,22,1,1,1,0
2,85,231,BB_047,BB_193,n,7,FALSE,FALSE,FALSE,6,6,NA,4,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,85,231,BB_047,BB_193,n,8,FALSE,FALSE,FALSE,6,6,NA,4,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,85,232,BB_174,BB_002,n,1,FALSE,FALSE,FALSE,3,3,NA,3,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,85,232,BB_174,BB_002,n,2,FALSE,FALSE,FALSE,3,3,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,85,232,BB_174,BB_002,n,3,TRUE,FALSE,TRUE,3,3,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,0,NA,0,0,2022-03-25,102,113,2022-04-08,14,1,1,0,0
2,85,232,BB_174,BB_002,n,4,FALSE,FALSE,FALSE,3,3,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,2022-05-19,2022-03-25,0,NA,NA,0,NA,NA,NA,NA,2022-03-25,102,113,2022-04-02,8,1,1,0,0
2,85,232,BB_174,BB_002,n,5,FALSE,FALSE,FALSE,3,3,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-29,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-29,137,148,2022-04-29,0,1,1,0,0
2,85,232,BB_174,BB_002,n,6,FALSE,FALSE,FALSE,3,3,NA,3,2021-12-20,2021-12-02,NA,NA,2022-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,81,99,2022-03-11,0,1,1,0,0
2,85,232,BB_174,BB_002,n,7,FALSE,FALSE,FALSE,3,3,NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,85,232,BB_174,BB_002,n,8,FALSE,FALSE,FALSE,3,3,NA,3,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,85,233,BB_075,BB_079,R,1,FALSE,FALSE,FALSE,3,"2,3,7",NA,1,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,85,233,BB_075,BB_079,R,2,FALSE,TRUE,TRUE,3,"2,3,7",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-08,2022-04-23,2022-04-29,NA,NA,2022-05-19,NA,NA,2022-04-08,1,0,0,1,0,7,7,7,2022-04-02,110,121,2022-05-19,47,1,1,1,1
2,85,233,BB_075,BB_079,R,3,TRUE,TRUE,TRUE,3,"2,3,7",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,2,1,2,2022-03-25,102,113,2022-04-08,14,1,1,1,1
2,85,233,BB_075,BB_079,R,4,FALSE,FALSE,FALSE,3,"2,3,7",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,85,233,BB_075,BB_079,R,5,FALSE,FALSE,FALSE,3,"2,3,7",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,85,233,BB_075,BB_079,R,6,FALSE,FALSE,FALSE,3,"2,3,7",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,85,233,BB_075,BB_079,R,7,FALSE,TRUE,TRUE,3,"2,3,7",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,NA,NA,0,NA,NA,0,0,2022-03-25,102,113,2022-03-25,0,1,1,0,0
2,85,233,BB_075,BB_079,R,8,FALSE,FALSE,FALSE,3,"2,3,7",NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,86,234,BB_108,BB_189,n,1,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-25,102,113,2022-04-08,14,1,1,0,0
2,86,234,BB_108,BB_189,n,2,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-13,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,94,105,2022-03-25,8,1,1,0,0
2,86,234,BB_108,BB_189,n,3,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-13,2021-12-02,NA,NA,2022-03-11,2022-03-17,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,88,99,2022-04-02,22,1,1,0,0
2,86,234,BB_108,BB_189,n,4,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-13,2021-12-02,NA,2022-03-04,2022-03-11,2022-03-17,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-04,81,92,2022-04-02,29,1,1,0,0
2,86,234,BB_108,BB_189,n,5,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,86,234,BB_108,BB_189,n,6,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,86,234,BB_108,BB_189,n,7,TRUE,FALSE,TRUE,7,7,NA,5,2021-12-13,2021-12-02,NA,2022-03-04,2022-03-11,2022-03-17,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,5,1,0,6,9,9,1.8,10.8,2022-03-04,81,92,2022-04-02,29,1,1,1,1
2,86,234,BB_108,BB_189,n,8,FALSE,FALSE,FALSE,7,7,NA,5,2021-12-13,2021-12-02,NA,NA,2022-03-11,NA,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,88,99,2022-04-02,22,1,1,0,0
2,86,235,BB_107,BB_179,n,1,FALSE,FALSE,FALSE,2,2,NA,2,2021-12-13,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,94,105,2022-03-25,8,1,1,0,0
2,86,235,BB_107,BB_179,n,2,TRUE,FALSE,TRUE,2,2,NA,2,2021-12-13,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,1,1,0,2,16,3,3,6,2022-03-11,88,99,2022-03-25,14,1,1,1,1
2,86,235,BB_107,BB_179,n,3,FALSE,FALSE,FALSE,2,2,NA,2,2021-12-13,2021-12-02,NA,NA,NA,2022-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,94,105,2022-03-17,0,1,1,0,0
2,86,235,BB_107,BB_179,n,4,FALSE,FALSE,FALSE,2,2,NA,2,2021-12-13,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,88,99,2022-04-02,22,1,1,0,0
2,86,235,BB_107,BB_179,n,5,FALSE,FALSE,FALSE,2,2,NA,2,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,86,235,BB_107,BB_179,n,6,FALSE,FALSE,FALSE,2,2,NA,2,2021-12-13,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,88,99,2022-03-25,14,1,1,0,0
2,86,235,BB_107,BB_179,n,7,FALSE,FALSE,FALSE,2,2,NA,2,2021-12-13,2021-12-02,NA,2022-03-04,NA,2022-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-04,81,92,2022-03-17,13,1,1,0,0
2,86,235,BB_107,BB_179,n,8,FALSE,FALSE,FALSE,2,2,NA,2,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,86,236,BB_182,BB_103,n,1,TRUE,FALSE,TRUE,1,1,NA,2,2021-12-13,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-25,2,0,0,2,1,8,4,8,2022-03-11,88,99,2022-04-08,28,1,1,1,1
2,86,236,BB_182,BB_103,n,2,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,86,236,BB_182,BB_103,n,3,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-13,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,94,105,2022-04-08,22,1,1,0,0
2,86,236,BB_182,BB_103,n,4,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-25,102,113,2022-03-25,0,1,1,0,0
2,86,236,BB_182,BB_103,n,5,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,86,236,BB_182,BB_103,n,6,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-13,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,94,105,2022-03-25,8,1,1,0,0
2,86,236,BB_182,BB_103,n,7,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,86,236,BB_182,BB_103,n,8,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,86,237,BB_115,BB_077,R,1,FALSE,FALSE,FALSE,7,"5,7,4",NA,3,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,86,237,BB_115,BB_077,R,2,FALSE,FALSE,FALSE,7,"5,7,4",NA,3,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,86,237,BB_115,BB_077,R,3,FALSE,FALSE,FALSE,7,"5,7,4",NA,3,2021-12-13,2021-12-02,NA,2022-03-04,NA,2022-03-17,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-04,81,92,2022-03-25,21,1,1,0,0
2,86,237,BB_115,BB_077,R,4,FALSE,TRUE,TRUE,7,"5,7,4",NA,3,2021-12-13,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-17,0,1,0,1,0,0,0,0,2022-03-17,94,105,2022-04-02,16,1,1,1,0
2,86,237,BB_115,BB_077,R,5,FALSE,TRUE,TRUE,7,"5,7,4",NA,3,2021-12-13,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,NA,NA,0,NA,NA,0,0,2022-03-11,88,99,2022-04-08,28,1,1,0,0
2,86,237,BB_115,BB_077,R,6,FALSE,FALSE,FALSE,7,"5,7,4",NA,3,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,86,237,BB_115,BB_077,R,7,TRUE,TRUE,TRUE,7,"5,7,4",NA,3,2021-12-13,2021-12-02,2022-02-25,NA,2022-03-11,2022-03-17,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,0,0,2022-02-25,74,85,2022-04-02,36,1,1,0,0
2,86,237,BB_115,BB_077,R,8,FALSE,FALSE,FALSE,7,"5,7,4",NA,3,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,238,BB_125,BB_137,R,1,FALSE,FALSE,FALSE,2,2,NA,4,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,87,238,BB_125,BB_137,R,2,TRUE,TRUE,TRUE,2,2,NA,4,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-08,0,0,0,0,0,NA,0,0,2022-04-02,103,121,2022-04-08,6,1,1,0,0
2,87,238,BB_125,BB_137,R,3,FALSE,FALSE,FALSE,2,2,NA,4,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,238,BB_125,BB_137,R,4,FALSE,FALSE,FALSE,2,2,NA,4,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,87,238,BB_125,BB_137,R,5,FALSE,FALSE,FALSE,2,2,NA,4,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-25,102,113,2022-03-25,0,1,1,0,0
2,87,238,BB_125,BB_137,R,6,FALSE,FALSE,FALSE,2,2,NA,4,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,238,BB_125,BB_137,R,7,FALSE,FALSE,FALSE,2,2,NA,4,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,238,BB_125,BB_137,R,8,FALSE,FALSE,FALSE,2,2,NA,4,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,239,BB_023,BB_206,n,1,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,239,BB_023,BB_206,n,2,TRUE,FALSE,TRUE,2,2,NA,1,2021-12-13,2021-12-02,NA,NA,2022-03-11,2022-03-18,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-11,1,1,0,2,2,2,2,4,2022-03-11,88,99,2022-04-08,28,1,1,1,1
2,87,239,BB_023,BB_206,n,3,FALSE,FALSE,FALSE,2,2,NA,1,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,87,239,BB_023,BB_206,n,4,FALSE,FALSE,FALSE,2,2,NA,1,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,87,239,BB_023,BB_206,n,5,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-20,2021-12-02,NA,NA,NA,2022-03-18,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-18,88,106,2022-04-02,15,1,1,0,0
2,87,239,BB_023,BB_206,n,6,FALSE,FALSE,FALSE,2,2,NA,1,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,87,239,BB_023,BB_206,n,7,FALSE,FALSE,FALSE,2,2,NA,1,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,87,239,BB_023,BB_206,n,8,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-13,2021-12-02,NA,2022-03-04,NA,2022-03-18,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-04,81,92,2022-04-02,29,1,1,0,0
2,87,240,BB_066,BB_087,n,1,FALSE,FALSE,FALSE,5,5,NA,2,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,240,BB_066,BB_087,n,2,FALSE,FALSE,FALSE,5,5,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-25,102,113,2022-04-08,14,1,1,0,0
2,87,240,BB_066,BB_087,n,3,FALSE,FALSE,FALSE,5,5,NA,2,2021-12-13,2021-12-02,NA,NA,NA,2022-03-18,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-18,95,106,2022-04-08,21,1,1,0,0
2,87,240,BB_066,BB_087,n,4,FALSE,FALSE,FALSE,5,5,NA,2,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,240,BB_066,BB_087,n,5,TRUE,FALSE,TRUE,5,5,NA,2,2021-12-13,2021-12-02,NA,NA,NA,2022-03-18,2022-03-25,2022-04-02,2022-04-08,NA,2022-04-29,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,6,NA,0,0,2022-03-18,95,106,2022-04-29,42,1,1,0,0
2,87,240,BB_066,BB_087,n,6,FALSE,FALSE,FALSE,5,5,NA,2,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,240,BB_066,BB_087,n,7,FALSE,FALSE,FALSE,5,5,NA,2,2021-12-20,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,240,BB_066,BB_087,n,8,FALSE,FALSE,FALSE,5,5,NA,2,2021-12-13,2021-12-02,NA,NA,2022-03-11,2022-03-18,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,88,99,2022-04-08,28,1,1,0,0
2,87,241,BB_122,BB_126,n,1,FALSE,FALSE,FALSE,8,8,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,241,BB_122,BB_126,n,2,FALSE,FALSE,FALSE,8,8,NA,1,2021-12-13,2021-12-02,NA,NA,2022-03-11,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,88,99,2022-03-18,7,1,1,0,0
2,87,241,BB_122,BB_126,n,3,FALSE,FALSE,FALSE,8,8,NA,1,2021-12-13,2021-12-02,NA,NA,NA,2022-03-18,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-18,95,106,2022-04-02,15,1,1,0,0
2,87,241,BB_122,BB_126,n,4,FALSE,FALSE,FALSE,8,8,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,241,BB_122,BB_126,n,5,FALSE,FALSE,FALSE,8,8,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-25,102,113,2022-04-02,8,1,1,0,0
2,87,241,BB_122,BB_126,n,6,FALSE,FALSE,FALSE,8,8,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,87,241,BB_122,BB_126,n,7,FALSE,FALSE,FALSE,8,8,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-08,116,127,2022-04-08,0,1,1,0,0
2,87,241,BB_122,BB_126,n,8,TRUE,FALSE,TRUE,8,8,NA,1,2021-12-13,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-02,3,0,0,3,0,4,1.3333333333333333,4,2022-03-25,102,113,2022-04-08,14,1,1,1,1
2,88,242,BB_176,BB_017,R,1,FALSE,FALSE,FALSE,2,"5,2,4",NA,5,2021-12-13,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,88,242,BB_176,BB_017,R,2,TRUE,TRUE,TRUE,2,"5,2,4",NA,5,2021-12-13,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,1,0,0,1,0,2,2,2,2022-03-18,95,106,2022-03-18,0,1,1,1,1
