Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_4.9,Fl_4.21,Fl_5.3,Fl_5.13,Fl_5.25,Fl_6.8,Fl_6.22,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_diam_mm,corolla_area_mm2,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
3,7,237,AC_165,AC_062,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,11,6,0,17,0,29,NA,NA,19,20.92,10,14.68,NA,NA,NA,NA,NA,1.1010526315789475,1.468,NA,NA,1.2845263157894737,0.2594709725490846,2.6363636363636362,44.81818181818181,57.33,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
3,7,238,AC_008,AC_068,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,7,1,0,8,10,23,NA,NA,23,36.55,NA,NA,NA,NA,NA,NA,NA,1.5891304347826085,NA,NA,NA,1.5891304347826085,NA,3.2857142857142856,26.285714285714285,21.5,2022-04-21,20.756,256.967,NA,2022-04-21,169,176,168,2022-05-13,22,1,1,1,1
3,7,239,AC_054,AC_046,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,9,1,0,10,0,9,NA,NA,6,8.86,3,3.29,NA,NA,NA,NA,NA,1.4766666666666666,1.0966666666666667,NA,NA,1.2866666666666666,0.268700576850888,1,10,24.31,2022-04-21,22.042,270.375,NA,2022-04-21,169,176,168,2022-05-13,22,1,1,1,1
3,7,240,AC_159,AC_143,n,4,TRUE,FALSE,TRUE,4,4,NA,NA,2021-10-27,2021-11-04,NA,2022-04-21,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,2,NA,NA,2,3.67,NA,NA,NA,NA,NA,NA,NA,1.835,NA,NA,NA,1.835,NA,2,2,NA,NA,NA,NA,NA,2022-04-21,NA,176,168,2022-04-21,0,0,1,1,1
3,7,241,AC_172,AC_040,R,1,FALSE,TRUE,TRUE,4,"1,7,4",NA,NA,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,7,1,0,8,11,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7142857142857144,29.714285714285715,10.36,NA,NA,NA,NA,2022-04-09,NA,164,156,2022-05-13,34,0,1,1,1
3,7,241,AC_172,AC_040,R,4,TRUE,TRUE,TRUE,4,"1,7,4",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,0,10,0,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,56.37,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,0
3,7,241,AC_172,AC_040,R,7,FALSE,TRUE,TRUE,4,"1,7,4",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,NA,NA,2022-06-08,2022-04-09,6,15,0,21,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1666666666666665,45.5,89.61,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-24,45,1,1,1,1
3,7,242,AC_195,AC_193,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,7,0,0,7,0,5,NA,NA,5,14.28,NA,NA,NA,NA,NA,NA,NA,2.856,NA,NA,NA,2.856,NA,0.7142857142857143,5,28.66,2022-04-21,24.119,349.428,NA,2022-04-21,169,176,168,2022-05-13,22,1,1,1,1
3,7,243,AC_125,AC_038,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,11,2,0,13,5,22,4,10.22,15,31.35,3,7.54,NA,NA,NA,NA,2.555,2.0900000000000003,2.513333333333333,NA,NA,2.386111111111111,0.2572846096648035,2,26,31.78,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-03,24,1,1,1,1
3,7,244,AC_002,AC_104,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,7,0,0,7,0,9,1,3.38,8,23.31,NA,NA,NA,NA,NA,NA,3.38,2.91375,NA,NA,NA,3.1468749999999996,0.32968853672822784,1.2857142857142858,9,41.35,2022-04-21,21.098,276.931,NA,2022-04-21,169,176,168,2022-05-13,22,1,1,1,1
3,7,245,AC_015,AC_097,R,1,TRUE,TRUE,TRUE,1,"1,7,10",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,7,0,0,7,0,16,NA,NA,15,33.3,1,1.47,NA,NA,NA,NA,NA,2.2199999999999998,1.47,NA,NA,1.8449999999999998,0.5303300858899105,2.2857142857142856,16,10.6,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
3,7,245,AC_015,AC_097,R,7,FALSE,TRUE,TRUE,1,"1,7,10",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,11,1,0,12,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.727272727272727,32.72727272727273,28.28,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
3,7,245,AC_015,AC_097,R,10,FALSE,TRUE,TRUE,1,"1,7,10",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,16,3,0,19,0,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.875,73.625,70.93,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
3,7,246,AC_198,AC_072,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-21,NA,2022-05-13,NA,NA,NA,NA,2022-04-21,6,0,0,6,0,22,NA,NA,22,37.54,NA,NA,NA,NA,NA,NA,NA,1.7063636363636363,NA,NA,NA,1.7063636363636363,NA,3.6666666666666665,22,NA,2022-04-21,19.798,243.196,NA,2022-04-21,137,176,168,2022-05-13,22,1,1,1,1
3,7,247,AC_102,AC_178,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,1,1,0,2,0,2,NA,NA,2,4.29,NA,NA,NA,NA,NA,NA,NA,2.145,NA,NA,NA,2.145,NA,2,4,NA,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-03,24,1,1,1,1
3,7,248,AC_047,AC_113,n,8,TRUE,FALSE,TRUE,8,8,NA,NA,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,2,1,0,3,0,2,NA,NA,2,3.41,NA,NA,NA,NA,NA,NA,NA,1.705,NA,NA,NA,1.705,NA,1,3,NA,NA,NA,NA,NA,2022-04-09,NA,164,156,2022-05-03,24,0,1,1,1
3,7,249,AC_107,AC_172,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,5,3,0,8,0,18,NA,NA,18,19.51,NA,NA,NA,NA,NA,NA,NA,1.083888888888889,NA,NA,NA,1.083888888888889,NA,3.6,28.8,NA,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
3,7,250,AC_015,AC_190,R,1,FALSE,TRUE,TRUE,8,"1,8,4",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,0,4,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,29.01,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,0
3,7,250,AC_015,AC_190,R,4,FALSE,TRUE,TRUE,8,"1,8,4",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,2022-04-09,23,4,0,27,0,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.565217391304348,150.26086956521738,133.21,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
3,7,250,AC_015,AC_190,R,8,TRUE,TRUE,TRUE,8,"1,8,4",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,2,2,0,4,0,10,10,10.47,NA,NA,NA,NA,NA,NA,NA,NA,1.0470000000000002,NA,NA,NA,NA,1.0470000000000002,NA,5,20,43.88,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
3,8,251,AC_068,AC_056,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,7,2,0,9,4,4,NA,NA,1,1.56,3,7.77,NA,NA,NA,NA,NA,1.56,2.59,NA,NA,2.075,0.7283199846221438,0.5714285714285714,5.142857142857142,NA,2022-05-03,23.045,314.864,NA,2022-05-03,181,188,180,2022-05-13,10,1,1,1,1
3,8,252,AC_096,AC_181,n,10,TRUE,FALSE,TRUE,10,10,NA,NA,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,8,1,0,9,8,8,NA,NA,6,7.06,2,3.04,NA,NA,NA,NA,NA,1.1766666666666665,1.52,NA,NA,1.3483333333333332,0.24277332820738143,1,9,11.24,2022-05-03,20.493,270.164,NA,2022-05-03,NA,188,180,2022-05-13,10,0,1,1,1
3,8,253,AC_179,AC_114,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,2022-05-24,NA,NA,NA,2022-05-03,13,0,0,13,6,6,NA,NA,6,9.89,NA,NA,NA,NA,NA,NA,NA,1.6483333333333334,NA,NA,NA,1.6483333333333334,NA,0.46153846153846156,6,44.25,2022-05-03,22.309,265.449,NA,2022-05-03,149,188,180,2022-05-24,21,1,1,1,1
3,8,254,AC_177,AC_211,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-13,6,0,0,6,7,8,NA,NA,2,5.95,6,3.38,NA,NA,NA,NA,NA,2.975,0.5633333333333334,NA,NA,1.7691666666666668,1.705305853961557,1.3333333333333333,8,11.67,NA,NA,NA,NA,2022-05-03,181,188,180,2022-05-13,10,1,1,1,1
3,8,255,AC_008,AC_092,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,9,1,0,10,16,4,NA,NA,2,1.82,2,5.3,NA,NA,NA,NA,NA,0.91,2.65,NA,NA,1.78,1.2303657992645927,0.4444444444444444,4.444444444444445,37.29,2022-05-03,22.385,317.34,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
3,8,256,AC_195,AC_179,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,11,0,0,11,10,14,NA,NA,13,28.61,1,2.66,NA,NA,NA,NA,NA,2.2007692307692306,2.66,NA,NA,2.4303846153846154,0.3247251910525917,1.2727272727272727,14,18.24,2022-05-03,20.511,280.55,NA,2022-04-21,169,176,168,2022-05-13,22,1,1,1,1
3,8,257,AC_156,AC_005,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,7,0,0,7,0,6,NA,NA,3,9.03,3,5.57,NA,NA,NA,NA,NA,3.01,1.8566666666666667,NA,NA,2.433333333333333,0.8155298209684847,0.8571428571428571,6,12.63,2022-05-03,23.918,364.976,NA,2022-05-03,181,188,180,2022-05-13,10,1,1,1,1
3,8,258,AC_061,AC_052,n,9,TRUE,FALSE,TRUE,9,9,NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,6,0,0,6,0,5,NA,NA,3,6.85,2,6.68,NA,NA,NA,NA,NA,2.283333333333333,3.34,NA,NA,2.8116666666666665,0.7471761654537852,0.8333333333333334,5,10.17,2022-05-03,21.69,259.366,NA,2022-05-03,181,188,180,2022-05-13,10,1,1,1,1
3,8,259,AC_039,AC_148,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,NA,2022-05-13,NA,NA,NA,NA,2022-05-13,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.91,2022-05-13,16.995,165.659,NA,2022-05-13,191,198,190,2022-05-13,0,1,1,0,0
3,8,260,AC_052,AC_133,n,3,TRUE,FALSE,TRUE,3,3,NA,NA,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,7,0,0,7,0,5,NA,NA,4,15,1,2.38,NA,NA,NA,NA,NA,3.75,2.38,NA,NA,3.065,0.9687362902255702,0.7142857142857143,5,13.74,2022-04-21,21.111,289.827,NA,2022-04-21,NA,176,168,2022-05-13,22,0,1,1,1
3,8,261,AC_061,AC_158,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,6,0,0,6,0,6,NA,NA,3,7.58,3,3.72,NA,NA,NA,NA,NA,2.526666666666667,1.24,NA,NA,1.8833333333333333,0.9098107251266913,1,6,34.85,2022-04-21,20.286,214.898,NA,2022-04-21,169,176,168,2022-05-13,22,1,1,1,1
3,8,262,AC_198,AC_051,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-21,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-21,18.262,209.237,NA,2022-04-21,137,176,168,2022-05-03,12,1,1,0,0
3,8,263,AC_207,AC_082,R,6,FALSE,TRUE,TRUE,8,"6,7,8",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-21,3,2,0,5,0,2,NA,NA,2,3.44,NA,NA,NA,NA,NA,NA,NA,1.72,NA,NA,NA,1.72,NA,0.6666666666666666,3.333333333333333,3.98,2022-04-21,16.84,169.858,NA,2022-04-21,169,176,168,2022-05-03,12,1,1,1,1
3,8,263,AC_207,AC_082,R,7,FALSE,TRUE,TRUE,8,"6,7,8",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-21,4,0,0,4,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,10,10.06,2022-04-21,19.135,176.433,NA,2022-04-21,169,176,168,2022-05-03,12,1,1,1,1
3,8,263,AC_207,AC_082,R,8,TRUE,TRUE,TRUE,8,"6,7,8",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,2022-04-21,3,0,0,3,0,2,NA,NA,2,3.49,NA,NA,NA,NA,NA,NA,NA,1.745,NA,NA,NA,1.745,NA,0.6666666666666666,2,4.03,2022-04-21,19.882,230.764,NA,2022-04-21,169,176,168,2022-05-13,22,1,1,1,1
3,8,264,AC_161,AC_088,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,6,1,0,7,0,9,NA,NA,9,12.48,NA,NA,NA,NA,NA,NA,NA,1.3866666666666667,NA,NA,NA,1.3866666666666667,NA,1.5,10.5,15.6,2022-04-21,19.599,234.064,NA,2022-04-21,137,176,168,2022-05-13,22,1,1,1,1
3,8,265,AC_068,AC_195,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-21,2,0,0,2,0,5,NA,NA,5,8.56,NA,NA,NA,NA,NA,NA,NA,1.7120000000000002,NA,NA,NA,1.7120000000000002,NA,2.5,5,2.58,2022-04-21,20.677,241.417,NA,2022-04-21,137,176,168,2022-04-21,0,1,1,1,1
3,8,266,AC_179,AC_136,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-21,3,0,0,3,0,3,NA,NA,3,9.05,NA,NA,NA,NA,NA,NA,NA,3.016666666666667,NA,NA,NA,3.016666666666667,NA,1,3,8.33,2022-04-21,20.638,271.624,NA,2022-04-21,137,176,168,2022-05-03,12,1,1,1,1
3,8,267,AC_198,AC_066,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-21,NA,NA,NA,NA,NA,NA,NA,3,0,0,3,0,1,NA,NA,1,1.83,NA,NA,NA,NA,NA,NA,NA,1.83,NA,NA,NA,1.83,NA,0.3333333333333333,1,8.77,NA,NA,NA,NA,2022-04-21,137,176,168,2022-04-21,0,1,1,1,1
3,8,269,AC_207,AC_070,R,2,FALSE,TRUE,TRUE,4,"2,4,5",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,4,1,0,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,11.98,2022-04-09,17.818,167.73,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
3,8,269,AC_207,AC_070,R,4,TRUE,TRUE,TRUE,4,"2,4,5",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,4,1,0,5,0,9,NA,NA,9,11.88,NA,NA,NA,NA,NA,NA,NA,1.32,NA,NA,NA,1.32,NA,2.25,11.25,6.46,2022-04-09,19.816,198.272,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
3,8,269,AC_207,AC_070,R,5,FALSE,TRUE,TRUE,4,"2,4,5",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-21,5,2,0,7,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,5.6000000000000005,8.93,2022-04-21,19.693,213.809,NA,2022-04-09,125,164,156,2022-05-03,24,1,1,1,1
3,8,270,AC_103,AC_154,n,10,TRUE,FALSE,TRUE,10,10,NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,7,1,0,8,7,8,NA,NA,6,9,2,3.17,NA,NA,NA,NA,NA,1.5,1.585,NA,NA,1.5425,0.060104076400856514,1.1428571428571428,9.142857142857142,16.85,2022-04-09,19.33,237.752,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
3,8,271,AC_165,AC_206,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,NA,3,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.71,NA,NA,NA,NA,2022-04-21,NA,176,168,2022-05-03,12,0,1,1,0
3,8,272,AC_172,AC_208,R,2,TRUE,TRUE,TRUE,2,"6,2,5",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,5,0,0,5,0,3,NA,NA,3,5.97,NA,NA,NA,NA,NA,NA,NA,1.99,NA,NA,NA,1.99,NA,0.6,3,5.85,2022-04-09,19.631,224.478,NA,2022-04-09,125,164,156,2022-05-03,24,1,1,1,1
3,8,272,AC_172,AC_208,R,5,FALSE,TRUE,TRUE,2,"6,2,5",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-21,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-21,17.521,176.192,NA,2022-04-21,137,176,168,2022-04-21,0,1,1,0,0
3,8,272,AC_172,AC_208,R,6,FALSE,TRUE,TRUE,2,"6,2,5",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-21,1,1,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,2022-04-21,19.86,223.765,NA,2022-04-21,137,176,168,2022-04-21,0,1,1,1,1
3,8,273,AC_159,AC_192,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,2,1,0,3,0,7,NA,NA,7,12.21,NA,NA,NA,NA,NA,NA,NA,1.7442857142857144,NA,NA,NA,1.7442857142857144,NA,3.5,10.5,6.01,NA,NA,NA,NA,2022-05-03,149,188,180,2022-05-03,0,1,1,1,1
3,8,274,AC_156,AC_016,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,6,0,0,6,6,8,NA,NA,3,5.51,5,5.93,NA,NA,NA,NA,NA,1.8366666666666667,1.186,NA,NA,1.5113333333333334,0.46009081229204696,1.3333333333333333,8,18.42,2022-05-03,22.675,NA,missing petals,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
3,8,275,AC_168,AC_010,n,8,TRUE,FALSE,TRUE,8,"8,10",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-21,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.68,2022-04-21,19.062,221.864,NA,2022-04-09,125,164,156,2022-04-21,12,1,1,1,0
3,8,276,AC_160,AC_015,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,5,1,0,6,0,7,NA,NA,7,11.49,NA,NA,NA,NA,NA,NA,NA,1.6414285714285715,NA,NA,NA,1.6414285714285715,NA,1.4,8.399999999999999,6.6,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-03,24,1,1,1,1
3,8,277,AC_052,AC_131,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,2022-06-08,NA,NA,2022-04-09,41,3,0,44,5,131,7,11.9,50,103.99,33,78.33,14,34.78,NA,NA,1.7,2.0798,2.3736363636363635,2.4842857142857144,NA,2.1594305194805195,0.350633932150192,3.1951219512195124,140.58536585365854,895.47,NA,NA,NA,NA,2022-04-09,157,164,156,2022-06-08,60,1,1,1,1
3,8,278,AC_064,AC_086,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,3,2,0,5,3,11,1,0.91,10,20.37,NA,NA,NA,NA,NA,NA,0.91,2.037,NA,NA,NA,1.4735,0.796909342397239,3.6666666666666665,18.333333333333332,101.87,2022-04-21,20.767,272.822,NA,2022-04-21,137,176,168,2022-05-13,22,1,1,1,1
3,8,279,AC_168,AC_159,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-10-27,2021-11-04,2022-04-09,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-09,8,12,0,20,0,37,NA,NA,37,36.41,NA,NA,NA,NA,NA,NA,NA,0.984054054054054,NA,NA,NA,0.984054054054054,NA,4.625,92.5,NA,2022-04-09,17.911,222.852,NA,2022-04-09,NA,164,156,2022-04-21,12,0,1,1,1
3,8,280,AC_161,AC_213,n,4,TRUE,FALSE,TRUE,4,4,NA,NA,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,6,3,0,9,0,15,NA,NA,15,44.29,NA,NA,NA,NA,NA,NA,NA,2.9526666666666666,NA,NA,NA,2.9526666666666666,NA,2.5,22.5,24.38,2022-04-09,16.648,176.692,NA,2022-04-09,NA,164,156,2022-05-13,34,0,1,1,1
3,8,281,AC_103,AC_144,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0
3,8,282,AC_150,AC_200,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-10-27,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,7,0,0,7,3,24,9,12.58,15,24.04,NA,NA,NA,NA,NA,NA,1.3977777777777778,1.6026666666666667,NA,NA,NA,1.5002222222222223,0.1448783227231104,3.4285714285714284,24,24.85,2022-04-09,20.076,235.317,NA,2022-04-09,NA,164,156,2022-05-13,34,0,1,1,1
