Block,Location,Sequence,Donor,Recipient,Plant_ID,Co.,Germ_Date,Sow_Date
3,147,415,BB_115,BB_187,7,3,2021-12-20,2021-12-02
3,147,415,BB_115,BB_187,8,3,2021-12-20,2021-12-02
3,147,416,BB_202,BB_025,1,1,2021-12-13,2021-12-02
3,147,416,BB_202,BB_025,2,1,2021-12-13,2021-12-02
3,147,416,BB_202,BB_025,3,1,2021-12-13,2021-12-02
3,147,416,BB_202,BB_025,4,1,2021-12-13,2021-12-02
3,147,416,BB_202,BB_025,5,1,2021-12-13,2021-12-02
3,147,416,BB_202,BB_025,6,1,2021-12-13,2021-12-02
3,147,416,BB_202,BB_025,7,1,2021-12-13,2021-12-02
3,147,416,BB_202,BB_025,8,1,2021-12-13,2021-12-02
3,147,417,BB_015,BB_111,1,2,2021-12-13,2021-12-02
3,147,417,BB_015,BB_111,2,2,2021-12-20,2021-12-02
3,147,417,BB_015,BB_111,3,2,2021-12-30,2021-12-02
3,147,417,BB_015,BB_111,4,2,2021-12-13,2021-12-02
3,147,417,BB_015,BB_111,5,2,2021-12-13,2021-12-02
3,147,417,BB_015,BB_111,6,2,2021-12-13,2021-12-02
3,147,417,BB_015,BB_111,7,2,2021-12-13,2021-12-02
3,147,417,BB_015,BB_111,8,2,2021-12-13,2021-12-02
3,148,418,BB_162,BB_040,1,1,NA,2021-12-02
3,148,418,BB_162,BB_040,2,1,2021-12-13,2021-12-02
3,148,418,BB_162,BB_040,3,1,2021-12-13,2021-12-02
3,148,418,BB_162,BB_040,4,1,2021-12-20,2021-12-02
3,148,418,BB_162,BB_040,5,1,NA,2021-12-02
3,148,418,BB_162,BB_040,6,1,2021-12-20,2021-12-02
3,148,418,BB_162,BB_040,7,1,2021-12-20,2021-12-02
3,148,418,BB_162,BB_040,8,1,2021-12-20,2021-12-02
3,148,419,BB_188,BB_171,1,6,2021-12-20,2021-12-02
3,148,419,BB_188,BB_171,2,6,2021-12-13,2021-12-02
3,148,419,BB_188,BB_171,3,6,2021-12-30,2021-12-02
3,148,419,BB_188,BB_171,4,6,2021-12-13,2021-12-02
3,148,419,BB_188,BB_171,5,6,2021-12-13,2021-12-02
3,148,419,BB_188,BB_171,6,6,NA,2021-12-02
3,148,419,BB_188,BB_171,7,6,2021-12-13,2021-12-02
3,148,419,BB_188,BB_171,8,6,2021-12-13,2021-12-02
3,148,420,BB_141,BB_029,1,5,2021-12-20,2021-12-02
3,148,420,BB_141,BB_029,2,5,2021-12-13,2021-12-02
3,148,420,BB_141,BB_029,3,5,2021-12-13,2021-12-02
3,148,420,BB_141,BB_029,4,5,2021-12-13,2021-12-02
3,148,420,BB_141,BB_029,5,5,2021-12-13,2021-12-02
3,148,420,BB_141,BB_029,6,5,2021-12-13,2021-12-02
3,148,420,BB_141,BB_029,7,5,2021-12-13,2021-12-02
3,148,420,BB_141,BB_029,8,5,2021-12-13,2021-12-02
3,149,421,BB_091,BB_139,1,5,2021-12-13,2021-12-02
3,149,421,BB_091,BB_139,2,5,2021-12-13,2021-12-02
3,149,421,BB_091,BB_139,3,5,2021-12-20,2021-12-02
3,149,421,BB_091,BB_139,4,5,2021-12-13,2021-12-02
3,149,421,BB_091,BB_139,5,5,2021-12-13,2021-12-02
3,149,421,BB_091,BB_139,6,5,2021-12-13,2021-12-02
3,149,421,BB_091,BB_139,7,5,2021-12-13,2021-12-02
3,149,421,BB_091,BB_139,8,5,2021-12-13,2021-12-02
3,149,422,BB_142,BB_093,1,2,2021-12-13,2021-12-02
3,149,422,BB_142,BB_093,2,2,2021-12-13,2021-12-02
3,149,422,BB_142,BB_093,3,2,2021-12-13,2021-12-02
3,149,422,BB_142,BB_093,4,2,2021-12-13,2021-12-02
3,149,422,BB_142,BB_093,5,2,NA,2021-12-02
3,149,422,BB_142,BB_093,6,2,2021-12-13,2021-12-02
3,149,422,BB_142,BB_093,7,2,2021-12-13,2021-12-02
3,149,422,BB_142,BB_093,8,2,2021-12-13,2021-12-02
3,149,423,BB_198,BB_138,1,3,NA,2021-12-02
3,149,423,BB_198,BB_138,2,3,2021-12-13,2021-12-02
3,149,423,BB_198,BB_138,3,3,2021-12-13,2021-12-02
3,149,423,BB_198,BB_138,4,3,2021-12-13,2021-12-02
3,149,423,BB_198,BB_138,5,3,2021-12-13,2021-12-02
3,149,423,BB_198,BB_138,6,3,2021-12-13,2021-12-02
3,149,423,BB_198,BB_138,7,3,2021-12-20,2021-12-02
3,149,423,BB_198,BB_138,8,3,2021-12-13,2021-12-02
3,149,424,BB_011,BB_056,1,3,NA,2021-12-02
3,149,424,BB_011,BB_056,2,3,2021-12-13,2021-12-02
3,149,424,BB_011,BB_056,3,3,2021-12-13,2021-12-02
3,149,424,BB_011,BB_056,4,3,2021-12-13,2021-12-02
3,149,424,BB_011,BB_056,5,3,2021-12-13,2021-12-02
3,149,424,BB_011,BB_056,6,3,2021-12-20,2021-12-02
3,149,424,BB_011,BB_056,7,3,2021-12-20,2021-12-02
3,149,424,BB_011,BB_056,8,3,2021-12-20,2021-12-02
3,151,425,BB_125,BB_051,1,4,2021-12-20,2021-12-02
3,151,425,BB_125,BB_051,2,4,2021-12-13,2021-12-02
3,151,425,BB_125,BB_051,3,4,2021-12-13,2021-12-02
3,151,425,BB_125,BB_051,4,4,2021-12-13,2021-12-02
3,151,425,BB_125,BB_051,5,4,2021-12-20,2021-12-02
3,151,425,BB_125,BB_051,6,4,NA,2021-12-02
3,151,425,BB_125,BB_051,7,4,NA,2021-12-02
3,151,425,BB_125,BB_051,8,4,2021-12-13,2021-12-02
3,151,426,BB_167,BB_008,1,3,2021-12-20,2021-12-02
3,151,426,BB_167,BB_008,2,3,2021-12-13,2021-12-02
3,151,426,BB_167,BB_008,3,3,2021-12-13,2021-12-02
3,151,426,BB_167,BB_008,4,3,2021-12-13,2021-12-02
3,151,426,BB_167,BB_008,5,3,2021-12-20,2021-12-02
3,151,426,BB_167,BB_008,6,3,2021-12-30,2021-12-02
3,151,426,BB_167,BB_008,7,3,NA,2021-12-02
3,151,426,BB_167,BB_008,8,3,2021-12-13,2021-12-02
3,151,427,BB_215,BB_004,1,5,NA,2021-12-02
3,151,427,BB_215,BB_004,2,5,2021-12-20,2021-12-02
3,151,427,BB_215,BB_004,3,5,2021-12-20,2021-12-02
3,151,427,BB_215,BB_004,4,5,2021-12-20,2021-12-02
3,151,427,BB_215,BB_004,5,5,2021-12-13,2021-12-02
3,151,427,BB_215,BB_004,6,5,2021-12-13,2021-12-02
3,151,427,BB_215,BB_004,7,5,2021-12-13,2021-12-02
3,151,427,BB_215,BB_004,8,5,2021-12-13,2021-12-02
3,151,428,BB_197,BB_211,1,2,2021-12-13,2021-12-02
3,151,428,BB_197,BB_211,2,2,2021-12-20,2021-12-02
3,151,428,BB_197,BB_211,3,2,2021-12-20,2021-12-02
3,151,428,BB_197,BB_211,4,2,2021-12-13,2021-12-02
3,151,428,BB_197,BB_211,5,2,2021-12-30,2021-12-02
3,151,428,BB_197,BB_211,6,2,2021-12-20,2021-12-02
3,151,428,BB_197,BB_211,7,2,2021-12-20,2021-12-02
3,151,428,BB_197,BB_211,8,2,2021-12-13,2021-12-02
3,152,429,BB_167,BB_114,1,3,2021-12-13,2021-12-02
3,152,429,BB_167,BB_114,2,3,NA,2021-12-02
3,152,429,BB_167,BB_114,3,3,2021-12-13,2021-12-02
3,152,429,BB_167,BB_114,4,3,2021-12-13,2021-12-02
3,152,429,BB_167,BB_114,5,3,NA,2021-12-02
3,152,429,BB_167,BB_114,6,3,2021-12-13,2021-12-02
3,152,429,BB_167,BB_114,7,3,2021-12-13,2021-12-02
3,152,429,BB_167,BB_114,8,3,2021-12-30,2021-12-02
3,152,430,BB_130,BB_007,1,4,2021-12-13,2021-12-02
3,152,430,BB_130,BB_007,2,4,2021-12-20,2021-12-02
3,152,430,BB_130,BB_007,3,4,2021-12-13,2021-12-02
3,152,430,BB_130,BB_007,4,4,2021-12-13,2021-12-02
3,152,430,BB_130,BB_007,5,4,2021-12-13,2021-12-02
3,152,430,BB_130,BB_007,6,4,2021-12-13,2021-12-02
3,152,430,BB_130,BB_007,7,4,NA,2021-12-02
3,152,430,BB_130,BB_007,8,4,2021-12-13,2021-12-02
3,152,431,BB_001,BB_043,1,4,NA,2021-12-02
3,152,431,BB_001,BB_043,2,4,2021-12-20,2021-12-02
3,152,431,BB_001,BB_043,3,4,2021-12-13,2021-12-02
3,152,431,BB_001,BB_043,4,4,2021-12-13,2021-12-02
3,152,431,BB_001,BB_043,5,4,2021-12-13,2021-12-02
3,152,431,BB_001,BB_043,6,4,2021-12-13,2021-12-02
3,152,431,BB_001,BB_043,7,4,2021-12-13,2021-12-02
3,152,431,BB_001,BB_043,8,4,2021-12-13,2021-12-02
3,153,432,BB_215,BB_148,1,5,2021-12-20,2021-12-02
3,153,432,BB_215,BB_148,2,5,2021-12-13,2021-12-02
3,153,432,BB_215,BB_148,3,5,2021-12-20,2021-12-02
3,153,432,BB_215,BB_148,4,5,NA,2021-12-02
3,153,432,BB_215,BB_148,5,5,2021-12-20,2021-12-02
3,153,432,BB_215,BB_148,6,5,2021-12-20,2021-12-02
3,153,432,BB_215,BB_148,7,5,2021-12-20,2021-12-02
3,153,432,BB_215,BB_148,8,5,2021-12-20,2021-12-02
3,153,433,BB_055,BB_145,1,2,2021-12-13,2021-12-02
3,153,433,BB_055,BB_145,2,2,2021-12-13,2021-12-02
3,153,433,BB_055,BB_145,3,2,2021-12-13,2021-12-02
3,153,433,BB_055,BB_145,4,2,2021-12-13,2021-12-02
3,153,433,BB_055,BB_145,5,2,2021-12-13,2021-12-02
3,153,433,BB_055,BB_145,6,2,2021-12-13,2021-12-02
3,153,433,BB_055,BB_145,7,2,2021-12-20,2021-12-02
3,153,433,BB_055,BB_145,8,2,2021-12-13,2021-12-02
3,153,434,BB_107,BB_179,1,2,2021-12-13,2021-12-02
3,153,434,BB_107,BB_179,2,2,2021-12-13,2021-12-02
3,153,434,BB_107,BB_179,3,2,2021-12-13,2021-12-02
3,153,434,BB_107,BB_179,4,2,2021-12-13,2021-12-02
3,153,434,BB_107,BB_179,5,2,2021-12-20,2021-12-02
3,153,434,BB_107,BB_179,6,2,2021-12-13,2021-12-02
3,153,434,BB_107,BB_179,7,2,NA,2021-12-02
3,153,434,BB_107,BB_179,8,2,2021-12-13,2021-12-02
3,154,435,BB_005,BB_166,1,4,2021-12-13,2021-12-02
3,154,435,BB_005,BB_166,2,4,2021-12-13,2021-12-02
3,154,435,BB_005,BB_166,3,4,2021-12-20,2021-12-02
3,154,435,BB_005,BB_166,4,4,2021-12-13,2021-12-02
3,154,435,BB_005,BB_166,5,4,2021-12-20,2021-12-02
3,154,435,BB_005,BB_166,6,4,NA,2021-12-02
3,154,435,BB_005,BB_166,7,4,NA,2021-12-02
3,154,435,BB_005,BB_166,8,4,2021-12-13,2021-12-02
3,154,436,BB_217,BB_205,1,5,2021-12-13,2021-12-02
3,154,436,BB_217,BB_205,2,5,2021-12-13,2021-12-02
3,154,436,BB_217,BB_205,3,5,2021-12-20,2021-12-02
3,154,436,BB_217,BB_205,4,5,2021-12-13,2021-12-02
3,154,436,BB_217,BB_205,5,5,2021-12-20,2021-12-02
3,154,436,BB_217,BB_205,6,5,2021-12-20,2021-12-02
3,154,436,BB_217,BB_205,7,5,NA,2021-12-02
3,154,436,BB_217,BB_205,8,5,2021-12-13,2021-12-02
3,154,437,BB_173,BB_095,1,5,2021-12-13,2021-12-02
3,154,437,BB_173,BB_095,2,5,2021-12-13,2021-12-02
3,154,437,BB_173,BB_095,3,5,2021-12-13,2021-12-02
3,154,437,BB_173,BB_095,4,5,2021-12-13,2021-12-02
3,154,437,BB_173,BB_095,5,5,2021-12-13,2021-12-02
3,154,437,BB_173,BB_095,6,5,2021-12-13,2021-12-02
3,154,437,BB_173,BB_095,7,5,2021-12-13,2021-12-02
3,154,437,BB_173,BB_095,8,5,2021-12-13,2021-12-02
3,155,438,BB_176,BB_059,1,5,NA,2021-12-02
3,155,438,BB_176,BB_059,2,5,NA,2021-12-02
3,155,438,BB_176,BB_059,3,5,2021-12-13,2021-12-02
3,155,438,BB_176,BB_059,4,5,2021-12-20,2021-12-02
3,155,438,BB_176,BB_059,5,5,2021-12-13,2021-12-02
3,155,438,BB_176,BB_059,6,5,2021-12-13,2021-12-02
3,155,438,BB_176,BB_059,7,5,2021-12-13,2021-12-02
3,155,438,BB_176,BB_059,8,5,2021-12-13,2021-12-02
3,155,439,BB_171,BB_157,1,6,2021-12-13,2021-12-02
3,155,439,BB_171,BB_157,2,6,2021-12-13,2021-12-02
3,155,439,BB_171,BB_157,3,6,2021-12-13,2021-12-02
3,155,439,BB_171,BB_157,4,6,2021-12-13,2021-12-02
3,155,439,BB_171,BB_157,5,6,2021-12-13,2021-12-02
3,155,439,BB_171,BB_157,6,6,2021-12-13,2021-12-02
3,155,439,BB_171,BB_157,7,6,2021-12-13,2021-12-02
3,155,439,BB_171,BB_157,8,6,2021-12-13,2021-12-02
3,155,440,BB_213,BB_147,1,1,2021-12-13,2021-12-02
3,155,440,BB_213,BB_147,2,1,2021-12-13,2021-12-02
3,155,440,BB_213,BB_147,3,1,2021-12-13,2021-12-02
3,155,440,BB_213,BB_147,4,1,2021-12-13,2021-12-02
3,155,440,BB_213,BB_147,5,1,2021-12-13,2021-12-02
3,155,440,BB_213,BB_147,6,1,2021-12-13,2021-12-02
3,155,440,BB_213,BB_147,7,1,2021-12-13,2021-12-02
3,155,440,BB_213,BB_147,8,1,2021-12-13,2021-12-02
3,156,441,BB_188,BB_009,1,6,2021-12-30,2021-12-02
3,156,441,BB_188,BB_009,2,6,2021-12-13,2021-12-02
3,156,441,BB_188,BB_009,3,6,2021-12-13,2021-12-02
3,156,441,BB_188,BB_009,4,6,2021-12-13,2021-12-02
3,156,441,BB_188,BB_009,5,6,2021-12-13,2021-12-02
3,156,441,BB_188,BB_009,6,6,2021-12-13,2021-12-02
3,156,441,BB_188,BB_009,7,6,2021-12-13,2021-12-02
3,156,441,BB_188,BB_009,8,6,2021-12-13,2021-12-02
W,30,NA,BB_176,BB_017,1,5,2021-12-20,2021-12-02
W,30,NA,BB_176,BB_017,2,5,2021-12-20,2021-12-02
W,30,NA,BB_176,BB_017,3,5,2021-12-20,2021-12-02
W,30,NA,BB_176,BB_017,4,5,NA,2021-12-02
W,30,NA,BB_176,BB_017,5,5,NA,2021-12-02
W,30,NA,BB_176,BB_017,6,5,2021-12-20,2021-12-02
W,30,NA,BB_176,BB_017,7,5,NA,2021-12-02
W,30,NA,BB_176,BB_017,8,5,NA,2021-12-02
W,30,NA,BB_099,BB_032,1,4,2021-12-20,2021-12-02
W,30,NA,BB_099,BB_032,2,4,NA,2021-12-02
W,30,NA,BB_099,BB_032,3,4,2021-12-12,2021-12-02
W,30,NA,BB_099,BB_032,4,4,2021-12-20,2021-12-02
W,30,NA,BB_099,BB_032,5,4,NA,2021-12-02
W,30,NA,BB_099,BB_032,6,4,2021-12-20,2021-12-02
W,30,NA,BB_099,BB_032,7,4,NA,2021-12-02
W,30,NA,BB_099,BB_032,8,4,NA,2021-12-02
W,30,NA,BB_014,BB_185,1,2,2021-12-20,2021-12-02
W,30,NA,BB_014,BB_185,2,2,2021-12-12,2021-12-02
W,30,NA,BB_014,BB_185,3,2,2021-12-20,2021-12-02
W,30,NA,BB_014,BB_185,4,2,NA,2021-12-02
W,30,NA,BB_014,BB_185,5,2,2021-12-20,2021-12-02
W,30,NA,BB_014,BB_185,6,2,2021-12-20,2021-12-02
W,30,NA,BB_014,BB_185,7,2,NA,2021-12-02
W,30,NA,BB_014,BB_185,8,2,2021-12-20,2021-12-02
W,40,NA,BB_115,BB_077,1,3,2021-12-20,2021-12-02
W,40,NA,BB_115,BB_077,2,3,2021-12-20,2021-12-02
W,40,NA,BB_115,BB_077,3,3,NA,2021-12-02
W,40,NA,BB_115,BB_077,4,3,NA,2021-12-02
W,40,NA,BB_115,BB_077,5,3,2021-12-12,2021-12-02
W,40,NA,BB_115,BB_077,6,3,2021-12-30,2021-12-02
W,40,NA,BB_115,BB_077,7,3,2021-12-20,2021-12-02
W,40,NA,BB_115,BB_077,8,3,2021-12-20,2021-12-02
W,40,NA,BB_051,BB_118,1,5,2021-12-12,2021-12-02
W,40,NA,BB_051,BB_118,2,5,2021-12-20,2021-12-02
W,40,NA,BB_051,BB_118,3,5,NA,2021-12-02
W,40,NA,BB_051,BB_118,4,5,2021-12-20,2021-12-02
W,40,NA,BB_051,BB_118,5,5,NA,2021-12-02
W,40,NA,BB_051,BB_118,6,5,2021-12-12,2021-12-02
W,40,NA,BB_051,BB_118,7,5,2021-12-12,2021-12-02
W,40,NA,BB_051,BB_118,8,5,NA,2021-12-02
W,40,NA,BB_115,BB_187,1,3,2021-12-20,2021-12-02
W,40,NA,BB_115,BB_187,2,3,2021-12-12,2021-12-02
W,40,NA,BB_115,BB_187,3,3,2021-12-20,2021-12-02
W,40,NA,BB_115,BB_187,4,3,2021-12-20,2021-12-02
W,40,NA,BB_115,BB_187,5,3,2021-12-12,2021-12-02
W,40,NA,BB_115,BB_187,6,3,2021-12-20,2021-12-02
W,40,NA,BB_115,BB_187,7,3,2021-12-30,2021-12-02
W,40,NA,BB_115,BB_187,8,3,2021-12-30,2021-12-02
W,50,NA,BB_176,BB_049,1,5,2021-12-30,2021-12-02
W,50,NA,BB_176,BB_049,2,5,2021-12-12,2021-12-02
W,50,NA,BB_176,BB_049,3,5,2021-12-12,2021-12-02
W,50,NA,BB_176,BB_049,4,5,2021-12-12,2021-12-02
W,50,NA,BB_176,BB_049,5,5,2021-12-12,2021-12-02
W,50,NA,BB_176,BB_049,6,5,2021-12-12,2021-12-02
W,50,NA,BB_176,BB_049,7,5,2021-12-12,2021-12-02
W,50,NA,BB_176,BB_049,8,5,2021-12-12,2021-12-02
W,50,NA,BB_051,BB_143,1,5,NA,2021-12-02
W,50,NA,BB_051,BB_143,2,5,2021-12-12,2021-12-02
W,50,NA,BB_051,BB_143,3,5,2021-12-12,2021-12-02
W,50,NA,BB_051,BB_143,4,5,2021-12-12,2021-12-02
W,50,NA,BB_051,BB_143,5,5,2021-12-12,2021-12-02
W,50,NA,BB_051,BB_143,6,5,2021-12-20,2021-12-02
W,50,NA,BB_051,BB_143,7,5,2021-12-12,2021-12-02
W,50,NA,BB_051,BB_143,8,5,2021-12-12,2021-12-02
W,50,NA,BB_099,BB_161,1,4,2021-12-12,2021-12-02
W,50,NA,BB_099,BB_161,2,4,NA,2021-12-02
W,50,NA,BB_099,BB_161,3,4,2021-12-12,2021-12-02
W,50,NA,BB_099,BB_161,4,4,2021-12-30,2021-12-02
W,50,NA,BB_099,BB_161,5,4,NA,2021-12-02
W,50,NA,BB_099,BB_161,6,4,NA,2021-12-02
W,50,NA,BB_099,BB_161,7,4,NA,2021-12-02
W,50,NA,BB_099,BB_161,8,4,2021-12-30,2021-12-02
W,60,NA,BB_125,BB_051,1,4,2021-12-12,2021-12-02
W,60,NA,BB_125,BB_051,2,4,2021-12-12,2021-12-02
W,60,NA,BB_125,BB_051,3,4,2021-12-12,2021-12-02
W,60,NA,BB_125,BB_051,4,4,NA,2021-12-02
W,60,NA,BB_125,BB_051,5,4,NA,2021-12-02
W,60,NA,BB_125,BB_051,6,4,NA,2021-12-02
W,60,NA,BB_125,BB_051,7,4,2021-12-20,2021-12-02
W,60,NA,BB_125,BB_051,8,4,2021-12-20,2021-12-02
W,60,NA,BB_075,BB_085,1,1,2021-12-12,2021-12-02
W,60,NA,BB_075,BB_085,2,1,2021-12-12,2021-12-02
W,60,NA,BB_075,BB_085,3,1,2021-12-12,2021-12-02
W,60,NA,BB_075,BB_085,4,1,NA,2021-12-02
W,60,NA,BB_075,BB_085,5,1,2021-12-12,2021-12-02
W,60,NA,BB_075,BB_085,6,1,2021-12-20,2021-12-02
W,60,NA,BB_075,BB_085,7,1,2021-12-12,2021-12-02
W,60,NA,BB_075,BB_085,8,1,2021-12-12,2021-12-02
W,60,NA,BB_014,BB_152,1,2,2021-12-20,2021-12-02
W,60,NA,BB_014,BB_152,2,2,2021-12-30,2021-12-02
W,60,NA,BB_014,BB_152,3,2,2021-12-12,2021-12-02
W,60,NA,BB_014,BB_152,4,2,2021-12-12,2021-12-02
W,60,NA,BB_014,BB_152,5,2,2021-12-12,2021-12-02
W,60,NA,BB_014,BB_152,6,2,2021-12-12,2021-12-02
W,60,NA,BB_014,BB_152,7,2,2021-12-12,2021-12-02
W,60,NA,BB_014,BB_152,8,2,2021-12-30,2021-12-02
W,70,NA,BB_115,BB_020,1,3,2021-12-20,2021-12-02
W,70,NA,BB_115,BB_020,2,3,2021-12-20,2021-12-02
W,70,NA,BB_115,BB_020,3,3,2021-12-20,2021-12-02
W,70,NA,BB_115,BB_020,4,3,2021-12-20,2021-12-02
W,70,NA,BB_115,BB_020,5,3,NA,2021-12-02
W,70,NA,BB_115,BB_020,6,3,2021-12-20,2021-12-02
W,70,NA,BB_115,BB_020,7,3,2021-12-20,2021-12-02
W,70,NA,BB_115,BB_020,8,3,2021-12-12,2021-12-02
W,70,NA,BB_099,BB_061,1,4,2021-12-20,2021-12-02
W,70,NA,BB_099,BB_061,2,4,2021-12-12,2021-12-02
W,70,NA,BB_099,BB_061,3,4,2021-12-20,2021-12-02
W,70,NA,BB_099,BB_061,4,4,2021-12-20,2021-12-02
W,70,NA,BB_099,BB_061,5,4,2021-12-20,2021-12-02
W,70,NA,BB_099,BB_061,6,4,2021-12-20,2021-12-02
W,70,NA,BB_099,BB_061,7,4,NA,2021-12-02
W,70,NA,BB_099,BB_061,8,4,2021-12-20,2021-12-02
W,70,NA,BB_051,BB_105,1,5,NA,2021-12-02
W,70,NA,BB_051,BB_105,2,5,2021-12-12,2021-12-02
W,70,NA,BB_051,BB_105,3,5,2021-12-12,2021-12-02
W,70,NA,BB_051,BB_105,4,5,2021-12-12,2021-12-02
W,70,NA,BB_051,BB_105,5,5,2021-12-12,2021-12-02
W,70,NA,BB_051,BB_105,6,5,2021-12-12,2021-12-02
W,70,NA,BB_051,BB_105,7,5,2021-12-12,2021-12-02
W,70,NA,BB_051,BB_105,8,5,2021-12-20,2021-12-02
W,80.5,NA,BB_176,BB_059,1,5,2021-12-13,2021-12-02
W,80.5,NA,BB_176,BB_059,2,5,2021-12-13,2021-12-02
W,80.5,NA,BB_176,BB_059,3,5,NA,2021-12-02
W,80.5,NA,BB_176,BB_059,4,5,NA,2021-12-02
W,80.5,NA,BB_176,BB_059,5,5,2021-12-13,2021-12-02
W,80.5,NA,BB_176,BB_059,6,5,2021-12-20,2021-12-02
W,80.5,NA,BB_176,BB_059,7,5,2021-12-13,2021-12-02
W,80.5,NA,BB_176,BB_059,8,5,2021-12-20,2021-12-02
W,80.5,NA,BB_014,BB_102,1,2,NA,2021-12-02
W,80.5,NA,BB_014,BB_102,2,2,NA,2021-12-02
W,80.5,NA,BB_014,BB_102,3,2,NA,2021-12-02
W,80.5,NA,BB_014,BB_102,4,2,2021-12-13,2021-12-02
W,80.5,NA,BB_014,BB_102,5,2,NA,2021-12-02
W,80.5,NA,BB_014,BB_102,6,2,2021-12-13,2021-12-02
W,80.5,NA,BB_014,BB_102,7,2,2021-12-13,2021-12-02
W,80.5,NA,BB_014,BB_102,8,2,2021-12-20,2021-12-02
W,80.5,NA,BB_125,BB_137,1,4,2021-12-20,2021-12-02
W,80.5,NA,BB_125,BB_137,2,4,2021-12-20,2021-12-02
W,80.5,NA,BB_125,BB_137,3,4,2021-12-13,2021-12-02
W,80.5,NA,BB_125,BB_137,4,4,NA,2021-12-02
W,80.5,NA,BB_125,BB_137,5,4,2021-12-13,2021-12-02
W,80.5,NA,BB_125,BB_137,6,4,NA,2021-12-02
W,80.5,NA,BB_125,BB_137,7,4,2021-12-20,2021-12-02
W,80.5,NA,BB_125,BB_137,8,4,NA,2021-12-02
W,90,NA,BB_125,BB_024,1,4,2021-12-13,2021-12-02
W,90,NA,BB_125,BB_024,2,4,2021-12-13,2021-12-02
W,90,NA,BB_125,BB_024,3,4,NA,2021-12-02
W,90,NA,BB_125,BB_024,4,4,NA,2021-12-02
W,90,NA,BB_125,BB_024,5,4,2021-12-13,2021-12-02
W,90,NA,BB_125,BB_024,6,4,NA,2021-12-02
W,90,NA,BB_125,BB_024,7,4,2021-12-13,2021-12-02
W,90,NA,BB_125,BB_024,8,4,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_079,1,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_079,2,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_079,3,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_079,4,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_079,5,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_079,6,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_079,7,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_079,8,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_164,1,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_164,2,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_164,3,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_164,4,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_164,5,1,2021-12-20,2021-12-02
W,90,NA,BB_075,BB_164,6,1,2021-12-20,2021-12-02
W,90,NA,BB_075,BB_164,7,1,2021-12-13,2021-12-02
W,90,NA,BB_075,BB_164,8,1,2021-12-13,2021-12-02
W,100,NA,BB_099,BB_032,1,4,2021-12-13,2021-12-02
W,100,NA,BB_099,BB_032,2,4,2021-12-20,2021-12-02
W,100,NA,BB_099,BB_032,3,4,2021-12-13,2021-12-02
W,100,NA,BB_099,BB_032,4,4,2021-12-13,2021-12-02
W,100,NA,BB_099,BB_032,5,4,2021-12-20,2021-12-02
W,100,NA,BB_099,BB_032,6,4,2021-12-20,2021-12-02
W,100,NA,BB_099,BB_032,7,4,2021-12-13,2021-12-02
W,100,NA,BB_099,BB_032,8,4,2021-12-30,2021-12-02
W,100,NA,BB_075,BB_085,1,1,2021-12-13,2021-12-02
W,100,NA,BB_075,BB_085,2,1,2021-12-13,2021-12-02
W,100,NA,BB_075,BB_085,3,1,2021-12-13,2021-12-02
W,100,NA,BB_075,BB_085,4,1,2021-12-13,2021-12-02
W,100,NA,BB_075,BB_085,5,1,NA,2021-12-02
W,100,NA,BB_075,BB_085,6,1,2021-12-13,2021-12-02
W,100,NA,BB_075,BB_085,7,1,2021-12-13,2021-12-02
W,100,NA,BB_075,BB_085,8,1,2021-12-13,2021-12-02
W,100,NA,BB_099,BB_161,1,4,2021-12-13,2021-12-02
W,100,NA,BB_099,BB_161,2,4,2021-12-13,2021-12-02
W,100,NA,BB_099,BB_161,3,4,2021-12-13,2021-12-02
W,100,NA,BB_099,BB_161,4,4,2021-12-13,2021-12-02
W,100,NA,BB_099,BB_161,5,4,2021-12-13,2021-12-02
W,100,NA,BB_099,BB_161,6,4,2021-12-20,2021-12-02
W,100,NA,BB_099,BB_161,7,4,2021-12-20,2021-12-02
W,100,NA,BB_099,BB_161,8,4,NA,2021-12-02
W,110,NA,BB_099,BB_061,1,4,2021-12-13,2021-12-02
W,110,NA,BB_099,BB_061,2,4,NA,2021-12-02
W,110,NA,BB_099,BB_061,3,4,2021-12-20,2021-12-02
W,110,NA,BB_099,BB_061,4,4,2021-12-13,2021-12-02
W,110,NA,BB_099,BB_061,5,4,2021-12-13,2021-12-02
W,110,NA,BB_099,BB_061,6,4,2021-12-13,2021-12-02
W,110,NA,BB_099,BB_061,7,4,2021-12-13,2021-12-02
W,110,NA,BB_099,BB_061,8,4,NA,2021-12-02
