Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_3.10,Fl_3.16,Fl_3.24,Fl_3.31,Fl_4.7,Fl_4.14,Fl_4.20,Fl_4.26,Fl_5.4,Fl_5.11,Fl_5.20,Fl_5.24,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_diam_mm,corolla_area_mm2,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
W,W1,424,HR_168,HR_101,R,1,NA,TRUE,TRUE,NA,"1,2,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,15,1,0,16,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2666666666666666,20.266666666666666,34.23,NA,NA,NA,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
W,W1,424,HR_168,HR_101,R,2,NA,TRUE,TRUE,NA,"1,2,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,25,0,0,25,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04,51,NA,NA,NA,NA,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
W,W1,424,HR_168,HR_101,R,7,NA,TRUE,TRUE,NA,"1,2,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,23,0,0,23,27,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0869565217391304,71,69.61,NA,NA,NA,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1
W,W1,425,HR_141,HR_015,R,1,NA,TRUE,TRUE,NA,"1,5,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,NA,2022-04-14,NA,2022-04-26,NA,NA,NA,NA,NA,2022-03-31,7,1,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.56,2022-03-31,17.039,200.184,NA,2022-03-31,115,141,132,2022-04-26,26,1,1,1,0
W,W1,425,HR_141,HR_015,R,5,NA,TRUE,TRUE,NA,"1,5,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,7,1,0,8,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16,36.79,2022-03-31,21.612,298.794,NA,2022-03-31,115,141,132,2022-04-14,14,1,1,1,1
W,W1,425,HR_141,HR_015,R,8,NA,TRUE,TRUE,NA,"1,5,8",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-31,17,0,0,17,24,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8235294117647058,14,NA,2022-03-31,23.701,344.063,NA,2022-03-31,104,141,132,2022-04-26,26,1,1,1,1
W,W1,426,HR_034,HR_017,R,1,NA,TRUE,TRUE,NA,"1,4,8",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-04-07,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25.37,2022-04-07,23.257,322.934,NA,2022-04-07,111,148,139,2022-04-14,7,1,1,1,0
W,W1,426,HR_034,HR_017,R,4,NA,TRUE,TRUE,NA,"1,4,8",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,2022-05-20,NA,2022-05-17,2022-03-31,10,0,0,10,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,2,NA,2022-03-31,22.855,315.417,NA,2022-03-31,104,141,132,2022-05-20,50,1,1,1,1
W,W1,426,HR_034,HR_017,R,8,NA,TRUE,TRUE,NA,"1,4,8",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,2022-05-17,2022-03-31,11,0,0,11,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45454545454545453,5,NA,2022-03-31,17.442,181.617,NA,2022-03-31,104,141,132,2022-04-26,26,1,1,1,1
W,W1,427,HR_027,HR_043,R,1,NA,TRUE,TRUE,NA,"1,2,7",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,6,0,0,6,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,9,NA,2022-03-31,22.592,321.9,NA,2022-03-31,104,141,132,2022-04-14,14,1,1,1,1
W,W1,427,HR_027,HR_043,R,2,NA,TRUE,TRUE,NA,"1,2,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,13,1,0,14,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8461538461538461,11.846153846153847,25.6,2022-03-31,25.83,462.241,NA,2022-03-31,115,141,132,2022-04-14,14,1,1,1,1
W,W1,427,HR_027,HR_043,R,7,NA,TRUE,TRUE,NA,"1,2,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,12,2,0,14,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8333333333333334,11.666666666666668,60.79,2022-03-31,22.326,332.822,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
W,W1,428,HR_006,HR_142,R,1,NA,TRUE,TRUE,NA,"1,6,4",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,2022-05-05,NA,NA,NA,NA,2022-03-31,30,0,7,30,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,24,205.77,2022-03-31,23.124,344.079,NA,2022-03-31,104,141,132,2022-05-05,35,1,1,1,1
W,W1,428,HR_006,HR_142,R,4,NA,TRUE,TRUE,NA,"1,6,4",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,16,0,0,16,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,65.22,2022-03-31,24.506,371.907,NA,2022-03-31,104,141,132,2022-04-20,20,1,1,1,1
W,W1,428,HR_006,HR_142,R,6,NA,TRUE,TRUE,NA,"1,6,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,2022-05-05,2022-05-11,2022-05-20,NA,NA,2022-03-31,29,2,5,31,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20689655172413793,6.413793103448276,166.67,2022-03-31,21.377,300.611,NA,2022-03-31,115,141,132,2022-05-20,50,1,1,1,1
W,W1,429,HR_005,HR_040,R,3,NA,TRUE,TRUE,NA,"6,3,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,NA,5,2,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,0
W,W1,429,HR_005,HR_040,R,6,NA,TRUE,TRUE,NA,"6,3,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-31,12,0,0,12,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8333333333333334,10,27.17,NA,NA,NA,NA,2022-03-31,115,141,132,2022-04-26,26,1,1,1,1
W,W1,429,HR_005,HR_040,R,7,NA,TRUE,TRUE,NA,"6,3,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,21.3,NA,NA,NA,NA,2022-03-31,115,141,132,2022-04-14,14,1,1,1,1
W,W1,430,HR_002,HR_056,R,1,NA,TRUE,TRUE,NA,"1,6,3",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-31,12,0,0,12,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,21,NA,2022-03-31,19.14,234.929,NA,2022-03-31,104,141,132,2022-04-26,26,1,1,1,1
W,W1,430,HR_002,HR_056,R,3,NA,TRUE,TRUE,NA,"1,6,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-31,12,1,0,13,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,9.75,65.16,2022-03-31,22.373,319.853,NA,2022-03-31,115,141,132,2022-04-26,26,1,1,1,1
W,W1,430,HR_002,HR_056,R,6,NA,TRUE,TRUE,NA,"1,6,3",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-31,19,0,5,19,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47368421052631576,9,131.84,2022-03-31,25.433,357.468,NA,2022-03-31,104,141,132,2022-04-26,26,1,1,1,1
W,W1,431,HR_005,HR_149,R,2,NA,TRUE,TRUE,NA,"2,7,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-07,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-07,20.521,260.352,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,0
W,W1,431,HR_005,HR_149,R,7,NA,TRUE,TRUE,NA,"2,7,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,12,2,0,14,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,4.666666666666666,NA,2022-03-31,22.23,314.461,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
W,W1,431,HR_005,HR_149,R,8,NA,TRUE,TRUE,NA,"2,7,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,27,0,1,27,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1111111111111112,30,62.11,2022-03-31,22.032,296.374,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
W,W1,432,HR_141,HR_184,R,2,NA,TRUE,TRUE,NA,"2,6,4",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,4,0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23.24,2022-03-31,25.719,401.644,NA,2022-03-31,104,141,132,2022-04-14,14,1,1,1,0
W,W1,432,HR_141,HR_184,R,4,NA,TRUE,TRUE,NA,"2,6,4",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,11,1,0,12,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9090909090909091,10.909090909090908,25.32,2022-03-31,25.082,402.024,NA,2022-03-31,104,141,132,2022-04-14,14,1,1,1,1
W,W1,432,HR_141,HR_184,R,6,NA,TRUE,TRUE,NA,"2,6,4",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,24,1,1,25,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,9.375,78.65,2022-03-31,24.337,392.317,NA,2022-03-31,104,141,132,2022-04-20,20,1,1,1,1
W,W2,433,HR_141,HR_015,R,1,NA,TRUE,TRUE,NA,"1,7,8",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,8,0,0,8,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,10,77.03,NA,NA,NA,NA,2022-03-24,97,134,125,2022-04-20,27,1,1,1,1
W,W2,433,HR_141,HR_015,R,7,NA,TRUE,TRUE,NA,"1,7,8",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-24,97,134,125,2022-04-07,14,1,1,0,0
W,W2,433,HR_141,HR_015,R,8,NA,TRUE,TRUE,NA,"1,7,8",NA,2021-12-17,2021-11-10,2021-11-19,NA,2022-03-16,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-16,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-16,23.397,341.868,NA,2022-03-16,89,126,117,2022-04-07,22,1,1,0,0
W,W2,434,HR_006,HR_162,R,1,NA,TRUE,TRUE,NA,"1,2,3",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,2022-05-05,NA,NA,NA,NA,2022-03-31,1,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6.64,2022-03-31,22.197,328.568,NA,2022-03-24,97,134,125,2022-05-05,42,1,1,1,1
W,W2,434,HR_006,HR_162,R,2,NA,TRUE,TRUE,NA,"1,2,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,2022-05-05,2022-05-11,NA,NA,NA,2022-03-24,5,0,0,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,NA,NA,NA,NA,NA,2022-03-24,108,134,125,2022-05-11,48,1,1,1,1
W,W2,434,HR_006,HR_162,R,3,NA,TRUE,TRUE,NA,"1,2,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,2022-04-26,NA,2022-05-11,NA,NA,NA,2022-04-07,7,2,0,9,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,27,64.08,2022-04-07,18.163,NA,flower torn,2022-03-24,108,134,125,2022-05-11,48,1,1,1,1
W,W2,435,HR_005,HR_149,R,2,NA,TRUE,TRUE,NA,"2,7,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31,5,0,0,5,0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,44,30.97,2022-03-31,22.812,331.324,NA,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1
W,W2,435,HR_005,HR_149,R,4,NA,TRUE,TRUE,NA,"2,7,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,2022-04-26,NA,NA,NA,NA,NA,2022-03-31,19,2,0,21,0,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9473684210526314,61.89473684210526,100.25,2022-03-31,23.276,322.867,NA,2022-03-24,108,134,125,2022-04-26,33,1,1,1,1
W,W2,435,HR_005,HR_149,R,7,NA,TRUE,TRUE,NA,"2,7,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,10,3,0,13,5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,31.2,91.96,NA,NA,NA,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
W,W2,436,HR_168,HR_101,R,3,NA,TRUE,TRUE,NA,"5,3,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-24,22,1,0,23,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8181818181818182,18.81818181818182,94.51,NA,NA,NA,NA,2022-03-24,108,134,125,2022-04-26,33,1,1,1,1
W,W2,436,HR_168,HR_101,R,5,NA,TRUE,TRUE,NA,"5,3,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,13,3,0,16,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8461538461538463,29.53846153846154,57.15,NA,NA,NA,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
W,W2,436,HR_168,HR_101,R,7,NA,TRUE,TRUE,NA,"5,3,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,19,0,1,19,12,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.263157894736842,43,110,NA,NA,NA,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
W,W2,437,HR_005,HR_180,R,2,NA,TRUE,TRUE,NA,"2,4,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31,5,2,0,7,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,12.6,21.92,2022-03-31,20.605,266.841,NA,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1
W,W2,437,HR_005,HR_180,R,4,NA,TRUE,TRUE,NA,"2,4,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,9,0,0,9,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3333333333333335,30,37.17,2022-03-31,19.086,215.376,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1
W,W2,437,HR_005,HR_180,R,8,NA,TRUE,TRUE,NA,"2,4,8",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,4,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,10,7.04,NA,NA,NA,NA,2022-03-31,104,141,132,2022-04-14,14,1,1,1,1
W,W2,438,HR_002,HR_056,R,2,NA,TRUE,TRUE,NA,"2,4,8",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,2022-05-05,NA,NA,NA,NA,2022-03-24,19,1,0,20,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6842105263157894,53.68421052631579,NA,NA,NA,NA,NA,2022-03-24,97,134,125,2022-05-05,42,1,1,1,1
W,W2,438,HR_002,HR_056,R,4,NA,TRUE,TRUE,NA,"2,4,8",NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-24,22,1,0,23,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18181818181818182,4.181818181818182,101.63,NA,NA,NA,NA,2022-03-24,97,134,125,2022-04-26,33,1,1,1,1
W,W2,438,HR_002,HR_056,R,8,NA,TRUE,TRUE,NA,"2,4,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-26,NA,NA,NA,NA,NA,2022-03-16,42,10,0,52,2,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.619047619047619,84.19047619047619,352.91,2022-03-16,20.185,231.615,NA,2022-03-16,100,126,117,2022-04-26,41,1,1,1,1
W,W2,439,HR_141,HR_184,R,1,NA,TRUE,TRUE,NA,"1,5,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,8,0,0,8,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,5,53.51,NA,NA,NA,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
