Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.8,Fl_4.13,Fl_4.21,Fl_4.28,Fl_5.5,Fl_5.12,Fl_5.20,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
2,6,190,BO_065,BO_078,n,8,FALSE,FALSE,FALSE,4,4,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-13,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-05-20,56,1,1,0,0
2,6,191,BO_192,BO_127,R,1,FALSE,FALSE,FALSE,2,"5,2,7",NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,6,191,BO_192,BO_127,R,2,TRUE,TRUE,TRUE,2,"5,2,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,2022-05-25,NA,2022-03-25,0,4,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,109,134,128,2022-05-25,61,1,1,1,0
2,6,191,BO_192,BO_127,R,3,FALSE,FALSE,FALSE,2,"5,2,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,2022-03-17,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-20,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-17,101,126,120,2022-03-25,8,1,1,0,0
2,6,191,BO_192,BO_127,R,4,FALSE,FALSE,FALSE,2,"5,2,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,2022-03-17,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,2022-05-12,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-17,101,126,120,2022-05-12,56,1,1,0,0
2,6,191,BO_192,BO_127,R,5,FALSE,TRUE,TRUE,2,"5,2,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,1,1,0,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14,8.79,2022-03-25,109,134,128,2022-04-08,14,1,1,1,1
2,6,191,BO_192,BO_127,R,6,FALSE,FALSE,FALSE,2,"5,2,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,NA,NA,2022-04-21,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-04-21,27,1,1,0,0
2,6,191,BO_192,BO_127,R,7,FALSE,TRUE,TRUE,2,"5,2,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,109,134,128,2022-04-01,7,1,1,1,0
2,6,191,BO_192,BO_127,R,8,FALSE,FALSE,FALSE,2,"5,2,7",NA,2021-12-21,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-13,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,94,134,128,2022-04-21,27,1,1,0,0
2,6,192,BO_201,BO_130,R,1,FALSE,FALSE,FALSE,2,"2,3,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,2022-05-20,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-05-20,56,1,1,0,0
2,6,192,BO_201,BO_130,R,2,TRUE,TRUE,TRUE,2,"2,3,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,109,134,128,2022-04-01,7,1,1,0,0
2,6,192,BO_201,BO_130,R,3,FALSE,TRUE,TRUE,2,"2,3,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,109,134,128,2022-03-25,0,1,1,0,0
2,6,192,BO_201,BO_130,R,4,FALSE,FALSE,FALSE,2,"2,3,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25,NA,2022-03-25,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-05-25,61,1,1,0,0
2,6,192,BO_201,BO_130,R,5,FALSE,FALSE,FALSE,2,"2,3,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,2022-05-12,2022-05-20,2022-05-25,2022-05-20,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-05-25,61,1,1,0,0
2,6,192,BO_201,BO_130,R,6,FALSE,FALSE,FALSE,2,"2,3,8",NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,6,192,BO_201,BO_130,R,7,FALSE,FALSE,FALSE,2,"2,3,8",NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,6,192,BO_201,BO_130,R,8,FALSE,TRUE,TRUE,2,"2,3,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-01,1,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,22.37,2022-03-25,109,134,128,2022-04-28,34,1,1,1,1
2,6,193,BO_130,BO_120,n,1,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,193,BO_130,BO_120,n,2,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,2022-05-12,2022-05-20,NA,2022-05-20,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,116,141,135,2022-05-20,49,1,1,0,0
2,6,193,BO_130,BO_120,n,3,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,2022-03-17,2022-03-25,NA,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,2022-03-25,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-17,101,126,120,2022-04-21,35,1,1,0,0
2,6,193,BO_130,BO_120,n,4,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,123,148,142,2022-04-08,0,1,1,0,0
2,6,193,BO_130,BO_120,n,5,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,193,BO_130,BO_120,n,6,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,116,141,135,2022-04-01,0,1,1,0,0
2,6,193,BO_130,BO_120,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,2022-03-17,NA,NA,2022-04-08,NA,2022-04-21,NA,NA,NA,2022-05-20,2022-05-25,NA,2022-05-20,0,1,0,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-17,101,126,120,2022-05-25,69,1,1,1,0
2,6,193,BO_130,BO_120,n,8,FALSE,FALSE,FALSE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,194,BO_039,BO_200,n,1,FALSE,FALSE,FALSE,8,8,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,194,BO_039,BO_200,n,2,FALSE,FALSE,FALSE,8,8,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,116,141,135,2022-04-08,7,1,1,0,0
2,6,194,BO_039,BO_200,n,3,FALSE,FALSE,FALSE,8,8,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,116,141,135,2022-04-01,0,1,1,0,0
2,6,194,BO_039,BO_200,n,4,FALSE,FALSE,FALSE,8,8,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,194,BO_039,BO_200,n,5,FALSE,FALSE,FALSE,8,8,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-05-20,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-04-08,14,1,1,0,0
2,6,194,BO_039,BO_200,n,6,FALSE,FALSE,FALSE,8,8,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,194,BO_039,BO_200,n,7,FALSE,FALSE,FALSE,8,8,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,194,BO_039,BO_200,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,8.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4033333333333333,NA,NA,NA,NA,1.4033333333333333,NA,3,6,NA,2022-04-01,116,141,135,2022-04-01,0,1,1,1,1
2,6,195,BO_149,BO_032,n,1,FALSE,FALSE,FALSE,4,NA,Never marked in field but fruit collected,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,6,195,BO_149,BO_032,n,2,FALSE,FALSE,FALSE,4,NA,Never marked in field but fruit collected,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,195,BO_149,BO_032,n,3,FALSE,FALSE,FALSE,4,NA,Never marked in field but fruit collected,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-03-25,0,1,1,0,0
2,6,195,BO_149,BO_032,n,4,TRUE,FALSE,TRUE,4,NA,Never marked in field but fruit collected,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,2022-04-28,NA,NA,NA,NA,NA,2022-04-28,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.06,2022-04-28,143,168,162,2022-04-28,0,1,1,1,0
2,6,195,BO_149,BO_032,n,5,FALSE,FALSE,FALSE,4,NA,Never marked in field but fruit collected,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,195,BO_149,BO_032,n,6,FALSE,FALSE,FALSE,4,NA,Never marked in field but fruit collected,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,195,BO_149,BO_032,n,7,FALSE,FALSE,FALSE,4,NA,Never marked in field but fruit collected,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,6,195,BO_149,BO_032,n,8,FALSE,FALSE,FALSE,4,NA,Never marked in field but fruit collected,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2,6,196,BO_073,BO_070,n,1,FALSE,FALSE,FALSE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-04-01,7,1,1,0,0
2,6,196,BO_073,BO_070,n,2,FALSE,FALSE,FALSE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,196,BO_073,BO_070,n,3,FALSE,FALSE,FALSE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-20,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-04-01,7,1,1,0,0
2,6,196,BO_073,BO_070,n,4,FALSE,FALSE,FALSE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,196,BO_073,BO_070,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-03-25,2,7,2,9,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13,NA,NA,3.13,NA,2.5,22.5,58.38,2022-03-25,109,134,128,2022-05-12,48,1,1,1,1
2,6,196,BO_073,BO_070,n,6,FALSE,FALSE,FALSE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,196,BO_073,BO_070,n,7,FALSE,FALSE,FALSE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-05-12,48,1,1,0,0
2,6,196,BO_073,BO_070,n,8,FALSE,FALSE,FALSE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,197,BO_032,BO_096,n,1,FALSE,FALSE,FALSE,4,4,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,197,BO_032,BO_096,n,2,FALSE,FALSE,FALSE,4,4,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2,6,197,BO_032,BO_096,n,3,FALSE,FALSE,FALSE,4,4,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
