Sequence,Transect,Segment,side,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,F_Num_01,17-May,F_Num_03,Skeleton,Notes
123,4,26,L,G1,BO_161,4,,,,,,,,,,,,,,,
123,4,26,L,G1,BO_161,5,,,,,,,,,,,,,,,
123,4,26,R,G1,BO_014,1,,,,,,,,,,,,,,,
123,4,26,R,G1,BO_014,2,,,,,,,,,,,,,,,
123,4,26,R,G1,BO_014,3,,,,,,,,,,,,,,,
123,4,26,R,G1,BO_014,4,,,,,,,,,,,,,,,
123,4,26,R,G1,BO_014,5,,,,,,,,,,,,,,,
124,4,27,L,G1,BO_199,1,1,,,2023-05-17,2023-06-01,,,,,2023-05-17,,,1,15-Jun,
124,4,27,L,G1,BO_199,2,,,,,,,,,,,,,,,
124,4,27,L,G1,BO_199,3,,,,,,,,,,,,,,,
124,4,27,L,G1,BO_199,4,,,,,,,,,,,,,,,
124,4,27,L,G1,BO_199,5,,,,,,,,,,,,,,,
124,4,27,R,G1,BO_072,1,,,,,,,,,,,,,,,
124,4,27,R,G1,BO_072,2,,,,,,,,,,,,,,,
124,4,27,R,G1,BO_072,3,,,,,,,,,,,,,,,
124,4,27,R,G1,BO_072,4,,,,,,,,,,,,,,,
124,4,27,R,G1,BO_072,5,,,,,,,,,,,,,,,
125,5,1,L,G2,BO_012,1,,,,,,,,,,,,,,,
125,5,1,L,G2,BO_012,2,,,,,,,,,,,,,,,
125,5,1,L,G2,BO_012,3,,,,,,,,,,,,,,,
125,5,1,L,G2,BO_012,4,,,,,,,,,,,,,,,
125,5,1,L,G2,BO_012,5,,,,,,,,,,,,,,,
125,5,1,R,G1,BO_130,1,,,,,,,,,,,,,,,
125,5,1,R,G1,BO_130,2,,,,,,,,,,,,,,,
125,5,1,R,G1,BO_130,3,,,,,,,,,,,,,,,
125,5,1,R,G1,BO_130,4,,,,,,,,,,,,,,,
125,5,1,R,G1,BO_130,5,,,,,,,,,,,,,,,
126,5,2,L,G1,BO_126,1,,,,,,,,,,,,,,,
126,5,2,L,G1,BO_126,2,,,,,,,,,,,,,,,
126,5,2,L,G1,BO_126,3,,,,,,,,,,,,,,,
126,5,2,L,G1,BO_126,4,,,,,,,,,,,,,,,
126,5,2,L,G1,BO_126,5,5,,2023-05-05,2023-05-17,2023-06-01,,,,,2023-05-05,1,,0,15-Jun,
126,5,2,R,G1,BO_032,1,,,,,,,,,,,,,,,
126,5,2,R,G1,BO_032,2,,,,,,,,,,,,,,,
126,5,2,R,G1,BO_032,3,,,,,,,,,,,,,,,
126,5,2,R,G1,BO_032,4,,,,,,,,,,,,,,,
126,5,2,R,G1,BO_032,5,,,,,,,,,,,,,,,
127,5,3,L,G2,BO_050,1,1,,2023-05-05,,,,,,,2023-05-05,2,,,15-Jun,
127,5,3,L,G2,BO_050,2,,,2023-05-05,,,,,,2023-05-05,,,,,,
127,5,3,L,G2,BO_050,3,,,,,,,,,,,,,,,
127,5,3,L,G2,BO_050,4,,,,,,,,,,,,,,,
127,5,3,L,G2,BO_050,5,,,,,,,,,,,,,,,
127,5,3,R,G1,BO_009,1,,,,,,,,,,,,,,,
127,5,3,R,G1,BO_009,2,,,,,,,,,,,,,,,
127,5,3,R,G1,BO_009,3,,,,,,,,,,,,,,,
127,5,3,R,G1,BO_009,4,,,,,,,,,,,,,,,
127,5,3,R,G1,BO_009,5,,,,,,,,,,,,,,,
128,5,4,L,G1,BO_167,1,,,,,,,,,,,,,,,
128,5,4,L,G1,BO_167,2,,,,,,,,,,,,,,,
128,5,4,L,G1,BO_167,3,,,,,,,,,,,,,,,
128,5,4,L,G1,BO_167,4,,,,,,,,,,,,,,,
128,5,4,L,G1,BO_167,5,,,,,,,,,,,,,,,
128,5,4,R,G1,BO_159,1,,2023-04-21,2023-05-05,,,,,,2023-05-17,,,,,,
128,5,4,R,G1,BO_159,2,,,,,,,,,,,,,,,
128,5,4,R,G1,BO_159,3,3,2023-04-21,,,,,,,,2023-04-21,0,,,1-Jun,
128,5,4,R,G1,BO_159,4,,,,,,,,,,,,,,,
128,5,4,R,G1,BO_159,5,,,,,,,,,,,,,,,
129,5,5,L,G2,BO_123,1,,,,,,,,,,,,,,,
129,5,5,L,G2,BO_123,2,,,,,,,,,,,,,,,
129,5,5,L,G2,BO_123,3,,,,,,,,,,,,,,,
129,5,5,L,G2,BO_123,4,,,,,,,,,,,,,,,
129,5,5,L,G2,BO_123,5,,,,,,,,,,,,,,,
129,5,5,R,G2,BO_052,1,,,,,,,,,,,,,,,
129,5,5,R,G2,BO_052,2,,,,,,,,,,,,,,,
129,5,5,R,G2,BO_052,3,,,,,,,,,,,,,,,
129,5,5,R,G2,BO_052,4,,,2023-05-05,,,,,,2023-05-17,,,,,,
129,5,5,R,G2,BO_052,5,5,,2023-05-05,,,,,,,2023-05-05,2,,,15-Jun,
130,5,6,L,G2,BO_069,1,,,,,,,,,,,,,,,
130,5,6,L,G2,BO_069,2,,,,,,,,,,,,,,,
130,5,6,L,G2,BO_069,3,,,,,,,,,,,,,,,
130,5,6,L,G2,BO_069,4,4,,,2023-05-17,2023-06-01,,,,,,,1,0,15-Jun,
130,5,6,L,G2,BO_069,5,,,,,,,,,,,,,,,
130,5,6,R,G2,BO_008,1,,,,,,,,,,,,,,,
130,5,6,R,G2,BO_008,2,,,,,,,,,,,,,,,
130,5,6,R,G2,BO_008,3,,,,,,,,,,,,,,,
130,5,6,R,G2,BO_008,4,,,,,,,,,,,,,,,
130,5,6,R,G2,BO_008,5,5,,2023-05-05,,,,,,,2023-05-05,,,,1-Jun,
131,5,7,L,G2,BO_118,1,,,,,,,,,,,,,,,
131,5,7,L,G2,BO_118,2,,,,,,,,,,,,,,,
131,5,7,L,G2,BO_118,3,,,,,,,,,,,,,,,
131,5,7,L,G2,BO_118,4,,,,,,,,,,,,,,,
131,5,7,L,G2,BO_118,5,,,,,,,,,,,,,,,
131,5,7,R,G2,BO_025,1,,,2023-05-05,,,,,,2023-05-05,,,,,,
131,5,7,R,G2,BO_025,2,,,,,,,,,,,,,,,
131,5,7,R,G2,BO_025,3,3,,2023-05-05,,,,,,,2023-05-05,1,,,15-Jun,
131,5,7,R,G2,BO_025,4,,,,,,,,,,,,,,,
131,5,7,R,G2,BO_025,5,,,,,,,,,,,,,,,
132,5,8,L,G1,BO_004,1,,,,,,,,,,,,,,,
132,5,8,L,G1,BO_004,2,,2023-04-21,,,,,,,2023-05-05,,,,,,
132,5,8,L,G1,BO_004,3,3,2023-04-21,,,,,,,,,,,,15-Jun,
132,5,8,L,G1,BO_004,4,,,,,,,,,,,,,,,
132,5,8,L,G1,BO_004,5,,,,,,,,,,,,,,,
132,5,8,R,G1,BO_013,1,1,,2023-05-05,,,,,,,2023-05-05,,,,15-Jun,
132,5,8,R,G1,BO_013,2,,,,,,,,,,,,,,,
132,5,8,R,G1,BO_013,3,,,2023-05-05,,,,,,2023-05-05,,,,,,
132,5,8,R,G1,BO_013,4,,,,,,,,,,,,,,,
132,5,8,R,G1,BO_013,5,,,,,,,,,,,,,,,
133,5,9,L,G1,BO_124,1,1,2023-04-21,,,,,,,,2023-04-21,,,,1-Jun,
133,5,9,L,G1,BO_124,2,,,,,,,,,,,,,,,
133,5,9,L,G1,BO_124,3,,,,,,,,,,,,,,,
133,5,9,L,G1,BO_124,4,,,,,,,,,,,,,,,
133,5,9,L,G1,BO_124,5,,,,,,,,,,,,,,,
133,5,9,R,G2,BO_037,1,1,2023-04-21,,,,,,,,2023-04-21,,,,5/17/2023,
133,5,9,R,G2,BO_037,2,,,,,,,,,,,,,,,
133,5,9,R,G2,BO_037,3,,,,,,,,,,,,,,,
133,5,9,R,G2,BO_037,4,,,,,,,,,,,,,,,
133,5,9,R,G2,BO_037,5,,,,,,,,,,,,,,,
134,5,10,L,G1,BO_116,1,,,,,,,,,,,,,,,
134,5,10,L,G1,BO_116,2,,,,,,,,,,,,,,,
134,5,10,L,G1,BO_116,3,,,,,,,,,,,,,,,
134,5,10,L,G1,BO_116,4,,,,,,,,,,,,,,,
134,5,10,L,G1,BO_116,5,,,,,,,,,,,,,,,
134,5,10,R,G1,BO_155,1,,,,,,,,,,,,,,,
134,5,10,R,G1,BO_155,2,,,,,,,,,,,,,,,
134,5,10,R,G1,BO_155,3,,,,,,,,,,,,,,,
134,5,10,R,G1,BO_155,4,,,,,,,,,,,,,,,
134,5,10,R,G1,BO_155,5,,,,,,,,,,,,,,,
135,5,11,L,G1,BO_116,1,,,,,,,,,,,,,,,
135,5,11,L,G1,BO_116,2,,,,,,,,,,,,,,,
135,5,11,L,G1,BO_116,3,,,,,,,,,,,,,,,
135,5,11,L,G1,BO_116,4,,,,,,,,,,,,,,,
135,5,11,L,G1,BO_116,5,,,,,,,,,,,,,,,
135,5,11,R,G1,BO_164,1,,,,,,,,,,,,,,,
135,5,11,R,G1,BO_164,2,,,,,,,,,,,,,,,
135,5,11,R,G1,BO_164,3,,,,,,,,,,,,,,,
135,5,11,R,G1,BO_164,4,,,,,,,,,,,,,,,
135,5,11,R,G1,BO_164,5,,,,,,,,,,,,,,,
136,5,12,L,G1,BO_184,1,,,,,,,,,,,,,,,
136,5,12,L,G1,BO_184,2,,,,,,,,,,,,,,,
136,5,12,L,G1,BO_184,3,,,,,,,,,,,,,,,
136,5,12,L,G1,BO_184,4,,,,,,,,,,,,,,,
136,5,12,L,G1,BO_184,5,5,,2023-05-05,,,,,,,,,,,,
136,5,12,R,G2,BO_079,1,,,,,,,,,,,,,,,
136,5,12,R,G2,BO_079,2,,,,,,,,,,,,,,,
136,5,12,R,G2,BO_079,3,,,,,,,,,,,,,,,
136,5,12,R,G2,BO_079,4,,,,,,,,,,,,,,,
136,5,12,R,G2,BO_079,5,,,,,,,,,,,,,,,
137,5,13,L,G2,BO_094,1,,,,,,,,,,,,,,,
137,5,13,L,G2,BO_094,2,,,,,,,,,,,,,,,
137,5,13,L,G2,BO_094,3,3,,2023-05-05,,,,,,,,,,,,fitness chosen remotely
137,5,13,L,G2,BO_094,4,,,,,,,,,,,,,,,
137,5,13,L,G2,BO_094,5,,,,,,,,,,,,,,,
137,5,13,R,G1,BO_135,1,,,,,,,,,,,,,,,
137,5,13,R,G1,BO_135,2,,,,,,,,,,,,,,,
137,5,13,R,G1,BO_135,3,,,,,,,,,,,,,,,
137,5,13,R,G1,BO_135,4,,,,,,,,,,,,,,,
137,5,13,R,G1,BO_135,5,,,,,,,,,,,,,,,
138,5,14,L,G1,BO_094,1,,,,,,,,,,,,,,,
138,5,14,L,G1,BO_094,2,,,,,,,,,,,,,,,
138,5,14,L,G1,BO_094,3,3,2023-04-21,,,,,,,,,,,,1-Jun,
138,5,14,L,G1,BO_094,4,,,,,,,,,,,,,,,
138,5,14,L,G1,BO_094,5,,,,,,,,,,,,,,,
138,5,14,R,G1,BO_182,1,,,,,,,,,,,,,,,
138,5,14,R,G1,BO_182,2,,,,,,,,,,,,,,,
138,5,14,R,G1,BO_182,3,,,,,,,,,,,,,,,
138,5,14,R,G1,BO_182,4,,,,,,,,,,,,,,,
138,5,14,R,G1,BO_182,5,,,,,,,,,,,,,,,
139,5,15,L,G1,BO_178,1,,,,,,,,,,,,,,,
139,5,15,L,G1,BO_178,2,,,,,,,,,,,,,,,
139,5,15,L,G1,BO_178,3,,,,,,,,,,,,,,,
139,5,15,L,G1,BO_178,4,,,,,,,,,,,,,,,
139,5,15,L,G1,BO_178,5,,,,,,,,,,,,,,,
139,5,15,R,G2,BO_091,1,,,,,,,,,,,,,,,
139,5,15,R,G2,BO_091,2,,,,,,,,,,,,,,,
139,5,15,R,G2,BO_091,3,,,,,,,,,,,,,,,
139,5,15,R,G2,BO_091,4,,,,,,,,,,,,,,,
139,5,15,R,G2,BO_091,5,,,,,,,,,,,,,,,
140,5,16,L,G1,BO_169,1,,,,,,,,,,,,,,,
140,5,16,L,G1,BO_169,2,,,,,,,,,,,,,,,
140,5,16,L,G1,BO_169,3,3,,,,2023-06-01,,,,,2023-06-01,,,1,,
140,5,16,L,G1,BO_169,4,,,,,,,,,,,,,,,
140,5,16,L,G1,BO_169,5,,,,,,,,,,,,,,,
140,5,16,R,G1,BO_078,1,,,,,,,,,,,,,,,
140,5,16,R,G1,BO_078,2,,,,,,,,,,,,,,,
140,5,16,R,G1,BO_078,3,,,,,,,,,,,,,,,
140,5,16,R,G1,BO_078,4,,,,,,,,,,,,,,,
140,5,16,R,G1,BO_078,5,5,2023-04-21,,,,,,,,2023-04-21,,,,15-Jun,
141,5,17,L,G1,BO_018,1,,,,,,,,,,,,,,,
141,5,17,L,G1,BO_018,2,,,,,,,,,,,,,,,
141,5,17,L,G1,BO_018,3,,,,,,,,,,,,,,,
141,5,17,L,G1,BO_018,4,,,,,,,,,,,,,,,
141,5,17,L,G1,BO_018,5,,,,,,,,,,,,,,,
141,5,17,R,G2,BO_174,1,,,,,,,,,,,,,,,
141,5,17,R,G2,BO_174,2,,,,,,,,,,,,,,,
141,5,17,R,G2,BO_174,3,,,,,,,,,,,,,,,
141,5,17,R,G2,BO_174,4,,,,,,,,,,,,,,,
141,5,17,R,G2,BO_174,5,,,,,,,,,,,,,,,
142,5,18,L,G1,BO_152,1,,,,,,,,,,,,,,,
142,5,18,L,G1,BO_152,2,2,,2023-05-05,2023-05-17,2023-06-01,,,,,2023-05-05,3,6,0,15-Jun,
142,5,18,L,G1,BO_152,3,,,,,,,,,,,,,,,
142,5,18,L,G1,BO_152,4,,,,,,,,,,,,,,,
142,5,18,L,G1,BO_152,5,,,,,,,,,,,,,,,
142,5,18,R,G2,BO_086,1,,,,,,,,,,,,,,,
142,5,18,R,G2,BO_086,2,,,,,,,,,,,,,,,
142,5,18,R,G2,BO_086,3,,,,,,,,,,,,,,,
142,5,18,R,G2,BO_086,4,,,,,,,,,,,,,,,
142,5,18,R,G2,BO_086,5,5,,2023-05-05,2023-05-17,2023-06-01,,,,,2023-05-17,,3,0,15-Jun,photo also taken 5/5
143,5,19,L,G2,BO_182,1,,,,,,,,,,,,,,,
143,5,19,L,G2,BO_182,2,,,,,,,,,,,,,,,
143,5,19,L,G2,BO_182,3,,,,,,,,,,,,,,,
143,5,19,L,G2,BO_182,4,,,,,,,,,,,,,,,
143,5,19,L,G2,BO_182,5,,,,,,,,,,,,,,,
143,5,19,R,G2,BO_032,1,,,,,,,,,,,,,,,
143,5,19,R,G2,BO_032,2,,,,,,,,,,,,,,,
143,5,19,R,G2,BO_032,3,,,,,,,,,,,,,,,
143,5,19,R,G2,BO_032,4,,,,,,,,,,,,,,,
143,5,19,R,G2,BO_032,5,,,,,,,,,,,,,,,
144,5,20,L,G1,BO_124,1,,,,,,,,,,,,,,,
144,5,20,L,G1,BO_124,2,2,2023-04-21,2023-05-05,2023-05-17,,,,,,2023-04-21,3,2,,,
144,5,20,L,G1,BO_124,3,,,2023-05-05,,,,,,2023-05-17,,,,,,
144,5,20,L,G1,BO_124,4,,,,,,,,,,,,,,,
144,5,20,L,G1,BO_124,5,,2023-04-21,2023-05-05,,,,,,,,,,,,
144,5,20,R,G2,BO_045,1,,,,,,,,,,,,,,,
144,5,20,R,G2,BO_045,2,,,,,,,,,,,,,,,
144,5,20,R,G2,BO_045,3,,,,,,,,,,,,,,,
144,5,20,R,G2,BO_045,4,,,,,,,,,,,,,,,
144,5,20,R,G2,BO_045,5,,,,,,,,,,,,,,,
145,5,21,L,G1,BO_150,1,,,,,,,,,,,,,,,
145,5,21,L,G1,BO_150,2,,,,,,,,,,,,,,,
145,5,21,L,G1,BO_150,3,,,,,,,,,,,,,,,
145,5,21,L,G1,BO_150,4,,,,,,,,,,,,,,,
145,5,21,L,G1,BO_150,5,,,,,,,,,,,,,,,
145,5,21,R,G1,BO_094,1,,,,,,,,,,,,,,,
145,5,21,R,G1,BO_094,2,,,,,,,,,,,,,,,
145,5,21,R,G1,BO_094,3,,,,,,,,,,,,,,,
145,5,21,R,G1,BO_094,4,,,,,,,,,,,,,,,
145,5,21,R,G1,BO_094,5,,,,,,,,,,,,,,,
146,5,22,L,G1,BO_019,1,,,,,,,,,,,,,,,
146,5,22,L,G1,BO_019,2,,,,,,,,,,,,,,,
146,5,22,L,G1,BO_019,3,3,,2023-05-05,,,,,,,2023-06-01,,,2,15-Jun,
146,5,22,L,G1,BO_019,4,,,,,,,,,,,,,,,
146,5,22,L,G1,BO_019,5,,,,,,,,,,,,,,,
146,5,22,R,G2,BO_094,1,,,,,,,,,,,,,,,
146,5,22,R,G2,BO_094,2,,,,,,,,,,,,,,,
146,5,22,R,G2,BO_094,3,,,,,,,,,,,,,,,
146,5,22,R,G2,BO_094,4,,,,,,,,,,,,,,,
146,5,22,R,G2,BO_094,5,,,,,,,,,,,,,,,
147,5,23,L,G1,BO_177,1,,,,,,,,,,,,,,,
147,5,23,L,G1,BO_177,2,,,,,,,,,,,,,,,
147,5,23,L,G1,BO_177,3,,,,,,,,,,,,,,,
147,5,23,L,G1,BO_177,4,,,,,,,,,,,,,,,
147,5,23,L,G1,BO_177,5,5,2023-04-21,2023-05-05,2023-05-17,,,,,,,,,,,
147,5,23,R,G2,BO_056,1,,,,,,,,,,,,,,,
147,5,23,R,G2,BO_056,2,,,,,,,,,,,,,,,
147,5,23,R,G2,BO_056,3,,,,,,,,,,,,,,,
147,5,23,R,G2,BO_056,4,,,,,,,,,,,,,,,
147,5,23,R,G2,BO_056,5,,,,,,,,,,,,,,,
148,5,24,L,G1,BO_191,1,,,,,,,,,,,,,,,
148,5,24,L,G1,BO_191,2,,,,,,,,,,,,,,,
148,5,24,L,G1,BO_191,3,,,,,,,,,,,,,,,
148,5,24,L,G1,BO_191,4,,,,,,,,,,,,,,,
148,5,24,L,G1,BO_191,5,,,,,,,,,,,,,,,
148,5,24,R,G1,BO_198,1,,,,,,,,,,,,,,,
148,5,24,R,G1,BO_198,2,,,,,,,,,,,,,,,
148,5,24,R,G1,BO_198,3,,,,,,,,,,,,,,,
148,5,24,R,G1,BO_198,4,,,,,,,,,,,,,,,
148,5,24,R,G1,BO_198,5,,,,,,,,,,,,,,,
149,5,25,L,G1,BO_031,1,,,,,,,,,,,,,,,
149,5,25,L,G1,BO_031,2,,,,,,,,,,,,,,,
149,5,25,L,G1,BO_031,3,,,,,,,,,,,,,,,
149,5,25,L,G1,BO_031,4,,,2023-05-05,,,,,,2023-05-17,,,,,,
149,5,25,L,G1,BO_031,5,5,,2023-05-05,,,,,,,,,,,,
149,5,25,R,G1,BO_020,1,,,,,,,,,,,,,,,
149,5,25,R,G1,BO_020,2,,,,,,,,,,,,,,,
149,5,25,R,G1,BO_020,3,,,,,,,,,,,,,,,
149,5,25,R,G1,BO_020,4,,,,,,,,,,,,,,,
149,5,25,R,G1,BO_020,5,,,,,,,,,,,,,,,
150,5,26,L,G1,BO_088,1,,,,,,,,,,,,,,,
150,5,26,L,G1,BO_088,2,,,,,,,,,,,,,,,
150,5,26,L,G1,BO_088,3,,,,,,,,,,,,,,,
150,5,26,L,G1,BO_088,4,,,,,,,,,,,,,,,
150,5,26,L,G1,BO_088,5,,,,,,,,,,,,,,,
150,5,26,R,G1,BO_090,1,,,,,,,,,,,,,,,
150,5,26,R,G1,BO_090,2,,,,,,,,,,,,,,,
150,5,26,R,G1,BO_090,3,,,,,,,,,,,,,,,
150,5,26,R,G1,BO_090,4,,,,,,,,,,,,,,,
150,5,26,R,G1,BO_090,5,,,,,,,,,,,,,,,
151,5,27,L,G1,BO_171,1,,,,,,,,,,,,,,,
151,5,27,L,G1,BO_171,2,,,,,,,,,,,,,,,
151,5,27,L,G1,BO_171,3,,,,,,,,,,,,,,,
151,5,27,L,G1,BO_171,4,,,,,,,,,,,,,,,
151,5,27,L,G1,BO_171,5,,,,,,,,,,,,,,,
151,5,27,R,G1,BO_142,1,,,,,,,,,,,,,,,
151,5,27,R,G1,BO_142,2,,,,,,,,,,,,,,,
151,5,27,R,G1,BO_142,3,,,,,,,,,,,,,,,
151,5,27,R,G1,BO_142,4,,,,,,,,,,,,,,,
151,5,27,R,G1,BO_142,5,,,,,,,,,,,,,,,
152,5,28,L,G2,BO_190,1,,,,,,,,,,,,,,,
152,5,28,L,G2,BO_190,2,,,,,,,,,,,,,,,
152,5,28,L,G2,BO_190,3,,,,,,,,,,,,,,,
152,5,28,L,G2,BO_190,4,,,,,,,,,,,,,,,
152,5,28,L,G2,BO_190,5,,,,,,,,,,,,,,,
152,5,28,R,G1,BO_082,1,,,,,,,,,,,,,,,
152,5,28,R,G1,BO_082,2,,,,,,,,,,,,,,,
152,5,28,R,G1,BO_082,3,,,,,,,,,,,,,,,
152,5,28,R,G1,BO_082,4,,,,,,,,,,,,,,,
152,5,28,R,G1,BO_082,5,,,,,,,,,,,,,,,
153,5,29,L,G1,BO_001,1,,,,,,,,,,,,,,,
153,5,29,L,G1,BO_001,2,,,,,,,,,,,,,,,
153,5,29,L,G1,BO_001,3,,,,,,,,,,,,,,,
153,5,29,L,G1,BO_001,4,,,,,,,,,,,,,,,
153,5,29,L,G1,BO_001,5,5,,2023-05-05,,,,,,,2023-05-05,,,,,
153,5,29,R,G2,BO_164,1,,,,,,,,,,,,,,,
153,5,29,R,G2,BO_164,2,,,,,,,,,,,,,,,
153,5,29,R,G2,BO_164,3,,,,,,,,,,,,,,,
153,5,29,R,G2,BO_164,4,,,,,,,,,,,,,,,
153,5,29,R,G2,BO_164,5,,,,,,,,,,,,,,,
154,5,30,L,G1,BO_132,1,,,,,,,,,,,,,,,
154,5,30,L,G1,BO_132,2,,,,,,,,,,,,,,,
154,5,30,L,G1,BO_132,3,,,,,,,,,,,,,,,
154,5,30,L,G1,BO_132,4,,,,,,,,,,,,,,,
154,5,30,L,G1,BO_132,5,,,,,,,,,,,,,,,
154,5,30,R,G1,BO_132,1,,,,,,,,,,,,,,,
154,5,30,R,G1,BO_132,2,,,,,,,,,,,,,,,
154,5,30,R,G1,BO_132,3,,,,,,,,,,,,,,,
154,5,30,R,G1,BO_132,4,,,,,,,,,,,,,,,
154,5,30,R,G1,BO_132,5,,,,,,,,,,,,,,,
155,5,31,L,G1,BO_105,1,,,,,,,,,,,,,,,
155,5,31,L,G1,BO_105,2,,,,,,,,,,,,,,,
155,5,31,L,G1,BO_105,3,,,,,,,,,,,,,,,
155,5,31,L,G1,BO_105,4,,,,,,,,,,,,,,,
155,5,31,L,G1,BO_105,5,,,,,,,,,,,,,,,
155,5,31,R,G1,BO_121,1,,,,,,,,,,,,,,,
155,5,31,R,G1,BO_121,2,,,,,,,,,,,,,,,
155,5,31,R,G1,BO_121,3,,,,,,,,,,,,,,,
155,5,31,R,G1,BO_121,4,,,,,,,,,,,,,,,
155,5,31,R,G1,BO_121,5,,,,,,,,,,,,,,,
156,5,32,L,G1,BO_098,1,,,,,,,,,,,,,,,
156,5,32,L,G1,BO_098,2,,,,,,,,,,,,,,,
156,5,32,L,G1,BO_098,3,,,,,,,,,,,,,,,
156,5,32,L,G1,BO_098,4,,,,,,,,,,,,,,,
156,5,32,L,G1,BO_098,5,,,,,,,,,,,,,,,
156,5,32,R,G2,BO_108,1,,,,,,,,,,,,,,,
156,5,32,R,G2,BO_108,2,,,,,,,,,,,,,,,
156,5,32,R,G2,BO_108,3,,,,,,,,,,,,,,,
156,5,32,R,G2,BO_108,4,,,,,,,,,,,,,,,
156,5,32,R,G2,BO_108,5,5,,2023-05-05,,,,,,,,,,,,fitness chosen remotely
157,5,33,L,G1,BO_072,1,,,,,,,,,,,,,,,
157,5,33,L,G1,BO_072,2,,,,,,,,,,,,,,,
157,5,33,L,G1,BO_072,3,,,,,,,,,,,,,,,
157,5,33,L,G1,BO_072,4,,,,,,,,,,,,,,,
157,5,33,L,G1,BO_072,5,,,,,,,,,,,,,,,
157,5,33,R,G2,BO_067,1,,,,,,,,,,,,,,,
157,5,33,R,G2,BO_067,2,,,,,,,,,,,,,,,
157,5,33,R,G2,BO_067,3,,,,,,,,,,,,,,,
157,5,33,R,G2,BO_067,4,,,,,,,,,,,,,,,
157,5,33,R,G2,BO_067,5,,,,,,,,,,,,,,,
158,5,34,L,G2,BO_125,1,,,,,,,,,,,,,,,
158,5,34,L,G2,BO_125,2,2,,2023-05-05,,,,,,,2023-05-05,3,,,,
158,5,34,L,G2,BO_125,3,,,,,,,,,,,,,,,
158,5,34,L,G2,BO_125,4,,,,,,,,,,,,,,,
158,5,34,L,G2,BO_125,5,,,,,,,,,,,,,,,
158,5,34,R,G2,BO_146,1,,,,,,,,,,,,,,,
158,5,34,R,G2,BO_146,2,,,,,,,,,,,,,,,
158,5,34,R,G2,BO_146,3,3,2023-04-21,2023-05-05,,,,,,,2023-05-05,1,,,,
158,5,34,R,G2,BO_146,4,,,,,,,,,,,,,,,
158,5,34,R,G2,BO_146,5,,,,,,,,,,,,,,,
159,5,35,L,G1,BO_017,1,,,,,,,,,,,,,,,
159,5,35,L,G1,BO_017,2,,,,,,,,,,,,,,,
159,5,35,L,G1,BO_017,3,,,,,,,,,,,,,,,
159,5,35,L,G1,BO_017,4,,,,,,,,,,,,,,,
159,5,35,L,G1,BO_017,5,,,,,,,,,,,,,,,
159,5,35,R,G1,BO_174,1,,,,,,,,,,,,,,,
159,5,35,R,G1,BO_174,2,,,,,,,,,,,,,,,
159,5,35,R,G1,BO_174,3,,,,,,,,,,,,,,,
159,5,35,R,G1,BO_174,4,,,,,,,,,,,,,,,
159,5,35,R,G1,BO_174,5,,,,,,,,,,,,,,,
160,5,36,L,G1,BO_078,1,,,,,,,,,,,,,,,
160,5,36,L,G1,BO_078,2,,,,,,,,,,,,,,,
160,5,36,L,G1,BO_078,3,,,,,,,,,,,,,,,
160,5,36,L,G1,BO_078,4,,,,,,,,,,,,,,,
160,5,36,L,G1,BO_078,5,,,,,,,,,,,,,,,
160,5,36,R,G1,BO_102,1,,,,,,,,,,,,,,,
160,5,36,R,G1,BO_102,2,,,,,,,,,,,,,,,
160,5,36,R,G1,BO_102,3,,,,,,,,,,,,,,,
160,5,36,R,G1,BO_102,4,,,,,,,,,,,,,,,
160,5,36,R,G1,BO_102,5,,,,,,,,,,,,,,,
161,5,37,L,G1,BO_080,1,,,,,,,,,,,,,,,
161,5,37,L,G1,BO_080,2,,,,,,,,,,,,,,,
161,5,37,L,G1,BO_080,3,,,,,,,,,,,,,,,
161,5,37,L,G1,BO_080,4,,,,,,,,,,,,,,,
161,5,37,L,G1,BO_080,5,,,,,,,,,,,,,,,
161,5,37,R,G1,BO_080,1,,,,,,,,,,,,,,,
161,5,37,R,G1,BO_080,2,,,,,,,,,,,,,,,
161,5,37,R,G1,BO_080,3,,,,,,,,,,,,,,,
161,5,37,R,G1,BO_080,4,,,,,,,,,,,,,,,
161,5,37,R,G1,BO_080,5,,,,,,,,,,,,,,,
162,5,38,L,G2,BO_159,1,,,,,,,,,,,,,,,
162,5,38,L,G2,BO_159,2,,,,,,,,,,,,,,,
162,5,38,L,G2,BO_159,3,,,,,,,,,,,,,,,
162,5,38,L,G2,BO_159,4,,,,,,,,,,,,,,,
162,5,38,L,G2,BO_159,5,,,,,,,,,,,,,,,
162,5,38,R,G1,BO_086,1,,,,,,,,,,,,,,,
162,5,38,R,G1,BO_086,2,,,,,,,,,,,,,,,
162,5,38,R,G1,BO_086,3,,,,,,,,,,,,,,,
162,5,38,R,G1,BO_086,4,,,,,,,,,,,,,,,
162,5,38,R,G1,BO_086,5,,,,,,,,,,,,,,,
163,5,39,L,G1,BO_134,1,,,,,,,,,,,,,,,
163,5,39,L,G1,BO_134,2,,,,,,,,,,,,,,,
163,5,39,L,G1,BO_134,3,,,,,,,,,,,,,,,
163,5,39,L,G1,BO_134,4,,,,,,,,,,,,,,,
