Block,Location,Sequence,Co.,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_2.25,Fl_3.3,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.9,Fl_4.22,Fl_4.28,Fl_5.4,Fl_5.12,Fl_5.19,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_area_mm2,corolla_diam_mm,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
3,118,329,3,BB_174,BB_002,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.6,NA,NA,NA,NA,2022-03-11,81,102,99,2022-03-26,15,1,1,0,0
3,118,330,4,BB_005,BB_034,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,118,331,3,BB_144,BB_207,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.03,2022-03-26,452.581,26.027,NA,2022-03-26,103,117,114,2022-04-08,13,1,1,0,0
3,119,332,5,BB_051,BB_143,R,1,TRUE,TRUE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-29,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-29,137,151,148,2022-04-29,0,1,1,0,0
3,119,333,2,BB_142,BB_086,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.78,2022-04-02,84.914,12.031,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
3,119,334,5,BB_108,BB_189,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.93,2022-03-26,195.288,17.269,NA,2022-03-26,103,117,114,2022-03-26,0,1,1,0,0
3,121,335,4,BB_177,BB_134,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,2022-03-04,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12.66,NA,NA,NA,NA,NA,NA,NA,NA,1.8085714285714285,1.8085714285714285,NA,7,7,12.02,NA,NA,NA,NA,2022-03-04,81,95,92,2022-03-18,14,1,1,1,1
3,121,336,1,BB_028,BB_109,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,2,0,0,2,7,1,NA,NA,NA,NA,1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,2.6,NA,0.5,1,15.83,2022-03-18,404.297,26.257,NA,2022-03-18,95,109,106,2022-03-18,0,1,1,1,1
3,121,337,2,BB_107,BB_123,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-13,2021-11-29,2021-12-02,NA,2022-03-04,NA,2022-03-18,2022-03-26,2022-04-02,2022-04-08,2022-04-23,NA,NA,NA,NA,NA,NA,2022-03-26,1,1,0,2,16,8,NA,NA,NA,NA,NA,NA,NA,NA,8,32.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07375,NA,NA,NA,NA,4.07375,NA,8,16,20.41,NA,NA,NA,NA,2022-03-04,81,95,92,2022-04-23,50,1,1,1,1
3,121,338,2,BB_196,BB_088,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,3,2,0,5,0,7,NA,NA,NA,NA,NA,NA,7,19.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81,NA,NA,NA,NA,NA,2.81,NA,2.3333333333333335,11.666666666666668,9,2022-02-25,276.626,20.79,NA,2022-03-18,88,109,106,2022-04-02,15,1,1,1,1
3,122,339,2,BB_014,BB_152,R,2,TRUE,TRUE,TRUE,2,"2,3,4",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14.32,2022-04-02,96.36,11.445,NA,2022-03-12,89,103,100,2022-04-02,21,1,1,0,0
3,122,340,4,BB_130,BB_120,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,2,1,NA,NA,NA,NA,NA,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,1.9,NA,1,1,4.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1
3,122,341,2,BB_182,BB_021,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.65,NA,NA,NA,NA,2022-03-12,89,103,100,2022-03-12,0,1,1,1,0
3,123,342,1,BB_202,BB_018,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,NA,2022-03-26,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-26,1,0,0,1,0,4,NA,NA,NA,NA,4,19.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7625,NA,NA,NA,NA,NA,NA,4.7625,NA,4,4,10.12,2022-03-26,335.791,22.56,NA,2022-03-12,89,103,100,2022-04-08,27,1,1,1,1
3,123,343,3,BB_174,BB_010,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.82,2022-04-02,211.596,19.95,NA,2022-03-26,103,117,114,2022-04-08,13,1,1,0,0
3,123,344,5,BB_141,BB_003,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-18,95,109,106,2022-03-18,0,1,1,0,0
3,124,345,4,BB_047,BB_193,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-12,0,2,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,38.93,2022-03-12,501.354,30.174,NA,2022-03-12,89,103,100,2022-04-02,21,1,1,1,0
3,124,346,3,BB_038,BB_042,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,2022-03-04,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.78,2022-03-18,265.842,21.313,NA,2022-03-04,81,95,92,2022-03-18,14,1,1,0,0
3,124,347,4,BB_005,BB_195,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-18,212.531,18.387,NA,2022-03-12,89,103,100,2022-03-18,6,1,1,0,0
3,124,348,4,BB_001,BB_074,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-12,89,103,100,2022-03-12,0,1,1,0,0
3,125,349,5,BB_176,BB_049,R,2,TRUE,TRUE,TRUE,2,"5,2,4",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,1,0,0,1,0,3,NA,NA,3,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,1.3,NA,3,3,14.65,2022-03-18,466.477,26.276,NA,2022-03-18,95,109,106,2022-04-02,15,1,1,1,1
3,125,350,4,BB_047,BB_131,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-02,147.85,15.356,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
3,125,351,5,BB_173,BB_044,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-26,103,117,114,2022-03-26,0,1,1,0,0
3,126,352,4,BB_177,BB_117,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
3,126,354,4,BB_175,BB_172,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,1,0,0,1,0,4,NA,NA,4,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.925,NA,NA,NA,NA,NA,NA,NA,2.925,NA,4,4,NA,2022-03-18,377.644,23.88,NA,2022-03-12,89,103,100,2022-04-02,21,1,1,1,1
3,126,355,3,BB_065,BB_013,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,1,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-18,408.087,27.247,NA,2022-03-18,95,109,106,2022-03-26,8,1,1,1,0
3,127,356,1,BB_023,BB_206,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-12,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-12,367.521,25.595,NA,2022-03-12,89,103,100,2022-04-02,21,1,1,0,0
3,127,357,1,BB_162,BB_080,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,2,2,0,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.14,2022-03-18,306.595,22.105,NA,2022-03-18,95,109,106,2022-04-02,15,1,1,1,0
3,127,358,2,BB_197,BB_060,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,1,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.285,NA,NA,NA,NA,2.285,NA,2,2,NA,2022-04-02,368.566,25.731,NA,2022-04-02,103,124,121,2022-04-02,0,1,1,1,1
3,128,359,4,BB_026,BB_153,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-12,1,0,0,1,5,7,NA,NA,NA,NA,NA,NA,7,15.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.164285714285714,NA,NA,NA,NA,NA,2.164285714285714,NA,7,7,NA,2022-03-12,279.983,20.788,NA,2022-03-12,89,103,100,2022-04-02,21,1,1,1,1
3,128,360,5,BB_217,BB_016,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-26,96,117,114,2022-03-26,0,1,1,0,0
3,128,361,2,BB_055,BB_183,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-26,96,117,114,2022-04-02,7,1,1,0,0
3,129,362,3,BB_168,BB_058,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-08,1,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.64,NA,NA,NA,NA,NA,NA,NA,NA,5.64,5.64,NA,1,1,10.53,2022-04-08,275.569,22.009,NA,2022-04-08,109,130,127,2022-04-08,0,1,1,1,1
3,129,363,2,BB_196,BB_089,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,2022-03-04,NA,2022-03-18,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-18,4,0,0,4,4,24,NA,NA,NA,NA,15,64.22,NA,NA,NA,NA,9,32.84,NA,NA,NA,NA,NA,NA,NA,NA,4.281333333333333,NA,NA,3.648888888888889,NA,NA,NA,3.9651111111111113,0.44720575539042534,6,24,37.75,2022-03-18,309.113,21.466,NA,2022-03-04,81,95,92,2022-04-08,35,1,1,1,1
3,129,364,4,BB_125,BB_137,R,2,TRUE,TRUE,TRUE,2,"2,3,8",NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-18,240.787,19.798,NA,2022-03-18,88,109,106,2022-03-18,0,1,1,0,0
3,131,365,2,BB_197,BB_199,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,2022-03-04,NA,NA,2022-03-26,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.53,NA,NA,NA,NA,2022-03-04,81,95,92,2022-04-08,35,1,1,0,0
3,131,366,2,BB_066,BB_019,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,131,367,5,BB_173,BB_170,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-12,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-12,89,103,100,2022-03-26,14,1,1,0,0
3,131,368,4,BB_073,BB_084,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-08,2022-04-23,2022-04-29,NA,NA,NA,NA,NA,2022-04-08,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.88,2022-04-08,484.412,28.442,NA,2022-04-08,109,130,127,2022-04-29,21,1,1,0,0
3,132,369,1,BB_075,BB_079,R,6,TRUE,TRUE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-12,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.3,2022-03-12,247.399,18.979,NA,2022-03-12,89,103,100,2022-03-12,0,1,1,0,0
3,132,371,2,BB_015,BB_063,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-12,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-12,293.634,21.562,NA,2022-03-12,82,103,100,2022-03-26,14,1,1,0,0
3,133,372,1,BB_100,BB_135,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,1,0,0,1,4,6,NA,NA,NA,NA,6,12.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0883333333333334,NA,NA,NA,NA,NA,NA,2.0883333333333334,NA,6,6,NA,2022-03-18,349.121,24.085,NA,2022-03-18,95,109,106,2022-03-18,0,1,1,1,1
3,133,373,4,BB_026,BB_053,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,NA,NA,NA,NA,2022-04-29,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-12,89,103,100,2022-04-29,48,1,1,0,0
3,133,374,3,BB_065,BB_133,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,1,1,0,2,0,10,NA,NA,NA,NA,10,20.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.056,NA,NA,NA,NA,NA,NA,2.056,NA,10,20,7.71,2022-04-02,315.779,22.37,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,1,1
3,134,375,5,BB_057,BB_146,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.31,2022-03-18,162.368,15.527,NA,2022-03-18,95,109,106,2022-03-18,0,1,1,0,0
3,134,376,1,BB_213,BB_132,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,2022-05-12,NA,NA,NA,2022-04-02,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.83,2022-04-02,125,14.021,NA,2022-03-18,95,109,106,2022-05-12,55,1,1,0,0
3,134,377,1,BB_075,BB_085,R,4,TRUE,TRUE,TRUE,4,"5,7,4",NA,2021-12-13,2021-11-29,2021-12-02,NA,2022-03-04,2022-03-12,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-18,233.352,18.987,NA,2022-03-04,81,95,92,2022-03-18,14,1,1,0,0
3,135,379,3,BB_198,BB_045,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-02,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-02,275.66,20.595,NA,2022-04-02,110,124,121,2022-04-08,6,1,1,1,0
