Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_area_mm2,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,skel_dryweight_mg,d13C,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,276,4,3,9,BO_033,BO_143,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-01,7,109,134,128,26.19,379.125,25.719,2.41,10.671784232365145,0.09370504296434543,NA,NA,NA,0,0,0,3,0,NA,NA,NA,0,0,1,1,0,0,0
2022,277,2,3,9,BO_130,BO_174,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-13,19,109,134,128,19.424,240.766,50.119,1.79,27.999441340782123,0.03571499830403639,NA,-29.52,2.59,0,2,2,3,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,278,5,3,9,BO_109,BO_095,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-04-08,22,101,126,120,22.234,271.475,NA,NA,NA,NA,NA,NA,NA,5,1,6,4,7,6.174285714285714,NA,1.4,8.399999999999999,8,1,1,1,1,1
2022,279,6,3,9,BO_201,BO_199,G1,R,7,TRUE,TRUE,TRUE,7,"2,7,4",2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-05-05,49,101,126,120,21.792,288.925,NA,NA,NA,NA,32.99,-27.59,3.8,0,3,3,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,280,3,3,9,BO_163,BO_034,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-05-26,70,101,126,120,29.283,525.898,40.855,2.99,13.663879598662206,0.07318565659038062,NA,NA,NA,3,6,9,8,2,2.475,NA,0.6666666666666666,6,6,1,1,1,1,1
2022,281,5,3,9,BO_188,BO_154,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,109,134,128,27.073,368.758,23.354,2.05,11.39219512195122,0.08777939539265223,15.79,-28.17,3.9,5,7,12,3,7,3.354,0.033941125496954314,1.4,16.799999999999997,17,1,1,1,1,1
2022,282,1,3,9,BO_151,BO_148,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-03-25,8,101,126,120,21.016,238.877,34.7,1.77,19.6045197740113,0.0510086455331412,NA,NA,NA,0,1,1,2,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,283,1,3,9,BO_101,BO_024,G1,R,3,TRUE,TRUE,TRUE,3,"1,5,3",2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-28,34,109,134,128,NA,NA,26.283,2.69,9.770631970260224,0.10234752501617014,16.86,NA,NA,3,1,4,0,2,2.43,NA,0.6666666666666666,2.6666666666666665,3,1,1,1,1,1
2022,284,2,3,9,BO_029,BO_090,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-04-01,7,109,134,128,NA,NA,NA,NA,NA,NA,8.97,-29.92,2.23,0,1,1,2,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,285,5,3,9,BO_143,BO_004,G1,R,3,TRUE,TRUE,TRUE,3,"1,3",2021-12-06,2021-11-11,2021-11-17,2022-03-25,2022-05-20,56,109,134,128,NA,NA,NA,NA,NA,NA,NA,-28.6,2.33,2,0,2,0,2,NA,NA,1,2,2,1,1,1,1,1
2022,286,5,3,9,BO_168,BO_155,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-05-20,42,123,148,142,19.188,208.346,26.999,1.57,17.1968152866242,0.058150301863031974,29.27,-27.28,4.58,2,4,6,1,0,NA,NA,0,0,0,1,1,1,1,0
2022,287,2,3,9,BO_187,BO_135,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-11,2021-11-17,2022-03-17,2022-04-21,35,101,126,120,26.231,366.946,75.901,6.34,11.971766561514196,0.08352986126664998,NA,NA,NA,0,0,0,4,0,NA,NA,NA,0,0,1,1,0,0,0
2022,288,1,3,9,BO_106,BO_131,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-08,7,116,141,135,22.252,260.087,20.212,1.47,13.749659863945578,0.07272907183851178,18.36,-30.38,2.78,2,1,3,2,3,5.9875,2.202637623396096,1.5,4.5,4,1,1,1,1,1
2022,289,4,3,9,BO_033,BO_124,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-08,7,116,141,135,19.792,211.113,NA,NA,NA,NA,NA,NA,NA,2,2,4,0,4,6.9125,NA,2,8,8,1,1,1,1,1
2022,290,4,3,9,BO_192,BO_021,G1,R,2,TRUE,TRUE,TRUE,2,"2,7,8",2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-05-12,34,123,148,142,20.626,291.353,NA,NA,NA,NA,NA,-28.6,3.95,0,6,6,0,0,NA,NA,NA,NA,NA,1,1,1,0,0
