Sequence,Location,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,FD_08,FD_09,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes,latitude,longitude
174,58,174L,G2,BB_198,BB_045,4,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-27,29,,,,2023-03-29,2023-04-13,2023-04-27,,,,,2023-03-29,,,,11-May,,38.31446,-123.06974
174,58,174L,G2,BB_198,BB_045,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06974
174,58,174R,G1,BB_122,BB_027,1,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-13,28,,,2023-03-16,2023-03-29,2023-04-13,,,,,,,,,,,,38.31446,-123.06974
174,58,174R,G1,BB_122,BB_027,2,FALSE,2022-10-03,2022-10-06,2023-02-16,136,133,2023-05-11,84,2023-02-16,2023-03-02,2023-03-16,2023-03-29,2023-04-13,2023-04-27,2023-05-11,,,2023-05-11,2023-02-16,,,,,,38.31446,-123.06974
174,58,174R,G1,BB_122,BB_027,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06974
174,58,174R,G1,BB_122,BB_027,4,TRUE,2022-10-03,2022-10-06,2023-04-27,206,203,2023-04-27,0,,,,,,2023-04-27,,,,,2023-04-26,,,,25-May,,38.31446,-123.06974
174,58,174R,G1,BB_122,BB_027,5,FALSE,2022-10-03,2022-10-06,2023-02-16,136,133,2023-03-02,14,2023-02-16,2023-03-02,,,,,,,,,,,,,,,38.31446,-123.06974
175,59,175L,G2,BB_005,BB_166,1,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-13,15,,,,2023-03-29,2023-04-13,,,,,,,,,,,,38.31446,-123.06979
175,59,175L,G2,BB_005,BB_166,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
175,59,175L,G2,BB_005,BB_166,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
175,59,175L,G2,BB_005,BB_166,4,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-11,43,,,,2023-03-29,,2023-04-26,2023-05-11,,,,2023-03-29,,,,25-May,,38.31446,-123.06979
175,59,175L,G2,BB_005,BB_166,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
175,59,175R,G1,BB_065,BB_013,1,TRUE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-26,41,,,2023-03-16,2023-03-29,2023-04-13,2023-04-26,,,,,2023-03-29,,,,25-May,Confirm fitness plant! plant 1 was mislabeled as plant 2 on 3/16,38.31446,-123.06979
175,59,175R,G1,BB_065,BB_013,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
175,59,175R,G1,BB_065,BB_013,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
175,59,175R,G1,BB_065,BB_013,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
175,59,175R,G1,BB_065,BB_013,5,FALSE,2022-10-03,2022-10-06,2023-02-16,136,133,2023-03-02,14,2023-02-16,2023-03-02,,,,,,,,,2023-02-16,,,,,,38.31446,-123.06979
176,59,176L,G1,BB_066,BB_019,1,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-26,55,,2023-03-02,2023-03-16,2023-03-29,2023-04-13,2023-04-26,,,,,2023-04-13,,,,11-May,,38.31446,-123.06979
176,59,176L,G1,BB_066,BB_019,2,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-13,28,,,2023-03-16,2023-03-29,2023-04-13,,,,,,,,,,,,38.31446,-123.06979
176,59,176L,G1,BB_066,BB_019,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
176,59,176L,G1,BB_066,BB_019,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
176,59,176L,G1,BB_066,BB_019,5,FALSE,2022-10-03,2022-10-06,2023-04-13,192,189,2023-04-26,13,,,,,2023-04-13,2023-04-26,,,,2023-05-11,,,,,,,38.31446,-123.06979
176,59,176R,G1,BB_091,BB_098,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
176,59,176R,G1,BB_091,BB_098,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
176,59,176R,G1,BB_091,BB_098,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
176,59,176R,G1,BB_091,BB_098,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
176,59,176R,G1,BB_091,BB_098,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
177,59,177L,G2,BB_196,BB_089,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
177,59,177L,G2,BB_196,BB_089,2,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-13,15,,,,2023-03-29,2023-04-13,,,,,,2023-03-29,,,,,"no plant, no skel 6/21",38.31446,-123.06979
177,59,177L,G2,BB_196,BB_089,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
177,59,177L,G2,BB_196,BB_089,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,plant photographed was not ours,38.31446,-123.06979
177,59,177L,G2,BB_196,BB_089,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
177,59,177R,G1,BB_197,BB_199,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
177,59,177R,G1,BB_197,BB_199,2,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-26,28,,,,2023-03-29,2023-04-13,2023-04-26,,,,2023-05-11,,,,,,,38.31446,-123.06979
177,59,177R,G1,BB_197,BB_199,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
177,59,177R,G1,BB_197,BB_199,4,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-05-11,70,,2023-03-02,2023-03-16,2023-03-29,2023-04-13,,2023-05-11,,,,2023-03-02,,,,21-Jun,,38.31446,-123.06979
177,59,177R,G1,BB_197,BB_199,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06979
178,60,178L,G1,BB_001,BB_072,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,"5 mistaken for 1, fitness was at plant 5 not 1",38.31443,-123.06982000000001
178,60,178L,G1,BB_001,BB_072,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
178,60,178L,G1,BB_001,BB_072,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
178,60,178L,G1,BB_001,BB_072,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
178,60,178L,G1,BB_001,BB_072,5,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-13,42,,2023-03-02,,,2023-04-13,,,,,,,,,,11-May,,38.31443,-123.06982000000001
178,60,178R,G1,BB_173,BB_170,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
178,60,178R,G1,BB_173,BB_170,2,FALSE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-05-11,70,,2023-03-02,2023-03-16,2023-03-29,2023-04-13,2023-04-27,2023-05-11,,,,,1,,,,,38.31443,-123.06982000000001
178,60,178R,G1,BB_173,BB_170,3,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-27,42,,,2023-03-16,2023-03-29,2023-04-13,2023-04-27,,,,2023-05-11,,,,,,,38.31443,-123.06982000000001
178,60,178R,G1,BB_173,BB_170,4,TRUE,2022-10-03,2022-10-06,2023-02-16,136,133,2023-05-11,84,2023-02-16,2023-03-02,2023-03-16,2023-03-29,2023-04-13,,2023-05-11,,,,2023-03-02,1,,,25-May,,38.31443,-123.06982000000001
178,60,178R,G1,BB_173,BB_170,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
179,60,179L,G2,BB_026,BB_053,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
179,60,179L,G2,BB_026,BB_053,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
179,60,179L,G2,BB_026,BB_053,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
179,60,179L,G2,BB_026,BB_053,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
179,60,179L,G2,BB_026,BB_053,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
179,60,179R,G2,BB_066,BB_019,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
179,60,179R,G2,BB_066,BB_019,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
179,60,179R,G2,BB_066,BB_019,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
179,60,179R,G2,BB_066,BB_019,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
179,60,179R,G2,BB_066,BB_019,5,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-27,29,,,,2023-03-29,2023-04-13,2023-04-27,,,,,2023-03-29,,,,25-May,,38.31443,-123.06982000000001
180,60,180L,G1,BB_047,BB_071,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
180,60,180L,G1,BB_047,BB_071,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
180,60,180L,G1,BB_047,BB_071,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
180,60,180L,G1,BB_047,BB_071,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
180,60,180L,G1,BB_047,BB_071,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
180,60,180R,G1,BB_175,BB_172,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
180,60,180R,G1,BB_175,BB_172,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
180,60,180R,G1,BB_175,BB_172,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
180,60,180R,G1,BB_175,BB_172,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31443,-123.06982000000001
180,60,180R,G1,BB_175,BB_172,5,TRUE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,,,2023-03-16,,2023-04-13,2023-04-27,2023-05-11,,,,2023-04-26,1,,,25-May,,38.31443,-123.06982000000001
181,61,181L,G2,BB_142,BB_150,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
181,61,181L,G2,BB_142,BB_150,2,TRUE,2022-10-03,2022-10-06,2023-04-13,192,189,2023-04-13,0,,,,,2023-04-13,,,,,,,,,,11-May,,38.31451,-123.06982000000001
181,61,181L,G2,BB_142,BB_150,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
181,61,181L,G2,BB_142,BB_150,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
181,61,181L,G2,BB_142,BB_150,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,1,,,,,38.31451,-123.06982000000001
181,61,181R,G1,BB_215,BB_210,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
181,61,181R,G1,BB_215,BB_210,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
181,61,181R,G1,BB_215,BB_210,3,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-03-29,0,,,,2023-03-29,,,,,,,,,,,,mistaken for 4?,38.31451,-123.06982000000001
181,61,181R,G1,BB_215,BB_210,4,TRUE,2022-10-03,2022-10-06,2023-04-13,192,189,2023-04-26,13,,,,,2023-04-13,2023-04-26,,,,,,,,,8-Jun,,38.31451,-123.06982000000001
181,61,181R,G1,BB_215,BB_210,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
182,61,182L,G1,BB_141,BB_029,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
182,61,182L,G1,BB_141,BB_029,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
182,61,182L,G1,BB_141,BB_029,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
182,61,182L,G1,BB_141,BB_029,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
182,61,182L,G1,BB_141,BB_029,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
182,61,182R,G1,BB_015,BB_218,1,TRUE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-26,41,,,2023-03-16,2023-03-29,2023-04-13,2023-04-26,,,,,,,,,25-May,,38.31451,-123.06982000000001
182,61,182R,G1,BB_015,BB_218,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
182,61,182R,G1,BB_015,BB_218,3,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-26,41,,,2023-03-16,2023-03-29,2023-04-13,2023-04-26,,,,2023-05-11,,,,,,,38.31451,-123.06982000000001
182,61,182R,G1,BB_015,BB_218,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
182,61,182R,G1,BB_015,BB_218,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
183,61,183L,G1,BB_065,BB_133,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
183,61,183L,G1,BB_065,BB_133,2,TRUE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,,,2023-03-16,2023-03-29,2023-04-13,2023-04-26,2023-05-11,,,,2023-03-16,3,,,8-Jun,,38.31451,-123.06982000000001
183,61,183L,G1,BB_065,BB_133,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
183,61,183L,G1,BB_065,BB_133,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
183,61,183L,G1,BB_065,BB_133,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
183,61,183R,G1,BB_028,BB_083,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
183,61,183R,G1,BB_028,BB_083,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
183,61,183R,G1,BB_028,BB_083,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
183,61,183R,G1,BB_028,BB_083,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
183,61,183R,G1,BB_028,BB_083,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31451,-123.06982000000001
184,62,184L,G2,BB_066,BB_052,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31448,-123.06985
184,62,184L,G2,BB_066,BB_052,2,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-27,42,,,2023-03-16,2023-03-29,2023-04-13,2023-04-27,,,,2023-05-11,,,,,,,38.31448,-123.06985
184,62,184L,G2,BB_066,BB_052,3,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-27,29,,,,2023-03-29,2023-04-13,2023-04-27,,,,,,,,,,,38.31448,-123.06985
184,62,184L,G2,BB_066,BB_052,4,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-05-11,70,,2023-03-02,2023-03-16,2023-03-29,2023-04-13,2023-04-27,2023-05-11,,,,2023-03-02,2,,,8-Jun,,38.31448,-123.06985
184,62,184L,G2,BB_066,BB_052,5,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-03-16,0,,,2023-03-16,,,,,,,,,,,,,,38.31448,-123.06985
184,62,184R,G1,BB_099,BB_161,1,TRUE,2022-10-03,2022-10-06,2023-02-16,136,133,2023-05-25,98,2023-02-16,2023-03-02,2023-03-16,2023-03-29,2023-04-13,2023-04-27,2023-05-11,2023-05-25,,,2023-03-02,,2,,8-Jun,incomplete skeleton 6/8,38.31448,-123.06985
184,62,184R,G1,BB_099,BB_161,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31448,-123.06985
184,62,184R,G1,BB_099,BB_161,3,FALSE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-06-07,97,,2023-03-02,2023-03-16,2023-03-29,2023-04-13,2023-04-27,2023-05-11,2023-05-25,2023-06-07,2023-05-11,,,4,1,,,38.31448,-123.06985
184,62,184R,G1,BB_099,BB_161,4,FALSE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-27,56,,2023-03-02,2023-03-16,2023-03-29,2023-04-13,2023-04-27,,,,,,,,,,,38.31448,-123.06985
184,62,184R,G1,BB_099,BB_161,5,FALSE,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-27,70,2023-02-16,2023-03-02,2023-03-16,2023-03-29,2023-04-13,2023-04-27,,,,,2/16/2023.,,,,,,38.31448,-123.06985
185,62,185L,G1,BB_015,BB_111,1,TRUE,2022-10-03,2022-10-06,2023-02-16,136,133,2023-05-11,84,2023-02-16,,2023-03-16,2023-03-29,2023-04-13,2023-04-27,2023-05-11,,,,2023-03-29,,,,25-May,,38.31448,-123.06985
185,62,185L,G1,BB_015,BB_111,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31448,-123.06985
185,62,185L,G1,BB_015,BB_111,3,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-03-16,0,,,2023-03-16,,,,,,,,,,,,,,38.31448,-123.06985
185,62,185L,G1,BB_015,BB_111,4,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-25,57,,,,2023-03-29,,,,2023-05-25,,,,,2,,,,38.31448,-123.06985
185,62,185L,G1,BB_015,BB_111,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31448,-123.06985
185,62,185R,G1,BB_168,BB_058,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31448,-123.06985
185,62,185R,G1,BB_168,BB_058,2,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-11,43,,,,2023-03-29,,,2023-05-11,,,2023-05-11,,,,,,,38.31448,-123.06985
185,62,185R,G1,BB_168,BB_058,3,TRUE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-13,28,,,2023-03-16,2023-03-29,2023-04-13,,,,,,2023-05-11,,,,11-May,,38.31448,-123.06985
185,62,185R,G1,BB_168,BB_058,4,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-04-27,42,,,2023-03-16,2023-03-29,2023-04-13,2023-04-27,,,,,2023-03-16,,,,,,38.31448,-123.06985
185,62,185R,G1,BB_168,BB_058,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31448,-123.06985
186,62,186L,G2,BB_176,BB_017,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31448,-123.06985
186,62,186L,G2,BB_176,BB_017,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31448,-123.06985
186,62,186L,G2,BB_176,BB_017,3,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-25,57,,,,2023-03-29,2023-04-13,,2023-05-11,2023-05-25,,,2023-03-29,,1,,21-Jun,,38.31448,-123.06985
186,62,186L,G2,BB_176,BB_017,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31448,-123.06985
186,62,186L,G2,BB_176,BB_017,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31448,-123.06985
186,62,186R,G1,BB_142,BB_093,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31448,-123.06985
186,62,186R,G1,BB_142,BB_093,2,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,,,2023-03-16,2023-03-29,2023-04-13,,2023-05-11,,,,,,,,,,38.31448,-123.06985
186,62,186R,G1,BB_142,BB_093,3,TRUE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,,,2023-03-16,2023-03-29,2023-04-13,2023-04-27,2023-05-11,,,,2023-03-16,,,,21-Jun,,38.31448,-123.06985
186,62,186R,G1,BB_142,BB_093,4,FALSE,2022-10-03,2022-10-06,2023-05-11,220,217,2023-05-25,14,,,,,,,2023-05-11,2023-05-25,,2023-05-11,,,1,,,,38.31448,-123.06985
186,62,186R,G1,BB_142,BB_093,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31448,-123.06985
187,63,187L,G2,BB_107,BB_123,1,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,,,2023-03-16,2023-03-29,2023-04-13,2023-04-26,2023-05-11,,,2023-05-11,,6,,,,,38.31446,-123.06985
187,63,187L,G2,BB_107,BB_123,2,TRUE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-25,70,,,2023-03-16,2023-03-29,2023-04-13,2023-04-26,2023-05-11,2023-05-25,,,2023-04-13,1,2,,8-Jun,,38.31446,-123.06985
187,63,187L,G2,BB_107,BB_123,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
187,63,187L,G2,BB_107,BB_123,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
187,63,187L,G2,BB_107,BB_123,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
187,63,187R,G1,BB_047,BB_131,1,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,,,2023-03-16,2023-03-29,2023-04-13,2023-04-26,2023-05-11,,,,,2,,,,,38.31446,-123.06985
187,63,187R,G1,BB_047,BB_131,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
187,63,187R,G1,BB_047,BB_131,3,TRUE,2022-10-03,2022-10-06,2023-03-02,150,147,2023-04-26,55,,2023-03-02,2023-03-16,2023-03-29,2023-04-13,2023-04-26,,,,,2023-03-02,,,,11-May,,38.31446,-123.06985
187,63,187R,G1,BB_047,BB_131,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,2023-05-25,,,,,,,38.31446,-123.06985
187,63,187R,G1,BB_047,BB_131,5,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-25,70,,,2023-03-16,2023-03-29,2023-04-13,2023-04-26,2023-05-11,2023-05-25,,2023-05-11,,1,1,,,,38.31446,-123.06985
188,63,188L,G1,BB_167,BB_110,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
188,63,188L,G1,BB_167,BB_110,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
188,63,188L,G1,BB_167,BB_110,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
188,63,188L,G1,BB_167,BB_110,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
188,63,188L,G1,BB_167,BB_110,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
188,63,188R,G1,BB_122,BB_208,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
188,63,188R,G1,BB_122,BB_208,2,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-11,43,,,,2023-03-29,2023-04-13,2023-04-26,2023-05-11,,,,2023-05-11,1,,,,"No plant 6/8, no skeleton",38.31446,-123.06985
188,63,188R,G1,BB_122,BB_208,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
188,63,188R,G1,BB_122,BB_208,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
188,63,188R,G1,BB_122,BB_208,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
189,63,189L,G1,BB_005,BB_034,1,FALSE,2022-10-03,2022-10-06,2023-03-16,164,161,2023-05-11,56,,,2023-03-16,2023-03-29,2023-04-13,2023-04-26,2023-05-11,,,2023-05-11,,,,,,,38.31446,-123.06985
189,63,189L,G1,BB_005,BB_034,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
189,63,189L,G1,BB_005,BB_034,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31446,-123.06985
189,63,189L,G1,BB_005,BB_034,4,TRUE,2022-10-03,2022-10-06,2023-02-16,136,133,2023-04-26,69,2023-02-16,2023-03-02,2023-03-16,2023-03-29,2023-04-13,2023-04-26,,,,,2023-03-02,,,,25-May,,38.31446,-123.06985
189,63,189L,G1,BB_005,BB_034,5,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-13,15,,,,2023-03-29,2023-04-13,,,,,,,,,,,,38.31446,-123.06985
