Sequence,Transect,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_01,FD_02,FD_03,FD_04,FD_05,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
18,1,18L,G1,HR_002,HR_071,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
18,1,18L,G1,HR_002,HR_071,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
18,1,18L,G1,HR_002,HR_071,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,1-Jun,
18,1,18R,G1,HR_066,HR_137,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
18,1,18R,G1,HR_066,HR_137,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
18,1,18R,G1,HR_066,HR_137,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,,
18,1,18R,G1,HR_066,HR_137,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,16-May,
18,1,18R,G1,HR_066,HR_137,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
19,1,19L,G2,HR_057,HR_110,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
19,1,19L,G2,HR_057,HR_110,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
19,1,19L,G2,HR_057,HR_110,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-05,,,,,,
19,1,19L,G2,HR_057,HR_110,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
19,1,19L,G2,HR_057,HR_110,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,16-May,
19,1,19R,G1,HR_066,HR_087,1,TRUE,2022-11-10,2022-11-13,2023-05-04,175,172,2023-05-04,0,,,,2023-05-04,,,,,,,1-Jun,fitness chosen remotely
19,1,19R,G1,HR_066,HR_087,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
19,1,19R,G1,HR_066,HR_087,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
19,1,19R,G1,HR_066,HR_087,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
19,1,19R,G1,HR_066,HR_087,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
20,1,20L,G1,HR_155,HR_047,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,14-Jun,fitness chosen remotely
20,1,20L,G1,HR_155,HR_047,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
20,1,20L,G1,HR_155,HR_047,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
20,1,20L,G1,HR_155,HR_047,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
20,1,20L,G1,HR_155,HR_047,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
20,1,20R,G2,HR_074,HR_070,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
20,1,20R,G2,HR_074,HR_070,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
20,1,20R,G2,HR_074,HR_070,3,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,16-May,
20,1,20R,G2,HR_074,HR_070,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
20,1,20R,G2,HR_074,HR_070,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
21,1,21L,G1,HR_108,HR_177,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
21,1,21L,G1,HR_108,HR_177,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,16-May,
21,1,21L,G1,HR_108,HR_177,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
21,1,21L,G1,HR_108,HR_177,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
21,1,21L,G1,HR_108,HR_177,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,,,,,,
21,1,21R,G2,HR_070,HR_061,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
21,1,21R,G2,HR_070,HR_061,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
21,1,21R,G2,HR_070,HR_061,3,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,1-Jun,fitness chosen remotely
21,1,21R,G2,HR_070,HR_061,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
21,1,21R,G2,HR_070,HR_061,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
22,1,22L,G1,HR_155,HR_047,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
22,1,22L,G1,HR_155,HR_047,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
22,1,22L,G1,HR_155,HR_047,3,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
22,1,22L,G1,HR_155,HR_047,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
22,1,22L,G1,HR_155,HR_047,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,,,,,,
22,1,22R,G1,HR_008,HR_058,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
22,1,22R,G1,HR_008,HR_058,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
22,1,22R,G1,HR_008,HR_058,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
22,1,22R,G1,HR_008,HR_058,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,16-May,
22,1,22R,G1,HR_008,HR_058,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,,,,,,
23,1,23L,G2,HR_053,HR_169,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
23,1,23L,G2,HR_053,HR_169,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
23,1,23L,G2,HR_053,HR_169,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-16,,,,,,
23,1,23L,G2,HR_053,HR_169,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
23,1,23L,G2,HR_053,HR_169,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-16,2023-04-20,,,,1-Jun,
23,1,23R,G2,HR_110,HR_032,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,1,,,,
23,1,23R,G2,HR_110,HR_032,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
23,1,23R,G2,HR_110,HR_032,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
23,1,23R,G2,HR_110,HR_032,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,,,,,,
23,1,23R,G2,HR_110,HR_032,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,16-May,
24,1,24L,G2,HR_034,HR_080,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
24,1,24L,G2,HR_034,HR_080,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
24,1,24L,G2,HR_034,HR_080,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
24,1,24L,G2,HR_034,HR_080,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
24,1,24L,G2,HR_034,HR_080,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
24,1,24R,G2,HR_155,HR_121,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,14-Jun,
24,1,24R,G2,HR_155,HR_121,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,,
24,1,24R,G2,HR_155,HR_121,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
24,1,24R,G2,HR_155,HR_121,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-16,,,,,,
24,1,24R,G2,HR_155,HR_121,5,FALSE,2022-11-10,2022-11-13,2023-05-04,175,172,2023-05-04,0,,,,2023-05-04,,,,1,,,,
25,1,25L,G2,HR_147,HR_118,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
25,1,25L,G2,HR_147,HR_118,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
25,1,25L,G2,HR_147,HR_118,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
25,1,25L,G2,HR_147,HR_118,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-16,,,,,,male sterile
25,1,25L,G2,HR_147,HR_118,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,2023-04-20,,,,1-Jun,
25,1,25R,G2,HR_095,HR_020,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
25,1,25R,G2,HR_095,HR_020,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
25,1,25R,G2,HR_095,HR_020,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
25,1,25R,G2,HR_095,HR_020,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
25,1,25R,G2,HR_095,HR_020,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
26,1,26L,G1,HR_100,HR_135,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
26,1,26L,G1,HR_100,HR_135,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
26,1,26L,G1,HR_100,HR_135,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
26,1,26L,G1,HR_100,HR_135,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,16-May,
26,1,26L,G1,HR_100,HR_135,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
26,1,26R,G2,HR_139,HR_062,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
26,1,26R,G2,HR_139,HR_062,2,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,14-Jun,
26,1,26R,G2,HR_139,HR_062,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,2023-04-20,,,,,
26,1,26R,G2,HR_139,HR_062,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
26,1,26R,G2,HR_139,HR_062,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
27,1,27L,G1,HR_115,HR_111,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
27,1,27L,G1,HR_115,HR_111,2,FALSE,2022-11-10,2022-11-13,2023-05-04,175,172,2023-05-16,12,,,,2023-05-04,2023-05-16,,,,,,,
27,1,27L,G1,HR_115,HR_111,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,,,,,,
27,1,27L,G1,HR_115,HR_111,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,,
27,1,27L,G1,HR_115,HR_111,5,TRUE,2022-11-10,2022-11-13,2023-05-04,175,172,2023-05-04,0,,,,2023-05-04,,,,,,,1-Jun,
27,1,27R,G1,HR_074,HR_070,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
27,1,27R,G1,HR_074,HR_070,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,2023-04-20,1,,,1-Jun,
27,1,27R,G1,HR_074,HR_070,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
27,1,27R,G1,HR_074,HR_070,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
27,1,27R,G1,HR_074,HR_070,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
28,1,28L,G1,HR_196,HR_183,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
28,1,28L,G1,HR_196,HR_183,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
28,1,28L,G1,HR_196,HR_183,3,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,14-Jun,
28,1,28L,G1,HR_196,HR_183,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,2023-04-20,,,,,
28,1,28L,G1,HR_196,HR_183,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
28,1,28R,G2,HR_064,HR_028,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
28,1,28R,G2,HR_064,HR_028,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-16,,1,,,,
28,1,28R,G2,HR_064,HR_028,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
28,1,28R,G2,HR_064,HR_028,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-16,26,,,2023-04-20,2023-05-04,2023-05-16,,2023-04-20,1,1,,1-Jun,
28,1,28R,G2,HR_064,HR_028,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
29,1,29L,G1,HR_062,HR_136,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,16-May,
29,1,29L,G1,HR_062,HR_136,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
29,1,29L,G1,HR_062,HR_136,3,FALSE,2022-11-10,2022-11-13,2023-05-04,175,172,2023-05-04,0,,,,2023-05-04,,,,1,,,,
29,1,29L,G1,HR_062,HR_136,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-16,2023-04-20,,,,,
29,1,29L,G1,HR_062,HR_136,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
29,1,29R,G1,HR_115,HR_131,1,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-05-04,29,,2023-04-05,2023-04-20,2023-05-04,,,2023-04-05,1,,,16-May,
29,1,29R,G1,HR_115,HR_131,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
29,1,29R,G1,HR_115,HR_131,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,1,
29,1,29R,G1,HR_115,HR_131,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
29,1,29R,G1,HR_115,HR_131,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
30,1,30L,G1,HR_027,HR_119,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
30,1,30L,G1,HR_027,HR_119,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
30,1,30L,G1,HR_027,HR_119,3,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,16-May,
30,1,30L,G1,HR_027,HR_119,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
30,1,30L,G1,HR_027,HR_119,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,2023-05-05,2023-04-05,,,,,
30,1,30R,G2,HR_133,HR_072,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,1-Jun,
30,1,30R,G2,HR_133,HR_072,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,,,,,,
30,1,30R,G2,HR_133,HR_072,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
30,1,30R,G2,HR_133,HR_072,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,2023-04-05,,,,,
30,1,30R,G2,HR_133,HR_072,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,,,,,
31,1,31L,G2,HR_141,HR_044,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
31,1,31L,G2,HR_141,HR_044,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,1,,,,
31,1,31L,G2,HR_141,HR_044,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,2023-04-05,,,,,
31,1,31L,G2,HR_141,HR_044,4,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,1-Jun,
31,1,31L,G2,HR_141,HR_044,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
31,1,31R,G2,HR_059,HR_166,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
31,1,31R,G2,HR_059,HR_166,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
31,1,31R,G2,HR_059,HR_166,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
31,1,31R,G2,HR_059,HR_166,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-05,,1,,,,
31,1,31R,G2,HR_059,HR_166,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
32,1,32L,G1,HR_133,HR_158,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,16-May,
32,1,32L,G1,HR_133,HR_158,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,,,,,,
32,1,32L,G1,HR_133,HR_158,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,2023-04-05,,,,,
32,1,32L,G1,HR_133,HR_158,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
32,1,32L,G1,HR_133,HR_158,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
32,1,32R,G1,HR_115,HR_111,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,2023-04-20,,,,,
32,1,32R,G1,HR_115,HR_111,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
32,1,32R,G1,HR_115,HR_111,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
32,1,32R,G1,HR_115,HR_111,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
32,1,32R,G1,HR_115,HR_111,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,1-Jun,
33,1,33L,G2,HR_180,HR_179,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
33,1,33L,G2,HR_180,HR_179,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
33,1,33L,G2,HR_180,HR_179,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,14-Jun,
33,1,33L,G2,HR_180,HR_179,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
33,1,33L,G2,HR_180,HR_179,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
33,1,33R,G1,HR_095,HR_178,1,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,1-Jun,
33,1,33R,G1,HR_095,HR_178,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
33,1,33R,G1,HR_095,HR_178,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
33,1,33R,G1,HR_095,HR_178,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
33,1,33R,G1,HR_095,HR_178,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
34,1,34L,G2,HR_066,HR_137,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
34,1,34L,G2,HR_066,HR_137,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
34,1,34L,G2,HR_066,HR_137,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,2023-05-05,2023-04-05,,,,,
34,1,34L,G2,HR_066,HR_137,4,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,1-Jun,
34,1,34L,G2,HR_066,HR_137,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
34,1,34R,G1,HR_195,HR_068,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
34,1,34R,G1,HR_195,HR_068,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
34,1,34R,G1,HR_195,HR_068,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
34,1,34R,G1,HR_195,HR_068,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-05-04,29,,2023-04-05,2023-04-20,2023-05-04,,2023-05-05,,,,,,
34,1,34R,G1,HR_195,HR_068,5,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,2023-04-05,,,,1-Jun,
35,1,35L,G2,HR_164,HR_005,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
35,1,35L,G2,HR_164,HR_005,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
35,1,35L,G2,HR_164,HR_005,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
35,1,35L,G2,HR_164,HR_005,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
35,1,35L,G2,HR_164,HR_005,5,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,16-May,
35,1,35R,G2,HR_139,HR_127,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
35,1,35R,G2,HR_139,HR_127,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
35,1,35R,G2,HR_139,HR_127,3,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,2023-04-05,,,,16-May,
35,1,35R,G2,HR_139,HR_127,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
35,1,35R,G2,HR_139,HR_127,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
36,1,36L,G2,HR_053,HR_038,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-05-04,29,,2023-04-05,2023-04-20,2023-05-04,,2023-05-16,,1,,,,
36,1,36L,G2,HR_053,HR_038,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
36,1,36L,G2,HR_053,HR_038,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
36,1,36L,G2,HR_053,HR_038,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
36,1,36L,G2,HR_053,HR_038,5,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,16-May,
36,1,36R,G2,HR_164,HR_005,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
36,1,36R,G2,HR_164,HR_005,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
36,1,36R,G2,HR_164,HR_005,3,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,16-May,
