Sequence,Transect,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_01,FD_02,FD_03,FD_04,FD_05,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
22,1,22R,G1,BO_029,BO_190,5,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,2023-05-05,,,,15-Jun,
23,1,23L,G1,BO_070,BO_046,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
23,1,23L,G1,BO_070,BO_046,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
23,1,23L,G1,BO_070,BO_046,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
23,1,23L,G1,BO_070,BO_046,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
23,1,23L,G1,BO_070,BO_046,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
23,1,23R,G2,BO_119,BO_017,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
23,1,23R,G2,BO_119,BO_017,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
23,1,23R,G2,BO_119,BO_017,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
23,1,23R,G2,BO_119,BO_017,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
23,1,23R,G2,BO_119,BO_017,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
24,1,24L,G1,BO_033,BO_099,1,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,2023-06-15,2023-05-05,,,,15-Jun,
24,1,24L,G1,BO_033,BO_099,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
24,1,24L,G1,BO_033,BO_099,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
24,1,24L,G1,BO_033,BO_099,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
24,1,24L,G1,BO_033,BO_099,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
24,1,24R,G2,BO_194,BO_098,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
24,1,24R,G2,BO_194,BO_098,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
24,1,24R,G2,BO_194,BO_098,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
24,1,24R,G2,BO_194,BO_098,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
24,1,24R,G2,BO_194,BO_098,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
25,1,25L,G1,BO_170,BO_055,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
25,1,25L,G1,BO_170,BO_055,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
25,1,25L,G1,BO_170,BO_055,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
25,1,25L,G1,BO_170,BO_055,4,FALSE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,,,,,,
25,1,25L,G1,BO_170,BO_055,5,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,2023-05-05,1,,,15-Jun,"photo taken 5/5, not marked until 6/5"
25,1,25R,G1,BO_177,BO_139,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
25,1,25R,G1,BO_177,BO_139,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
25,1,25R,G1,BO_177,BO_139,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
25,1,25R,G1,BO_177,BO_139,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
25,1,25R,G1,BO_177,BO_139,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
26,1,26L,G2,BO_168,BO_155,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
26,1,26L,G2,BO_168,BO_155,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
26,1,26L,G2,BO_168,BO_155,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
26,1,26L,G2,BO_168,BO_155,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
26,1,26L,G2,BO_168,BO_155,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
26,1,26R,G1,BO_194,BO_037,1,FALSE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,,,,,,
26,1,26R,G1,BO_194,BO_037,2,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,2023-05-05,1,,,15-Jun,
26,1,26R,G1,BO_194,BO_037,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
26,1,26R,G1,BO_194,BO_037,4,FALSE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,,,,,,
26,1,26R,G1,BO_194,BO_037,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
27,1,27L,G2,BO_192,BO_127,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
27,1,27L,G2,BO_192,BO_127,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
27,1,27L,G2,BO_192,BO_127,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
27,1,27L,G2,BO_192,BO_127,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
27,1,27L,G2,BO_192,BO_127,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
27,1,27R,G1,BO_177,BO_139,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
27,1,27R,G1,BO_177,BO_139,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
27,1,27R,G1,BO_177,BO_139,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
27,1,27R,G1,BO_177,BO_139,4,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,2023-05-05,2,,,15-Jun,
27,1,27R,G1,BO_177,BO_139,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
28,1,28L,G1,BO_163,BO_144,1,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,2023-05-05,1,,,15-Jun,
28,1,28L,G1,BO_163,BO_144,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
28,1,28L,G1,BO_163,BO_144,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
28,1,28L,G1,BO_163,BO_144,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
28,1,28L,G1,BO_163,BO_144,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
28,1,28R,G2,BO_033,BO_124,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
28,1,28R,G2,BO_033,BO_124,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
28,1,28R,G2,BO_033,BO_124,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
28,1,28R,G2,BO_033,BO_124,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
28,1,28R,G2,BO_033,BO_124,5,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,,,2023-05-17,,,,,,,,15-Jun,
29,1,29L,G2,BO_130,BO_174,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
29,1,29L,G2,BO_130,BO_174,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
29,1,29L,G2,BO_130,BO_174,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
29,1,29L,G2,BO_130,BO_174,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
29,1,29L,G2,BO_130,BO_174,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
29,1,29R,G2,BO_199,BO_069,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
29,1,29R,G2,BO_199,BO_069,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
29,1,29R,G2,BO_199,BO_069,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
29,1,29R,G2,BO_199,BO_069,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
29,1,29R,G2,BO_199,BO_069,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
30,1,30L,G1,BO_162,BO_089,1,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,,2023-04-21,6,,,15-Jun,
30,1,30L,G1,BO_162,BO_089,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
30,1,30L,G1,BO_162,BO_089,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
30,1,30L,G1,BO_162,BO_089,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
30,1,30L,G1,BO_162,BO_089,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
30,1,30R,G1,BO_109,BO_028,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
30,1,30R,G1,BO_109,BO_028,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
30,1,30R,G1,BO_109,BO_028,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
30,1,30R,G1,BO_109,BO_028,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
30,1,30R,G1,BO_109,BO_028,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
31,1,31L,G2,BO_109,BO_095,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
31,1,31L,G2,BO_109,BO_095,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
31,1,31L,G2,BO_109,BO_095,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
31,1,31L,G2,BO_109,BO_095,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
31,1,31L,G2,BO_109,BO_095,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
31,1,31R,G1,BO_130,BO_120,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
31,1,31R,G1,BO_130,BO_120,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
31,1,31R,G1,BO_130,BO_120,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
31,1,31R,G1,BO_130,BO_120,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
31,1,31R,G1,BO_130,BO_120,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
32,1,32L,G1,BO_185,BO_153,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
32,1,32L,G1,BO_185,BO_153,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
32,1,32L,G1,BO_185,BO_153,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
32,1,32L,G1,BO_185,BO_153,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
32,1,32L,G1,BO_185,BO_153,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
32,1,32R,G2,BO_033,BO_099,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
32,1,32R,G2,BO_033,BO_099,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
32,1,32R,G2,BO_033,BO_099,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
32,1,32R,G2,BO_033,BO_099,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
32,1,32R,G2,BO_033,BO_099,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
33,1,33L,G1,BO_001,BO_151,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
33,1,33L,G1,BO_001,BO_151,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
33,1,33L,G1,BO_001,BO_151,3,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,2023-05-05,2,,,15-Jun,
33,1,33L,G1,BO_001,BO_151,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
33,1,33L,G1,BO_001,BO_151,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
33,1,33R,G1,BO_201,BO_189,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
33,1,33R,G1,BO_201,BO_189,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
33,1,33R,G1,BO_201,BO_189,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
33,1,33R,G1,BO_201,BO_189,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
33,1,33R,G1,BO_201,BO_189,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
34,1,34L,G1,BO_109,BO_001,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
34,1,34L,G1,BO_109,BO_001,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
34,1,34L,G1,BO_109,BO_001,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
34,1,34L,G1,BO_109,BO_001,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
34,1,34L,G1,BO_109,BO_001,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
34,1,34R,G2,BO_032,BO_132,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
34,1,34R,G2,BO_032,BO_132,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
34,1,34R,G2,BO_032,BO_132,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
34,1,34R,G2,BO_032,BO_132,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
34,1,34R,G2,BO_032,BO_132,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
35,1,35L,G1,BO_128,BO_060,1,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,2023-05-05,2,,,15-Jun,
35,1,35L,G1,BO_128,BO_060,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
35,1,35L,G1,BO_128,BO_060,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
35,1,35L,G1,BO_128,BO_060,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
35,1,35L,G1,BO_128,BO_060,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
35,1,35R,G1,BO_170,BO_045,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
35,1,35R,G1,BO_170,BO_045,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
35,1,35R,G1,BO_170,BO_045,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
35,1,35R,G1,BO_170,BO_045,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
35,1,35R,G1,BO_170,BO_045,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
36,1,36L,G1,BO_119,BO_051,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
36,1,36L,G1,BO_119,BO_051,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
36,1,36L,G1,BO_119,BO_051,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
36,1,36L,G1,BO_119,BO_051,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
36,1,36L,G1,BO_119,BO_051,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
36,1,36R,G1,BO_013,BO_141,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
36,1,36R,G1,BO_013,BO_141,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
36,1,36R,G1,BO_013,BO_141,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
36,1,36R,G1,BO_013,BO_141,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
36,1,36R,G1,BO_013,BO_141,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
37,1,37L,G1,BO_194,BO_125,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
37,1,37L,G1,BO_194,BO_125,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
37,1,37L,G1,BO_194,BO_125,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
37,1,37L,G1,BO_194,BO_125,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
37,1,37L,G1,BO_194,BO_125,5,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,,2023-05-05,2023-05-17,,,,2023-05-05,1,1,,15-Jun,
37,1,37R,G1,BO_074,BO_047,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
37,1,37R,G1,BO_074,BO_047,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
37,1,37R,G1,BO_074,BO_047,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
37,1,37R,G1,BO_074,BO_047,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
37,1,37R,G1,BO_074,BO_047,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
38,1,38L,G1,BO_198,BO_100,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
38,1,38L,G1,BO_198,BO_100,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
38,1,38L,G1,BO_198,BO_100,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
38,1,38L,G1,BO_198,BO_100,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
38,1,38L,G1,BO_198,BO_100,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
38,1,38R,G2,BO_192,BO_127,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
38,1,38R,G2,BO_192,BO_127,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
38,1,38R,G2,BO_192,BO_127,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
38,1,38R,G2,BO_192,BO_127,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
38,1,38R,G2,BO_192,BO_127,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
39,1,39L,G1,BO_177,BO_147,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
39,1,39L,G1,BO_177,BO_147,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
39,1,39L,G1,BO_177,BO_147,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
39,1,39L,G1,BO_177,BO_147,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
39,1,39L,G1,BO_177,BO_147,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
39,1,39R,G1,BO_088,BO_140,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
39,1,39R,G1,BO_088,BO_140,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
39,1,39R,G1,BO_088,BO_140,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
39,1,39R,G1,BO_088,BO_140,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
39,1,39R,G1,BO_088,BO_140,5,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,,,2023-05-17,,,,,,,,,
40,1,40L,G1,BO_069,BO_145,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
40,1,40L,G1,BO_069,BO_145,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
40,1,40L,G1,BO_069,BO_145,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
40,1,40L,G1,BO_069,BO_145,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
40,1,40L,G1,BO_069,BO_145,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
40,1,40R,G1,BO_199,BO_069,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
40,1,40R,G1,BO_199,BO_069,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
40,1,40R,G1,BO_199,BO_069,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
40,1,40R,G1,BO_199,BO_069,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
40,1,40R,G1,BO_199,BO_069,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
41,2,1L,G1,BO_168,BO_175,1,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-15,29,,,2023-05-17,2023-06-01,2023-06-15,,2023-05-17,,,2,28-Jun,
41,2,1L,G1,BO_168,BO_175,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
41,2,1L,G1,BO_168,BO_175,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
41,2,1L,G1,BO_168,BO_175,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
41,2,1L,G1,BO_168,BO_175,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
41,2,1R,G1,BO_192,BO_166,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
41,2,1R,G1,BO_192,BO_166,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
41,2,1R,G1,BO_192,BO_166,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
41,2,1R,G1,BO_192,BO_166,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
41,2,1R,G1,BO_192,BO_166,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
42,2,2L,G1,BO_070,BO_066,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
42,2,2L,G1,BO_070,BO_066,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
42,2,2L,G1,BO_070,BO_066,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
42,2,2L,G1,BO_070,BO_066,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
42,2,2L,G1,BO_070,BO_066,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
42,2,2R,G1,BO_151,BO_148,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
42,2,2R,G1,BO_151,BO_148,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
42,2,2R,G1,BO_151,BO_148,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
42,2,2R,G1,BO_151,BO_148,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
42,2,2R,G1,BO_151,BO_148,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
43,2,3L,G1,BO_201,BO_189,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
43,2,3L,G1,BO_201,BO_189,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
43,2,3L,G1,BO_201,BO_189,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
43,2,3L,G1,BO_201,BO_189,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
43,2,3L,G1,BO_201,BO_189,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
43,2,3R,G1,BO_001,BO_151,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
43,2,3R,G1,BO_001,BO_151,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
43,2,3R,G1,BO_001,BO_151,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
43,2,3R,G1,BO_001,BO_151,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
43,2,3R,G1,BO_001,BO_151,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
44,2,4L,G1,BO_069,BO_201,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
44,2,4L,G1,BO_069,BO_201,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
44,2,4L,G1,BO_069,BO_201,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
44,2,4L,G1,BO_069,BO_201,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
44,2,4L,G1,BO_069,BO_201,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
44,2,4R,G2,BO_177,BO_121,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
44,2,4R,G2,BO_177,BO_121,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
44,2,4R,G2,BO_177,BO_121,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
44,2,4R,G2,BO_177,BO_121,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
44,2,4R,G2,BO_177,BO_121,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
45,2,5L,G2,BO_069,BO_043,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
45,2,5L,G2,BO_069,BO_043,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
45,2,5L,G2,BO_069,BO_043,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
45,2,5L,G2,BO_069,BO_043,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
45,2,5L,G2,BO_069,BO_043,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
45,2,5R,G1,BO_149,BO_106,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
45,2,5R,G1,BO_149,BO_106,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
45,2,5R,G1,BO_149,BO_106,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
